"Pr" "Mp" "Q_2" "Q_9"
1.01 3042.528 2632.218 3377.638
1.011 3073.324 2668.245 3406.309
1.012 3101.983 2701.819 3432.892
1.013 3128.826 2733.4 3457.933
1.014 3154.102 2762.932 3481.479
1.015 3178.011 2790.622 3503.958
1.016 3200.719 2817.029 3525.253
1.017 3222.358 2842.12 3545.433
1.018 3243.043 2866.134 3564.858
1.019 3262.869 2889.102 3583.326
1.02 3281.918 2910.897 3601.093
1.021 3300.258 2932.088 3618.414
1.022 3317.953 2952.346 3635.068
1.024 3335.053 2972.148 3651.183
1.025 3351.606 2991.088 3666.658
1.026 3367.654 3009.676 3681.873
1.027 3383.231 3027.506 3696.645
1.028 3398.373 3044.692 3710.977
1.029 3413.106 3061.547 3724.776
1.03 3427.459 3077.905 3738.296
1.031 3441.454 3094.002 3751.456
1.032 3455.114 3109.548 3764.472
1.033 3468.457 3124.726 3777.197
1.034 3481.502 3139.535 3789.693
1.035 3494.265 3154.104 3801.765
1.036 3506.761 3168.291 3813.665
1.037 3519.004 3182.374 3825.437
1.038 3531.007 3196.01 3837.019
1.04 3542.781 3209.284 3848.266
1.041 3554.338 3222.201 3859.237
1.042 3565.687 3235.014 3870.228
1.043 3576.838 3247.589 3880.905
1.044 3587.8 3260.019 3891.247
1.045 3598.58 3272.149 3901.604
1.046 3609.188 3284.17 3911.784
1.047 3619.629 3296.082 3921.918
1.048 3629.91 3307.661 3931.742
1.049 3640.038 3318.903 3941.5
1.05 3650.019 3329.955 3951.125
1.052 3659.858 3340.909 3960.643
1.053 3669.561 3351.856 3969.995
1.054 3679.132 3362.465 3979.22
1.055 3688.576 3373.016 3988.285
1.056 3697.899 3383.489 3997.412
1.057 3707.102 3393.82 4006.354
1.058 3716.192 3403.99 4015.186
1.059 3725.172 3414.088 4023.967
1.06 3734.045 3424.041 4032.509
1.062 3742.814 3433.926 4040.923
1.063 3751.484 3443.542 4049.386
1.064 3760.056 3453.045 4057.593
1.065 3768.534 3462.405 4065.792
1.066 3776.922 3471.871 4074.014
1.067 3785.221 3481.065 4082.067
1.068 3793.433 3490.177 4090.068
1.07 3801.563 3499.317 4097.945
1.071 3809.611 3508.267 4105.601
1.072 3817.581 3517.041 4113.327
1.073 3825.474 3525.738 4120.94
1.074 3833.292 3534.397 4128.666
1.075 3841.037 3542.993 4136.214
1.076 3848.712 3551.586 4143.674
1.078 3856.318 3559.948 4151.078
1.079 3863.857 3568.254 4158.578
1.08 3871.331 3576.516 4165.865
1.081 3878.741 3584.672 4173.119
1.082 3886.088 3592.84 4180.351
1.083 3893.375 3600.875 4187.4
1.085 3900.603 3608.87 4194.514
1.086 3907.773 3616.747 4201.661
1.087 3914.886 3624.549 4208.656
1.088 3921.944 3632.298 4215.556
1.089 3928.948 3639.977 4222.433
1.091 3935.9 3647.653 4229.285
1.092 3942.8 3655.318 4236.058
1.093 3949.649 3662.781 4242.943
1.094 3956.45 3670.149 4249.545
1.095 3963.202 3677.648 4256.182
1.096 3969.907 3685.132 4262.755
1.098 3976.565 3692.421 4269.334
1.099 3983.179 3699.635 4275.83
1.1 3989.748 3706.779 4282.265
1.101 3996.274 3713.937 4288.684
1.103 4002.758 3720.994 4295.073
1.104 4009.199 3727.986 4301.317
1.105 4015.601 3734.993 4307.597
1.106 4021.962 3741.93 4313.842
1.107 4028.283 3748.79 4320.087
1.109 4034.567 3755.663 4326.308
1.11 4040.812 3762.439 4332.464
1.111 4047.021 3769.218 4338.681
1.112 4053.193 3775.925 4344.808
1.114 4059.33 3782.512 4350.833
1.115 4065.432 3789.198 4356.942
1.116 4071.499 3795.758 4363.016
1.117 4077.533 3802.221 4368.963
1.119 4083.534 3808.711 4374.89
1.12 4089.502 3815.214 4380.761
1.121 4095.438 3821.67 4386.68
1.122 4101.343 3828.008 4392.551
1.124 4107.217 3834.249 4398.302
1.125 4113.061 3840.422 4404.026
1.126 4118.875 3846.752 4409.76
1.127 4124.659 3852.969 4415.403
1.129 4130.415 3859.169 4421.078
1.13 4136.143 3865.325 4426.821
1.131 4141.843 3871.591 4432.425
1.133 4147.516 3877.78 4438.03
1.134 4153.161 3883.743 4443.644
1.135 4158.78 3889.749 4449.228
1.136 4164.374 3895.84 4454.784
1.138 4169.941 3901.767 4460.284
1.139 4175.483 3907.729 4465.818
1.14 4181.001 3913.587 4471.297
1.142 4186.494 3919.544 4476.756
1.143 4191.963 3925.42 4482.1
1.144 4197.409 3931.233 4487.428
1.145 4202.831 3937.102 4492.817
1.147 4208.23 3942.922 4498.109
1.148 4213.606 3948.621 4503.368
1.149 4218.961 3954.433 4508.707
1.151 4224.293 3960.184 4514.07
1.152 4229.604 3965.805 4519.384
1.153 4234.893 3971.597 4524.689
1.155 4240.162 3977.323 4529.976
1.156 4245.41 3982.908 4535.145
1.157 4250.638 3988.488 4540.38
1.159 4255.845 3994.165 4545.469
1.16 4261.033 3999.721 4550.675
1.161 4266.201 4005.303 4555.856
1.163 4271.35 4010.753 4560.96
1.164 4276.481 4016.216 4566.128
1.166 4281.592 4021.66 4571.186
1.167 4286.685 4027.091 4576.21
1.168 4291.76 4032.476 4581.253
1.17 4296.817 4037.795 4586.197
1.171 4301.857 4043.183 4591.249
1.172 4306.879 4048.6 4596.237
1.174 4311.884 4053.926 4601.265
1.175 4316.872 4059.239 4606.222
1.176 4321.843 4064.533 4611.274
1.178 4326.798 4069.647 4616.224
1.179 4331.736 4074.89 4621.102
1.181 4336.659 4080.077 4626.036
1.182 4341.565 4085.325 4631.015
1.183 4346.456 4090.553 4635.966
1.185 4351.332 4095.775 4640.813
1.186 4356.192 4100.951 4645.678
1.188 4361.038 4106.109 4650.48
1.189 4365.868 4111.216 4655.269
1.19 4370.684 4116.277 4660.105
1.192 4375.486 4121.384 4664.946
1.193 4380.273 4126.402 4669.793
1.195 4385.046 4131.458 4674.642
1.196 4389.805 4136.503 4679.41
1.198 4394.551 4141.556 4684.199
1.199 4399.283 4146.614 4688.909
1.2 4404.002 4151.592 4693.598
1.202 4408.707 4156.603 4698.246
1.203 4413.4 4161.597 4702.95
1.205 4418.079 4166.516 4707.682
1.206 4422.746 4171.443 4712.299
1.208 4427.4 4176.347 4716.951
1.209 4432.042 4181.18 4721.617
1.211 4436.672 4186.06 4726.297
1.212 4441.289 4190.893 4730.889
1.214 4445.895 4195.801 4735.482
1.215 4450.489 4200.695 4740.055
1.217 4455.071 4205.558 4744.687
1.218 4459.642 4210.424 4749.3
1.22 4464.201 4215.229 4753.907
1.221 4468.749 4219.991 4758.479
1.222 4473.286 4224.789 4763.096
1.224 4477.811 4229.562 4767.691
1.225 4482.326 4234.293 4772.272
1.227 4486.831 4238.978 4776.834
1.229 4491.324 4243.68 4781.329
1.23 4495.808 4248.4 4785.848
1.232 4500.281 4253.13 4790.401
1.233 4504.743 4257.817 4794.815
1.235 4509.196 4262.55 4799.365
1.236 4513.638 4267.195 4803.799
1.238 4518.071 4271.857 4808.239
1.239 4522.494 4276.524 4812.74
1.241 4526.907 4281.271 4817.143
1.242 4531.311 4285.887 4821.534
1.244 4535.706 4290.535 4825.955
1.245 4540.091 4295.122 4830.44
1.247 4544.467 4299.746 4834.827
1.248 4548.833 4304.405 4839.255
1.25 4553.191 4309.013 4843.602
1.252 4557.54 4313.578 4847.993
1.253 4561.88 4318.084 4852.373
1.255 4566.212 4322.576 4856.719
1.256 4570.534 4327.152 4861.183
1.258 4574.849 4331.721 4865.497
1.259 4579.155 4336.228 4869.804
1.261 4583.452 4340.686 4874.127
1.263 4587.742 4345.142 4878.502
1.264 4592.023 4349.528 4882.861
1.266 4596.297 4354.042 4887.148
1.267 4600.562 4358.504 4891.395
1.269 4604.82 4363.039 4895.716
1.271 4609.069 4367.466 4900.001
1.272 4613.312 4371.859 4904.317
1.274 4617.546 4376.165 4908.564
1.276 4621.773 4380.582 4912.908
1.277 4625.993 4384.975 4917.199
1.279 4630.206 4389.377 4921.403
1.28 4634.411 4393.783 4925.684
1.282 4638.609 4398.172 4929.899
1.284 4642.8 4402.555 4934.093
1.285 4646.984 4406.895 4938.34
1.287 4651.161 4411.192 4942.555
1.289 4655.331 4415.603 4946.769
1.29 4659.494 4419.905 4950.924
1.292 4663.651 4424.322 4955.199
1.294 4667.801 4428.671 4959.358
1.295 4671.945 4433.044 4963.533
1.297 4676.082 4437.382 4967.736
1.299 4680.213 4441.646 4971.938
1.3 4684.337 4446.036 4976.073
1.302 4688.455 4450.284 4980.266
1.304 4692.567 4454.603 4984.412
1.305 4696.673 4458.837 4988.564
1.307 4700.773 4463.117 4992.733
1.309 4704.867 4467.463 4996.857
1.311 4708.955 4471.67 5001.032
1.312 4713.037 4475.866 5005.122
1.314 4717.114 4480.082 5009.249
1.316 4721.185 4484.351 5013.339
1.318 4725.25 4488.614 5017.481
1.319 4729.309 4492.853 5021.549
1.321 4733.363 4497.089 5025.699
1.323 4737.412 4501.326 5029.784
1.325 4741.455 4505.541 5033.901
1.326 4745.493 4509.699 5037.96
1.328 4749.525 4513.8 5042.04
1.33 4753.553 4517.955 5046.096
1.332 4757.575 4522.123 5050.193
1.333 4761.592 4526.257 5054.307
1.335 4765.604 4530.438 5058.326
1.337 4769.611 4534.657 5062.335
1.339 4773.613 4538.788 5066.376
1.34 4777.611 4542.848 5070.374
1.342 4781.603 4546.885 5074.489
1.344 4785.591 4550.988 5078.564
1.346 4789.574 4555.04 5082.583
1.348 4793.553 4559.137 5086.591
1.35 4797.527 4563.22 5090.688
1.351 4801.496 4567.307 5094.626
1.353 4805.461 4571.379 5098.636
1.355 4809.422 4575.399 5102.638
1.357 4813.378 4579.468 5106.627
1.359 4817.33 4583.497 5110.613
1.361 4821.277 4587.583 5114.575
1.362 4825.22 4591.65 5118.596
1.364 4829.16 4595.782 5122.62
1.366 4833.095 4599.777 5126.615
1.368 4837.026 4603.779 5130.605
1.37 4840.953 4607.789 5134.615
1.372 4844.876 4611.776 5138.586
1.374 4848.795 4615.814 5142.553
1.376 4852.71 4619.837 5146.504
1.377 4856.622 4623.845 5150.462
1.379 4860.529 4627.832 5154.507
1.381 4864.433 4631.901 5158.478
1.383 4868.334 4635.86 5162.387
1.385 4872.23 4639.825 5166.317
1.387 4876.123 4643.809 5170.308
1.389 4880.013 4647.773 5174.211
1.391 4883.899 4651.782 5178.141
1.393 4887.782 4655.752 5182.014
1.395 4891.661 4659.774 5185.984
1.397 4895.536 4663.775 5189.959
1.399 4899.409 4667.793 5193.853
1.401 4903.278 4671.816 5197.749
1.403 4907.144 4675.797 5201.676
1.404 4911.007 4679.69 5205.549
1.406 4914.867 4683.654 5209.467
1.408 4918.723 4687.593 5213.407
1.41 4922.576 4691.594 5217.306
1.412 4926.427 4695.52 5221.281
1.414 4930.274 4699.409 5225.188
1.416 4934.119 4703.373 5229.08
1.418 4937.96 4707.345 5232.966
1.42 4941.799 4711.338 5236.898
1.422 4945.635 4715.302 5240.81
1.425 4949.468 4719.262 5244.71
1.427 4953.299 4723.098 5248.577
1.429 4957.126 4727.009 5252.537
1.431 4960.951 4730.913 5256.385
1.433 4964.774 4734.88 5260.311
1.435 4968.593 4738.826 5264.193
1.437 4972.411 4742.745 5268.053
1.439 4976.225 4746.631 5271.974
1.441 4980.038 4750.489 5275.815
1.443 4983.848 4754.393 5279.664
1.445 4987.655 4758.269 5283.596
1.447 4991.46 4762.147 5287.391
1.449 4995.263 4766.038 5291.233
1.451 4999.063 4770.015 5295.099
1.453 5002.861 4773.853 5298.919
1.456 5006.657 4777.694 5302.754
1.458 5010.451 4781.473 5306.624
1.46 5014.243 4785.288 5310.499
1.462 5018.032 4789.137 5314.301
1.464 5021.82 4792.948 5318.118
1.466 5025.605 4796.822 5322.002
1.468 5029.389 4800.695 5325.888
1.471 5033.17 4804.566 5329.713
1.473 5036.949 4808.394 5333.539
1.475 5040.727 4812.205 5337.366
1.477 5044.503 4816.037 5341.228
1.479 5048.277 4819.867 5345.019
1.481 5052.049 4823.73 5348.892
1.484 5055.819 4827.552 5352.717
1.486 5059.588 4831.437 5356.6
1.488 5063.354 4835.302 5360.404
1.49 5067.12 4839.103 5364.249
1.493 5070.883 4842.95 5368.109
1.495 5074.645 4846.711 5371.891
1.497 5078.405 4850.501 5375.744
1.499 5082.164 4854.305 5379.602
1.502 5085.922 4858.061 5383.465
1.504 5089.677 4861.816 5387.238
1.506 5093.432 4865.605 5391.1
1.508 5097.185 4869.43 5394.9
1.511 5100.936 4873.264 5398.693
1.513 5104.686 4877.097 5402.526
1.515 5108.435 4880.84 5406.299
1.517 5112.183 4884.658 5410.093
1.52 5115.929 4888.434 5413.892
1.522 5119.674 4892.239 5417.746
1.524 5123.418 4895.981 5421.544
1.527 5127.161 4899.73 5425.358
1.529 5130.903 4903.532 5429.168
1.531 5134.643 4907.315 5432.993
1.534 5138.383 4911.125 5436.826
1.536 5142.121 4914.924 5440.648
1.538 5145.858 4918.71 5444.448
1.541 5149.595 4922.503 5448.282
1.543 5153.33 4926.261 5452.123
1.546 5157.064 4930.054 5455.946
1.548 5160.798 4933.804 5459.74
1.55 5164.531 4937.564 5463.524
1.553 5168.262 4941.368 5467.354
1.555 5171.994 4945.09 5471.086
1.558 5175.724 4948.819 5474.865
1.56 5179.453 4952.557 5478.699
1.563 5183.182 4956.348 5482.508
1.565 5186.91 4960.027 5486.242
1.567 5190.637 4963.793 5490.11
1.57 5194.364 4967.534 5493.9
1.572 5198.09 4971.249 5497.702
1.575 5201.816 4975.034 5501.545
1.577 5205.541 4978.823 5505.391
1.58 5209.265 4982.516 5509.175
1.582 5212.989 4986.226 5512.976
1.585 5216.712 4989.978 5516.865
1.587 5220.435 4993.745 5520.678
1.59 5224.158 4997.553 5524.475
1.592 5227.88 5001.3 5528.317
1.595 5231.602 5005.073 5532.148
1.597 5235.323 5008.819 5535.944
1.6 5239.044 5012.508 5539.784
1.603 5242.765 5016.226 5543.576
1.605 5246.486 5020.016 5547.443
1.608 5250.206 5023.782 5551.235
1.61 5253.926 5027.504 5555.037
1.613 5257.646 5031.194 5558.801
1.616 5261.366 5034.966 5562.596
1.618 5265.086 5038.74 5566.434
1.621 5268.805 5042.512 5570.269
1.623 5272.525 5046.313 5574.017
1.626 5276.244 5050.105 5577.834
1.629 5279.964 5053.831 5581.67
1.631 5283.683 5057.575 5585.493
1.634 5287.403 5061.388 5589.316
1.637 5291.122 5065.113 5593.066
1.639 5294.842 5068.788 5596.792
1.642 5298.561 5072.503 5600.635
1.645 5302.281 5076.272 5604.48
1.647 5306.001 5080.032 5608.255
1.65 5309.722 5083.748 5612.073
1.653 5313.442 5087.433 5615.869
1.656 5317.163 5091.2 5619.624
1.658 5320.884 5095.032 5623.451
1.661 5324.605 5098.772 5627.287
1.664 5328.326 5102.465 5631.076
1.667 5332.048 5106.254 5634.852
1.669 5335.77 5110.06 5638.752
1.672 5339.493 5113.773 5642.467
1.675 5343.216 5117.607 5646.258
1.678 5346.939 5121.249 5650.107
1.681 5350.663 5124.938 5653.922
1.684 5354.388 5128.643 5657.728
1.686 5358.113 5132.397 5661.533
1.689 5361.838 5136.168 5665.331
1.692 5365.564 5139.913 5669.116
1.695 5369.291 5143.624 5672.88
1.698 5373.018 5147.377 5676.661
1.701 5376.746 5151.161 5680.421
1.704 5380.475 5154.861 5684.269
1.706 5384.204 5158.562 5688.129
1.709 5387.934 5162.29 5692.01
1.712 5391.665 5166.005 5695.86
1.715 5395.396 5169.719 5699.626
1.718 5399.129 5173.458 5703.438
1.721 5402.862 5177.18 5707.313
1.724 5406.596 5180.919 5711.098
1.727 5410.331 5184.613 5714.909
1.73 5414.067 5188.397 5718.756
1.733 5417.803 5192.16 5722.565
1.736 5421.541 5195.833 5726.369
1.739 5425.279 5199.596 5730.196
1.742 5429.019 5203.329 5734.005
1.745 5432.76 5207.051 5737.79
1.748 5436.501 5210.817 5741.69
1.751 5440.244 5214.568 5745.546
1.754 5443.988 5218.267 5749.353
1.757 5447.733 5222.047 5753.187
1.761 5451.479 5225.753 5757.075
1.764 5455.226 5229.428 5760.933
1.767 5458.975 5233.199 5764.796
1.77 5462.724 5236.975 5768.679
1.773 5466.475 5240.723 5772.51
1.776 5470.227 5244.447 5776.386
1.779 5473.981 5248.208 5780.246
1.783 5477.735 5251.914 5784.054
1.786 5481.492 5255.608 5787.875
1.789 5485.249 5259.336 5791.777
1.792 5489.008 5263.052 5795.592
1.795 5492.768 5266.851 5799.373
1.799 5496.53 5270.605 5803.231
1.802 5500.293 5274.4 5807.08
1.805 5504.058 5278.031 5810.966
1.808 5507.824 5281.732 5814.819
1.812 5511.592 5285.504 5818.664
1.815 5515.361 5289.176 5822.537
1.818 5519.132 5292.921 5826.401
1.821 5522.904 5296.702 5830.247
1.825 5526.679 5300.469 5834.096
1.828 5530.454 5304.258 5837.953
1.832 5534.232 5307.996 5841.865
1.835 5538.011 5311.67 5845.787
1.838 5541.792 5315.397 5849.701
1.842 5545.575 5319.21 5853.633
1.845 5549.359 5322.987 5857.477
1.848 5553.146 5326.771 5861.324
1.852 5556.934 5330.54 5865.161
1.855 5560.724 5334.284 5869.041
1.859 5564.516 5338.049 5872.987
1.862 5568.31 5341.824 5876.783
1.866 5572.105 5345.583 5880.729
1.869 5575.903 5349.367 5884.595
1.873 5579.703 5353.165 5888.539
1.876 5583.505 5356.971 5892.464
1.88 5587.308 5360.689 5896.366
1.883 5591.114 5364.508 5900.325
1.887 5594.922 5368.293 5904.168
1.89 5598.732 5372.038 5908.051
1.894 5602.545 5375.765 5912.003
1.898 5606.359 5379.54 5915.883
1.901 5610.176 5383.323 5919.816
1.905 5613.994 5387.204 5923.735
1.908 5617.815 5390.986 5927.599
1.912 5621.639 5394.801 5931.475
1.916 5625.464 5398.548 5935.424
1.919 5629.292 5402.33 5939.372
1.923 5633.123 5406.171 5943.228
1.927 5636.955 5409.923 5947.18
1.931 5640.79 5413.762 5951.108
1.934 5644.628 5417.549 5955.103
1.938 5648.468 5421.353 5959.067
1.942 5652.31 5425.171 5963.014
1.946 5656.155 5428.933 5966.983
1.949 5660.003 5432.802 5970.9
1.953 5663.853 5436.582 5974.802
1.957 5667.705 5440.392 5978.738
1.961 5671.56 5444.249 5982.665
1.965 5675.418 5448.102 5986.665
1.969 5679.279 5451.901 5990.613
1.972 5683.142 5455.671 5994.529
1.976 5687.008 5459.507 5998.464
1.98 5690.877 5463.319 6002.395
1.984 5694.748 5467.092 6006.359
1.988 5698.622 5470.916 6010.317
1.992 5702.499 5474.738 6014.357
1.996 5706.379 5478.503 6018.324
2 5710.262 5482.238 6022.343
2.004 5714.148 5486.098 6026.333
2.008 5718.036 5489.912 6030.332
2.012 5721.928 5493.705 6034.415
2.016 5725.823 5497.544 6038.406
2.02 5729.72 5501.391 6042.434
2.024 5733.621 5505.252 6046.435
2.028 5737.525 5509.117 6050.498
2.033 5741.431 5512.947 6054.534
2.037 5745.341 5516.796 6058.505
2.041 5749.254 5520.653 6062.506
2.045 5753.171 5524.515 6066.464
2.049 5757.09 5528.431 6070.524
2.053 5761.013 5532.242 6074.574
2.058 5764.939 5536.123 6078.583
2.062 5768.868 5540.031 6082.583
2.066 5772.801 5543.999 6086.59
2.07 5776.737 5547.82 6090.605
2.075 5780.676 5551.678 6094.675
2.079 5784.619 5555.647 6098.648
2.083 5788.565 5559.599 6102.749
2.088 5792.514 5563.539 6106.705
2.092 5796.468 5567.471 6110.76
2.096 5800.424 5571.405 6114.771
2.101 5804.384 5575.296 6118.799
2.105 5808.348 5579.217 6122.806
2.11 5812.316 5583.116 6126.874
2.114 5816.287 5587.097 6130.964
2.119 5820.261 5591.066 6134.993
2.123 5824.24 5594.963 6139.169
2.128 5828.222 5598.893 6143.326
2.132 5832.208 5602.819 6147.482
2.137 5836.197 5606.774 6151.593
2.141 5840.191 5610.704 6155.763
2.146 5844.188 5614.655 6159.884
2.151 5848.189 5618.642 6163.987
2.155 5852.195 5622.556 6168.138
2.16 5856.204 5626.463 6172.28
2.165 5860.217 5630.429 6176.477
2.169 5864.234 5634.341 6180.535
2.174 5868.255 5638.319 6184.699
2.179 5872.28 5642.31 6188.796
2.183 5876.309 5646.279 6192.955
2.188 5880.343 5650.204 6197.065
2.193 5884.38 5654.271 6201.277
2.198 5888.422 5658.208 6205.447
2.203 5892.468 5662.151 6209.669
2.208 5896.518 5666.134 6213.873
2.212 5900.572 5670.149 6217.999
2.217 5904.631 5674.193 6222.212
2.222 5908.694 5678.175 6226.388
2.227 5912.762 5682.164 6230.58
2.232 5916.834 5686.108 6234.724
2.237 5920.91 5690.099 6238.97
2.242 5924.991 5694.221 6243.149
2.247 5929.077 5698.2 6247.464
2.252 5933.166 5702.267 6251.629
2.257 5937.261 5706.238 6255.794
2.262 5941.36 5710.297 6260.054
2.268 5945.464 5714.284 6264.297
2.273 5949.572 5718.344 6268.674
2.278 5953.686 5722.367 6272.914
2.283 5957.804 5726.426 6277.156
2.288 5961.926 5730.461 6281.432
2.294 5966.054 5734.565 6285.703
2.299 5970.186 5738.578 6289.985
2.304 5974.323 5742.699 6294.234
2.309 5978.466 5746.83 6298.557
2.315 5982.613 5750.907 6302.903
2.32 5986.765 5755.038 6307.241
2.326 5990.922 5759.175 6311.544
2.331 5995.085 5763.27 6315.886
2.336 5999.252 5767.399 6320.179
2.342 6003.424 5771.479 6324.565
2.347 6007.602 5775.582 6328.904
2.353 6011.785 5779.632 6333.246
2.358 6015.973 5783.75 6337.545
2.364 6020.167 5787.866 6341.846
2.37 6024.365 5792.001 6346.25
2.375 6028.569 5796.15 6350.522
2.381 6032.779 5800.236 6354.864
2.387 6036.994 5804.349 6359.206
2.392 6041.214 5808.473 6363.552
2.398 6045.44 5812.663 6367.951
2.404 6049.672 5816.834 6372.386
2.41 6053.909 5821.016 6376.804
2.415 6058.151 5825.21 6381.214
2.421 6062.4 5829.348 6385.627
2.427 6066.654 5833.503 6390.08
2.433 6070.914 5837.674 6394.548
2.439 6075.179 5841.844 6398.913
2.445 6079.451 5845.996 6403.321
