"Pr" "Mp" "Q_2" "Q_9"
1.01 3313.304 2445.698 3900.202
1.011 3347.71 2492.803 3925.639
1.012 3379.707 2536.745 3949.596
1.013 3409.655 2577.914 3971.813
1.014 3437.836 2615.915 3992.912
1.015 3464.479 2651.869 4012.961
1.016 3489.767 2685.671 4031.885
1.017 3513.853 2718.091 4050.307
1.018 3536.865 2748.939 4068.23
1.019 3558.91 2778.544 4085.224
1.02 3580.08 2806.41 4101.559
1.021 3600.455 2833.688 4117.529
1.022 3620.102 2860.061 4132.951
1.024 3639.082 2885.53 4148.104
1.025 3657.448 2910.108 4162.687
1.026 3675.244 2933.737 4176.866
1.027 3692.514 2956.598 4190.505
1.028 3709.293 2978.878 4203.847
1.029 3725.614 3000.568 4216.971
1.03 3741.508 3021.465 4229.747
1.031 3757 3041.828 4242.302
1.032 3772.115 3061.597 4254.626
1.033 3786.876 3080.951 4266.681
1.034 3801.302 3099.836 4278.571
1.035 3815.411 3118.15 4290.108
1.036 3829.221 3135.869 4301.527
1.037 3842.748 3153.392 4312.7
1.038 3856.005 3170.322 4323.723
1.04 3869.006 3186.919 4334.639
1.041 3881.762 3203.407 4345.363
1.042 3894.286 3219.717 4355.697
1.043 3906.589 3235.589 4365.934
1.044 3918.679 3251.04 4376.113
1.045 3930.566 3266.107 4386.193
1.046 3942.258 3281.049 4396.142
1.047 3953.765 3295.549 4405.801
1.048 3965.092 3310.063 4415.441
1.049 3976.248 3324.257 4424.905
1.05 3987.239 3338.221 4434.337
1.052 3998.072 3351.96 4443.685
1.053 4008.751 3365.504 4452.789
1.054 4019.283 3378.9 4461.848
1.055 4029.673 3392.003 4470.87
1.056 4039.927 3404.885 4479.48
1.057 4050.048 3417.481 4488.167
1.058 4060.041 3430.141 4496.873
1.059 4069.91 3442.326 4505.595
1.06 4079.661 3454.467 4514.075
1.062 4089.295 3466.447 4522.427
1.063 4098.818 3478.504 4530.74
1.064 4108.232 3490.155 4539.008
1.065 4117.541 3501.497 4547.215
1.066 4126.747 3512.889 4555.314
1.067 4135.855 3524.33 4563.291
1.068 4144.867 3535.471 4571.196
1.07 4153.785 3546.606 4579.131
1.071 4162.612 3557.234 4586.938
1.072 4171.352 3568.014 4594.692
1.073 4180.005 3578.815 4602.361
1.074 4188.575 3589.534 4610.009
1.075 4197.064 3600.044 4617.567
1.076 4205.473 3610.394 4625.008
1.078 4213.806 3620.59 4632.459
1.079 4222.064 3630.452 4639.909
1.08 4230.248 3640.66 4647.337
1.081 4238.361 3650.368 4654.546
1.082 4246.404 3660.217 4661.838
1.083 4254.38 3669.902 4669.107
1.085 4262.289 3679.67 4676.264
1.086 4270.133 3689.085 4683.392
1.087 4277.914 3698.455 4690.476
1.088 4285.634 3707.835 4697.42
1.089 4293.293 3716.859 4704.413
1.091 4300.893 3725.96 4711.243
1.092 4308.436 3735.027 4718.136
1.093 4315.922 3743.889 4724.946
1.094 4323.353 3752.87 4731.696
1.095 4330.731 3761.836 4738.372
1.096 4338.055 3770.646 4745.123
1.098 4345.328 3779.639 4751.884
1.099 4352.55 3788.471 4758.481
1.1 4359.722 3797.072 4765.161
1.101 4366.847 3805.493 4771.745
1.103 4373.923 3813.966 4778.3
1.104 4380.953 3822.341 4784.816
1.105 4387.937 3830.633 4791.44
1.106 4394.877 3838.93 4797.869
1.107 4401.773 3846.798 4804.329
1.109 4408.625 3855.083 4810.768
1.11 4415.436 3863.119 4817.013
1.111 4422.205 3870.904 4823.277
1.112 4428.933 3878.723 4829.553
1.114 4435.622 3886.486 4835.832
1.115 4442.271 3894.211 4842.097
1.116 4448.882 3901.804 4848.412
1.117 4455.456 3909.515 4854.53
1.119 4461.992 3917.101 4860.759
1.12 4468.492 3924.653 4866.851
1.121 4474.956 3932.317 4872.952
1.122 4481.385 3939.88 4879.012
1.124 4487.779 3947.418 4885.072
