"Pr" "Mp" "Q_2" "Q_9"
1.01 3047.986 2608.929 3378.333
1.011 3081.587 2648.072 3409.043
1.012 3112.852 2684.468 3437.432
1.013 3142.13 2717.935 3464.563
1.014 3169.693 2749.721 3489.852
1.015 3195.763 2780.009 3513.982
1.016 3220.517 2808.398 3536.969
1.017 3244.105 2835.589 3558.677
1.018 3266.648 2861.351 3579.565
1.019 3288.252 2885.763 3599.74
1.02 3309.007 2909.341 3619.107
1.021 3328.987 2931.959 3637.881
1.022 3348.261 2953.835 3655.828
1.024 3366.886 2974.931 3673.459
1.025 3384.913 2995.583 3690.375
1.026 3402.387 3015.555 3706.689
1.027 3419.348 3034.487 3722.641
1.028 3435.832 3053.204 3738.073
1.029 3451.871 3071.286 3753.198
1.03 3467.493 3088.914 3768.031
1.031 3482.725 3106.173 3782.412
1.032 3497.59 3122.733 3796.295
1.033 3512.109 3139.206 3810.022
1.034 3526.303 3155.232 3823.397
1.035 3540.189 3170.661 3836.639
1.036 3553.783 3185.768 3849.48
1.037 3567.101 3200.726 3861.893
1.038 3580.156 3215.156 3874.366
1.04 3592.961 3229.419 3886.571
1.041 3605.529 3243.38 3898.433
1.042 3617.871 3256.971 3910.146
1.043 3629.996 3270.427 3921.524
1.044 3641.914 3283.646 3932.854
1.045 3653.635 3296.615 3944.014
1.046 3665.166 3309.498 3954.98
1.047 3676.515 3322.068 3965.809
1.048 3687.691 3334.29 3976.451
1.049 3698.699 3346.393 3986.97
1.05 3709.546 3358.287 3997.242
1.052 3720.238 3370.001 4007.466
1.053 3730.782 3381.662 4017.445
1.054 3741.181 3393.039 4027.371
1.055 3751.443 3404.237 4037.241
1.056 3761.571 3415.401 4047.094
1.057 3771.57 3426.27 4056.689
1.058 3781.444 3437.065 4066.287
1.059 3791.198 3447.806 4075.638
1.06 3800.835 3458.39 4084.875
1.062 3810.359 3468.892 4094.118
1.063 3819.775 3479.215 4103.236
1.064 3829.084 3489.488 4112.255
1.065 3838.291 3499.503 4121.118
1.066 3847.398 3509.401 4130.042
1.067 3856.409 3519.182 4138.81
1.068 3865.326 3528.867 4147.417
1.07 3874.152 3538.412 4155.931
1.071 3882.889 3548.024 4164.367
1.072 3891.54 3557.351 4172.804
1.073 3900.108 3566.547 4181.187
1.074 3908.594 3575.694 4189.483
1.075 3917.001 3584.919 4197.694
1.076 3925.33 3593.964 4205.836
1.078 3933.585 3602.965 4213.83
1.079 3941.766 3611.968 4221.836
1.08 3949.876 3620.849 4229.734
1.081 3957.916 3629.42 4237.563
1.082 3965.888 3638.017 4245.354
1.083 3973.794 3646.523 4253.182
1.085 3981.635 3654.929 4260.723
1.086 3989.414 3663.31 4268.289
1.087 3997.13 3671.74 4275.827
1.088 4004.787 3679.974 4283.261
1.089 4012.384 3688.248 4290.732
1.091 4019.924 3696.385 4298.116
1.092 4027.408 3704.273 4305.468
1.093 4034.836 3712.219 4312.775
1.094 4042.211 3720.053 4320.016
1.095 4049.534 3727.876 4327.181
1.096 4056.804 3735.751 4334.265
1.098 4064.025 3743.452 4341.414
1.099 4071.196 3751.074 4348.508
1.1 4078.319 3758.795 4355.49
1.101 4085.394 3766.438 4362.406
1.103 4092.423 3773.973 4369.31
1.104 4099.406 3781.422 4376.215
1.105 4106.345 3788.81 4382.999
1.106 4113.241 3796.152 4389.762
1.107 4120.093 3803.477 4396.475
1.109 4126.904 3810.731 4403.287
1.11 4133.673 3817.899 4409.893
