"Pr" "Mp" "Q_2" "Q_9"
1.01 3291.358 2378.654 3882.713
1.011 3325.906 2428.321 3909.454
1.012 3358.025 2473.725 3934.338
1.013 3388.078 2516.013 3957.655
1.014 3416.351 2555.82 3980.317
1.015 3443.072 2593.308 4001.189
1.016 3468.429 2628.865 4021.187
1.017 3492.574 2662.916 4040.4
1.018 3515.637 2695.387 4058.608
1.019 3537.726 2726.277 4076.277
1.02 3558.934 2755.378 4093.255
1.021 3579.341 2783.284 4109.811
1.022 3599.015 2810.842 4125.806
1.024 3618.018 2837.689 4141.496
1.025 3636.401 2862.645 4156.525
1.026 3654.213 2886.945 4171.192
1.027 3671.493 2910.531 4185.48
1.028 3688.28 2933.517 4199.133
1.029 3704.606 2955.488 4212.616
1.03 3720.502 2976.741 4225.702
1.031 3735.994 2997.847 4238.697
1.032 3751.107 3018.399 4251.345
1.033 3765.863 3038.446 4263.734
1.034 3780.283 3058.083 4276.028
1.035 3794.384 3077.128 4288.131
1.036 3808.184 3095.734 4299.614
1.037 3821.698 3113.897 4311.006
1.038 3834.942 3131.434 4322.265
1.04 3847.928 3147.986 4333.377
1.041 3860.668 3164.948 4344.288
1.042 3873.175 3181.307 4354.995
1.043 3885.458 3197.65 4365.66
1.044 3897.528 3213.728 4375.938
1.045 3909.394 3229.689 4386.216
1.046 3921.065 3245.567 4396.269
1.047 3932.548 3260.409 4406.228
1.048 3943.852 3275.263 4416.019
1.049 3954.983 3289.584 4425.663
1.05 3965.948 3304.044 4435.044
1.052 3976.754 3318.245 4444.33
1.053 3987.406 3331.571 4453.59
1.054 3997.91 3345.234 4462.705
1.055 4008.271 3358.969 4471.802
1.056 4018.495 3372.057 4480.801
1.057 4028.586 3385.167 4489.59
1.058 4038.548 3397.627 4498.529
1.059 4048.386 3410.431 4507.278
1.06 4058.104 3422.932 4515.894
1.062 4067.706 3435.463 4524.436
1.063 4077.196 3447.876 4532.81
1.064 4086.576 3459.77 4541.241
1.065 4095.851 3471.872 4549.689
1.066 4105.023 3483.615 4557.89
1.067 4114.095 3494.978 4565.988
1.068 4123.071 3506.327 4573.982
1.07 4131.954 3517.929 4581.941
1.071 4140.744 3528.858 4589.933
1.072 4149.447 3539.906 4597.698
1.073 4158.063 3550.559 4605.377
1.074 4166.595 3561.587 4613.164
1.075 4175.046 3571.987 4620.806
1.076 4183.417 3582.331 4628.416
1.078 4191.711 3592.931 4636.015
1.079 4199.929 3603.312 4643.669
1.08 4208.074 3613.706 4651.114
1.081 4216.147 3623.74 4658.677
1.082 4224.15 3633.658 4666.119
1.083 4232.085 3643.17 4673.572
1.085 4239.954 3652.854 4680.752
1.086 4247.757 3662.406 4687.995
1.087 4255.497 3672.023 4695.128
1.088 4263.175 3681.208 4702.316
1.089 4270.792 3690.76 4709.335
1.091 4278.35 3700.267 4716.275
1.092 4285.85 3709.809 4723.201
1.093 4293.294 3718.959 4730.207
1.094 4300.682 3727.948 4736.963
1.095 4308.016 3736.887 4743.835
1.096 4315.297 3745.847 4750.707
1.098 4322.526 3754.991 4757.362
1.099 4329.704 3763.993 4763.931
1.1 4336.833 3772.79 4770.543
1.101 4343.912 3781.529 4777.122
1.103 4350.944 3790.3 4783.617
1.104 4357.93 3799.163 4790.125
1.105 4364.869 3807.689 4796.519
1.106 4371.763 3816.017 4803.168
1.107 4378.613 3824.229 4809.703
1.109 4385.42 3832.467 4816.01
1.11 4392.185 3840.729 4822.252
1.111 4398.908 3848.919 4828.566
1.112 4405.59 3857.124 4834.817
1.114 4412.232 3865.04 4841.068
1.115 4418.835 3873.192 4847.412
1.116 4425.399 3881.471 4853.477
1.117 4431.926 3889.196 4859.644
1.119 4438.415 3897.114 4865.714
1.12 4444.867 3904.763 4871.643
1.121 4451.284 3912.702 4877.669
1.122 4457.665 3920.473 4883.769
1.124 4464.012 3928.072 4889.701
1.125 4470.325 3936.054 4895.546
1.126 4476.604 3943.653 4901.628
1.127 4482.85 3951.288 4907.728
1.129 4489.064 3958.896 4913.715
1.13 4495.246 3966.196 4919.646
1.131 4501.397 3973.604 4925.458
1.133 4507.516 3980.81 4931.45
1.134 4513.606 3988.091 4937.174
1.135 4519.666 3995.274 4943.08
1.136 4525.696 4002.337 4948.864
1.138 4531.698 4009.276 4954.673
1.139 4537.671 4016.62 4960.422
1.14 4543.617 4023.763 4966.428
1.142 4549.535 4030.67 4971.94
1.143 4555.425 4037.701 4977.52
1.144 4561.289 4044.513 4983.011
1.145 4567.127 4051.398 4988.531
1.147 4572.939 4058.491 4994.18
1.148 4578.726 4065.259 4999.729
1.149 4584.487 4072.423 5005.116
1.151 4590.224 4079.321 5010.597
1.152 4595.936 4085.921 5016.075
1.153 4601.625 4092.637 5021.524
1.155 4607.29 4099.335 5026.848
1.156 4612.931 4105.861 5032.348
1.157 4618.55 4112.376 5037.85
1.159 4624.146 4118.921 5043.485
1.16 4629.719 4125.574 5048.916
1.161 4635.271 4131.964 5054.365
1.163 4640.801 4138.473 5059.634
1.164 4646.309 4144.419 5065.058
1.166 4651.797 4151.005 5070.458
1.167 4657.264 4157.322 5075.584
1.168 4662.71 4163.945 5081.004
1.17 4668.136 4169.966 5086.489
1.171 4673.542 4175.988 5091.75
1.172 4678.928 4182.225 5096.965
1.174 4684.295 4188.318 5102.285
1.175 4689.643 4194.312 5107.439
1.176 4694.972 4200.53 5112.696
1.178 4700.283 4206.462 5117.834
1.179 4705.574 4212.537 5122.918
1.181 4710.848 4218.301 5127.98
1.182 4716.104 4224.195 5132.999
1.183 4721.342 4230.264 5138.194
1.185 4726.563 4236.1 5143.293
1.186 4731.767 4242.022 5148.37
1.188 4736.953 4247.829 5153.524
1.189 4742.123 4253.692 5158.546
1.19 4747.276 4259.649 5163.572
1.192 4752.413 4265.554 5168.698
1.193 4757.534 4271.374 5173.669
1.195 4762.639 4277.097 5178.84
1.196 4767.728 4282.781 5183.791
1.198 4772.801 4288.532 5188.778
1.199 4777.859 4294.228 5193.762
1.2 4782.902 4299.862 5198.74
1.202 4787.93 4305.335 5203.69
1.203 4792.943 4310.888 5208.526
1.205 4797.942 4316.6 5213.571
1.206 4802.926 4322.225 5218.488
1.208 4807.896 4327.802 5223.302
1.209 4812.852 4333.373 5228.117
1.211 4817.793 4339.018 5233.1
1.212 4822.721 4344.56 5237.938
1.214 4827.636 4350.041 5242.669
1.215 4832.537 4355.531 5247.4
1.217 4837.425 4360.867 5252.27
1.218 4842.299 4366.224 5257.126
1.22 4847.161 4371.564 5261.986
1.221 4852.01 4376.969 5266.761
1.222 4856.846 4382.342 5271.598
1.224 4861.669 4387.701 5276.402
1.225 4866.481 4393.208 5281.204
1.227 4871.28 4398.562 5285.958
1.229 4876.067 4403.575 5290.779
1.23 4880.842 4408.709 5295.638
1.232 4885.605 4413.821 5300.286
1.233 4890.357 4418.931 5304.967
1.235 4895.097 4424.036 5309.708
1.236 4899.825 4429.061 5314.368
1.238 4904.543 4434.281 5319.008
1.239 4909.249 4439.343 5323.749
1.241 4913.944 4444.654 5328.402
1.242 4918.628 4449.735 5333.004
1.244 4923.302 4454.891 5337.576
1.245 4927.964 4460.114 5342.214
1.247 4932.617 4465.277 5346.853
1.248 4937.259 4470.289 5351.477
1.25 4941.89 4475.188 5356.029
1.252 4946.511 4480.124 5360.558
1.253 4951.123 4485.004 5365.145
1.255 4955.724 4490.024 5369.879
1.256 4960.315 4495.126 5374.417
1.258 4964.897 4499.974 5378.974
1.259 4969.469 4505.037 5383.583
1.261 4974.032 4509.707 5388.202
1.263 4978.585 4514.786 5392.821
1.264 4983.129 4519.71 5397.294
1.266 4987.663 4524.58 5401.83
1.267 4992.188 4529.474 5406.251
1.269 4996.705 4534.227 5410.693
1.271 5001.212 4539.155 5415.255
1.272 5005.711 4544.284 5419.744
1.274 5010.201 4549.235 5424.19
1.276 5014.682 4553.948 5428.655
1.277 5019.155 4558.709 5433.241
1.279 5023.619 4563.557 5437.816
1.28 5028.075 4568.227 5442.37
1.282 5032.522 4572.997 5446.941
1.284 5036.962 4577.761 5451.478
1.285 5041.393 4582.333 5455.871
1.287 5045.816 4587.18 5460.428
1.289 5050.232 4591.72 5464.883
1.29 5054.639 4596.364 5469.278
1.292 5059.039 4601.008 5473.633
1.294 5063.431 4605.788 5477.982
1.295 5067.815 4610.601 5482.489
1.297 5072.192 4615.27 5487.022
1.299 5076.562 4619.985 5491.533
1.3 5080.924 4624.693 5495.966
1.302 5085.279 4629.271 5500.403
1.304 5089.627 4633.853 5504.855
1.305 5093.967 4638.645 5509.265
1.307 5098.301 4643.221 5513.627
1.309 5102.627 4647.894 5517.934
1.311 5106.947 4652.282 5522.379
1.312 5111.26 4656.794 5526.717
1.314 5115.566 4661.28 5531.187
1.316 5119.866 4665.961 5535.665
1.318 5124.158 4670.481 5540.09
1.319 5128.445 4675.102 5544.579
1.321 5132.724 4679.582 5548.922
1.323 5136.998 4684.128 5553.307
1.325 5141.265 4688.611 5557.731
1.326 5145.526 4693.216 5562.064
1.328 5149.78 4697.762 5566.397
1.33 5154.029 4702.161 5570.78
1.332 5158.271 4706.698 5575.028
1.333 5162.508 4711.243 5579.333
1.335 5166.738 4715.689 5583.714
1.337 5170.963 4719.939 5588.309
1.339 5175.182 4724.334 5592.698
1.34 5179.395 4728.755 5597.158
1.342 5183.602 4733.337 5601.45
1.344 5187.804 4737.585 5605.923
1.346 5192 4742.088 5610.206
1.348 5196.191 4746.536 5614.587
1.35 5200.376 4750.973 5618.854
1.351 5204.556 4755.403 5623.072
1.353 5208.73 4759.728 5627.349
1.355 5212.9 4763.867 5631.609
1.357 5217.064 4768.13 5636.098
1.359 5221.223 4772.466 5640.223
1.361 5225.376 4776.855 5644.419
1.362 5229.525 4781.244 5648.724
1.364 5233.669 4785.513 5653.002
1.366 5237.808 4789.886 5657.274
1.368 5241.942 4794.179 5661.547
1.37 5246.071 4798.365 5665.88
1.372 5250.195 4802.728 5670.116
1.374 5254.315 4807.001 5674.362
1.376 5258.43 4811.289 5678.609
1.377 5262.54 4815.574 5682.795
1.379 5266.646 4819.863 5687.06
1.381 5270.747 4823.992 5691.198
1.383 5274.844 4828.004 5695.442
1.385 5278.936 4832.154 5699.622
1.387 5283.024 4836.251 5703.855
1.389 5287.108 4840.45 5708.156
1.391 5291.187 4844.598 5712.287
1.393 5295.262 4848.614 5716.613
1.395 5299.333 4852.768 5720.837
1.397 5303.4 4856.89 5724.979
1.399 5307.463 4861.089 5729.162
1.401 5311.522 4865.208 5733.291
1.403 5315.577 4869.261 5737.565
1.404 5319.628 4873.452 5741.719
1.406 5323.675 4877.64 5745.886
1.408 5327.718 4881.875 5750.031
1.41 5331.757 4886.055 5754.244
1.412 5335.793 4890.337 5758.234
1.414 5339.824 4894.508 5762.388
1.416 5343.853 4898.553 5766.578
1.418 5347.877 4902.715 5770.809
1.42 5351.898 4907.075 5775.068
1.422 5355.916 4911.026 5779.293
1.425 5359.93 4915.144 5783.47
1.427 5363.94 4919.304 5787.653
1.429 5367.947 4923.415 5791.691
1.431 5371.951 4927.546 5795.799
1.433 5375.952 4931.592 5799.913
1.435 5379.949 4935.515 5804.138
1.437 5383.943 4939.68 5808.33
1.439 5387.933 4943.782 5812.441
1.441 5391.921 4947.925 5816.555
1.443 5395.905 4951.825 5820.732
1.445 5399.887 4955.93 5824.83
1.447 5403.865 4959.956 5828.97
1.449 5407.84 4963.788 5833.133
1.451 5411.812 4967.763 5837.278
1.453 5415.782 4971.852 5841.443
1.456 5419.748 4975.768 5845.575
1.458 5423.712 4979.697 5849.743
1.46 5427.673 4983.564 5853.814
1.462 5431.631 4987.605 5858.006
1.464 5435.586 4991.65 5862.043
1.466 5439.539 4995.649 5866.127
1.468 5443.489 4999.689 5870.26
1.471 5447.436 5003.8 5874.402
1.473 5451.381 5007.753 5878.549
1.475 5455.323 5011.717 5882.699
1.477 5459.263 5015.819 5886.77
1.479 5463.2 5019.875 5890.923
1.481 5467.135 5023.852 5894.937
1.484 5471.067 5027.94 5899.017
1.486 5474.997 5031.768 5903.089
1.488 5478.925 5035.666 5907.203
1.49 5482.85 5039.59 5911.381
1.493 5486.773 5043.562 5915.45
1.495 5490.694 5047.462 5919.55
1.497 5494.613 5051.441 5923.754
1.499 5498.529 5055.476 5927.866
1.502 5502.444 5059.197 5931.993
1.504 5506.356 5063.063 5935.933
1.506 5510.266 5067.097 5939.986
1.508 5514.174 5070.928 5944.006
1.511 5518.081 5074.706 5948.157
1.513 5521.985 5078.744 5952.272
1.515 5525.887 5082.629 5956.358
1.517 5529.787 5086.511 5960.443
1.52 5533.686 5090.321 5964.594
1.522 5537.583 5094.278 5968.754
1.524 5541.478 5098.109 5972.95
1.527 5545.371 5101.91 5977.13
1.529 5549.262 5105.888 5981.149
1.531 5553.152 5109.687 5985.217
1.534 5557.04 5113.453 5989.201
1.536 5560.926 5117.415 5993.18
1.538 5564.811 5121.269 5997.174
1.541 5568.694 5125.256 6001.257
1.543 5572.576 5129.094 6005.313
1.546 5576.456 5133.012 6009.315
1.548 5580.334 5136.992 6013.397
1.55 5584.211 5140.929 6017.461
1.553 5588.087 5144.754 6021.487
1.555 5591.961 5148.69 6025.587
1.558 5595.834 5152.564 6029.616
1.56 5599.706 5156.366 6033.704
1.563 5603.576 5160.195 6037.758
1.565 5607.445 5164.186 6041.865
1.567 5611.313 5167.929 6045.852
1.57 5615.18 5171.783 6049.927
1.572 5619.045 5175.645 6054.035
1.575 5622.909 5179.378 6058.042
1.577 5626.772 5183.184 6062.158
1.58 5630.634 5187.092 6066.2
1.582 5634.495 5190.878 6070.146
1.585 5638.355 5194.723 6074.222
1.587 5642.214 5198.598 6078.339
1.59 5646.072 5202.465 6082.481
1.592 5649.929 5206.379 6086.535
1.595 5653.785 5210.277 6090.589
1.597 5657.64 5214.212 6094.608
1.6 5661.494 5218.109 6098.628
1.603 5665.348 5222.04 6102.612
1.605 5669.2 5225.748 6106.697
1.608 5673.052 5229.635 6110.65
1.61 5676.903 5233.308 6114.598
1.613 5680.753 5237.102 6118.624
1.616 5684.603 5240.891 6122.612
1.618 5688.452 5244.732 6126.503
1.621 5692.3 5248.482 6130.632
1.623 5696.148 5252.352 6134.67
1.626 5699.995 5256.298 6138.736
1.629 5703.841 5260.232 6142.802
1.631 5707.687 5263.994 6146.776
1.634 5711.533 5267.588 6150.711
1.637 5715.378 5271.273 6154.768
1.639 5719.222 5275.059 6158.869
1.642 5723.066 5278.901 6162.96
1.645 5726.91 5282.734 6167.009
1.647 5730.753 5286.482 6171.119
1.65 5734.596 5290.407 6175.108
1.653 5738.439 5294.234 6179.234
1.656 5742.281 5298.012 6183.329
1.658 5746.123 5301.711 6187.28
1.661 5749.965 5305.605 6191.245
1.664 5753.806 5309.385 6195.274
1.667 5757.648 5313.155 6199.266
1.669 5761.489 5316.873 6203.355
1.672 5765.33 5320.65 6207.446
1.675 5769.171 5324.355 6211.529
1.678 5773.012 5328.138 6215.572
1.681 5776.853 5331.802 6219.628
1.684 5780.693 5335.433 6223.562
1.686 5784.534 5339.093 6227.6
1.689 5788.375 5342.899 6231.661
1.692 5792.216 5346.791 6235.612
1.695 5796.056 5350.609 6239.697
1.698 5799.897 5354.348 6243.649
1.701 5803.738 5358.077 6247.773
1.704 5807.58 5361.873 6251.844
1.706 5811.421 5365.635 6255.959
1.709 5815.263 5369.426 6259.978
1.712 5819.104 5373.101 6264.04
1.715 5822.946 5376.793 6267.998
1.718 5826.789 5380.558 6271.953
1.721 5830.631 5384.273 6276.023
1.724 5834.474 5388.137 6280.091
1.727 5838.318 5391.957 6284.195
1.73 5842.161 5395.675 6288.247
1.733 5846.005 5399.405 6292.318
1.736 5849.85 5403.217 6296.242
1.739 5853.695 5406.946 6300.191
1.742 5857.54 5410.694 6304.204
1.745 5861.386 5414.413 6308.182
1.748 5865.232 5418.02 6312.19
1.751 5869.079 5421.75 6316.301
1.754 5872.927 5425.717 6320.421
1.757 5876.775 5429.527 6324.425
1.761 5880.624 5433.281 6328.491
1.764 5884.473 5436.886 6332.509
1.767 5888.323 5440.708 6336.487
1.77 5892.174 5444.437 6340.513
1.773 5896.025 5448.28 6344.575
1.776 5899.878 5451.999 6348.792
1.779 5903.731 5455.634 6352.833
1.783 5907.584 5459.615 6357.021
1.786 5911.439 5463.343 6361.262
1.789 5915.295 5466.88 6365.406
1.792 5919.151 5470.753 6369.499
1.795 5923.008 5474.596 6373.655
1.799 5926.866 5478.44 6377.695
1.802 5930.725 5482.129 6381.784
1.805 5934.585 5485.956 6385.82
1.808 5938.447 5489.776 6389.869
1.812 5942.309 5493.353 6394.065
1.815 5946.172 5497.31 6398.22
1.818 5950.036 5500.809 6402.198
1.821 5953.901 5504.701 6406.236
