"Pr" "Mp" "Q_2" "Q_9"
1.01 3112.82 2662.035 3400.315
1.011 3144.407 2698.354 3429.411
1.012 3173.79 2731.931 3456.315
1.013 3201.298 2763.645 3481.837
1.014 3227.19 2793.444 3505.845
1.015 3251.672 2821.641 3528.537
1.016 3274.915 2848.288 3550.186
1.017 3297.056 2873.344 3570.6
1.018 3318.214 2897.342 3590.436
1.019 3338.487 2920.415 3609.357
1.02 3357.958 2942.646 3627.441
1.021 3376.701 2964.056 3645.006
1.022 3394.777 2984.363 3661.967
1.024 3412.242 3004.072 3678.386
1.025 3429.144 3023.108 3694.261
1.026 3445.524 3041.765 3709.607
1.027 3461.422 3059.436 3724.485
1.028 3476.87 3076.604 3738.962
1.029 3491.899 3093.349 3753.106
1.03 3506.535 3109.723 3766.946
1.031 3520.804 3125.752 3780.339
1.032 3534.727 3141.263 3793.316
1.033 3548.325 3156.444 3806.058
1.034 3561.616 3171.426 3818.511
1.035 3574.617 3185.914 3830.793
1.036 3587.344 3200.129 3842.885
1.037 3599.81 3214.118 3854.715
1.038 3612.03 3227.707 3866.355
1.04 3624.014 3240.863 3877.771
1.041 3635.775 3253.994 3889.013
1.042 3647.322 3266.825 3899.996
1.043 3658.666 3279.441 3910.643
1.044 3669.815 3291.853 3921.307
1.045 3680.778 3304.002 3931.811
1.046 3691.563 3316.001 3942.211
1.047 3702.177 3327.737 3952.161
1.048 3712.627 3339.309 3962.157
1.049 3722.92 3350.609 3971.919
1.05 3733.061 3361.805 3981.507
1.052 3743.056 3372.994 3991.071
1.053 3752.912 3383.776 4000.507
1.054 3762.632 3394.415 4009.817
1.055 3772.222 3404.921 4019.038
1.056 3781.687 3415.239 4028.079
1.057 3791.03 3425.424 4037.079
1.058 3800.256 3435.513 4046.048
1.059 3809.368 3445.36 4054.845
1.06 3818.371 3455.351 4063.559
1.062 3827.268 3465.007 4072.217
1.063 3836.062 3474.629 4080.668
1.064 3844.756 3484.056 4089.002
1.065 3853.354 3493.547 4097.222
1.066 3861.858 3502.801 4105.426
1.067 3870.272 3512.109 4113.541
1.068 3878.597 3521.427 4121.573
1.07 3886.836 3530.527 4129.546
1.071 3894.993 3539.393 4137.349
1.072 3903.068 3548.228 4145.212
1.073 3911.065 3556.982 4152.894
1.074 3918.985 3565.635 4160.613
1.075 3926.83 3574.233 4168.31
1.076 3934.603 3582.648 4175.84
1.078 3942.305 3591.03 4183.275
1.079 3949.938 3599.248 4190.661
1.08 3957.504 3607.469 4197.957
1.081 3965.005 3615.559 4205.197
1.082 3972.441 3623.659 4212.369
1.083 3979.816 3631.645 4219.44
1.085 3987.129 3639.67 4226.435
1.086 3994.383 3647.62 4233.529
1.087 4001.579 3655.463 4240.489
1.088 4008.719 3663.163 4247.34
1.089 4015.803 3670.767 4254.134
1.091 4022.833 3678.329 4261.019
1.092 4029.81 3685.859 4267.805
1.093 4036.736 3693.397 4274.674
1.094 4043.611 3700.712 4281.384
1.095 4050.436 3708.1 4288.045
1.096 4057.213 3715.342 4294.629
1.098 4063.942 3722.696 4301.221
1.099 4070.625 3730.025 4307.833
1.1 4077.263 3737.179 4314.331
1.101 4083.856 3744.146 4320.826
1.103 4090.406 3751.242 4327.327
1.104 4096.912 3758.149 4333.664
1.105 4103.377 3765.016 4340.027
1.106 4109.801 3771.835 4346.305
1.107 4116.184 3778.656 4352.569
1.109 4122.528 3785.53 4358.821
1.11 4128.834 3792.22 4365.067
1.111 4135.101 3798.87 4371.229
1.112 4141.331 3805.442 4377.338
1.114 4147.524 3812.048 4383.459
1.115 4153.682 3818.757 4389.453
1.116 4159.804 3825.314 4395.53
1.117 4165.892 3831.919 4401.535
1.119 4171.945 3838.374 4407.59
1.12 4177.966 3844.716 4413.516
1.121 4183.953 3851.106 4419.478
1.122 4189.908 3857.44 4425.215
1.124 4195.832 3863.775 4431.054
1.125 4201.725 3870.03 4436.905
1.126 4207.586 3876.263 4442.727
1.127 4213.418 3882.599 4448.477
1.129 4219.221 3888.8 4454.202
1.13 4224.994 3895.021 4459.854
1.131 4230.739 3901.104 4465.563
1.133 4236.455 3907.15 4471.143
1.134 4242.144 3913.299 4476.71
1.135 4247.806 3919.249 4482.241
