"Pr" "Mp" "Q_2" "Q_9"
1.01 3048.486 2628.703 3371.161
1.011 3079.406 2664.859 3399.157
1.012 3108.18 2698.309 3425.285
1.013 3135.13 2729.681 3449.701
1.014 3160.506 2759.4 3472.779
1.015 3184.509 2787.247 3494.679
1.016 3207.305 2813.65 3515.482
1.017 3229.029 2838.814 3535.315
1.018 3249.795 2862.714 3554.308
1.019 3269.697 2885.843 3572.538
1.02 3288.818 2907.934 3590.174
1.021 3307.229 2929.036 3607.082
1.022 3324.991 2949.596 3623.357
1.024 3342.156 2969.421 3639.158
1.025 3358.772 2988.507 3654.4
1.026 3374.879 3006.912 3669.346
1.027 3390.516 3024.807 3683.73
1.028 3405.713 3042.108 3697.647
1.029 3420.502 3058.93 3711.241
1.03 3434.907 3075.436 3724.505
1.031 3448.954 3091.532 3737.475
1.032 3462.664 3107.095 3750.17
1.033 3476.056 3122.372 3762.59
1.034 3489.149 3137.181 3774.644
1.035 3501.958 3151.752 3786.504
1.036 3514.5 3165.805 3798.081
1.037 3526.787 3179.751 3809.531
1.038 3538.833 3193.534 3820.714
1.04 3550.649 3206.999 3831.667
1.041 3562.247 3220.189 3842.466
1.042 3573.637 3233.13 3853.007
1.043 3584.828 3245.692 3863.421
1.044 3595.829 3258.181 3873.671
1.045 3606.647 3270.327 3883.84
1.046 3617.292 3282.306 3893.745
1.047 3627.77 3294.09 3903.585
1.048 3638.087 3305.623 3913.256
1.049 3648.251 3317.051 3922.695
1.05 3658.267 3328.226 3931.952
1.052 3668.14 3339.267 3941.172
1.053 3677.877 3350.168 3950.236
1.054 3687.481 3360.927 3959.172
1.055 3696.958 3371.493 3968.043
1.056 3706.312 3382.019 3976.829
1.057 3715.548 3392.346 3985.546
1.058 3724.669 3402.473 3994.07
1.059 3733.679 3412.584 4002.483
1.06 3742.582 3422.373 4010.848
1.062 3751.382 3432.22 4019.084
1.063 3760.08 3441.953 4027.22
1.064 3768.682 3451.626 4035.309
1.065 3777.189 3461.084 4043.27
1.066 3785.605 3470.407 4051.225
1.067 3793.931 3479.655 4059.066
1.068 3802.172 3488.849 4066.824
1.07 3810.329 3497.866 4074.523
1.071 3818.404 3506.775 4082.091
1.072 3826.4 3515.7 4089.591
1.073 3834.319 3524.562 4096.967
1.074 3842.163 3533.305 4104.339
1.075 3849.935 3541.935 4111.737
1.076 3857.635 3550.406 4118.991
1.078 3865.266 3558.88 4126.209
1.079 3872.83 3567.276 4133.294
1.08 3880.328 3575.589 4140.382
1.081 3887.762 3583.833 4147.388
1.082 3895.134 3592.005 4154.303
1.083 3902.444 3600.103 4161.201
1.085 3909.695 3608.085 4168.016
1.086 3916.888 3616.002 4174.768
1.087 3924.025 3623.841 4181.565
1.088 3931.106 3631.581 4188.209
1.089 3938.133 3639.441 4194.85
1.091 3945.106 3647.106 4201.42
1.092 3952.029 3654.758 4207.971
1.093 3958.9 3662.405 4214.464
1.094 3965.722 3669.981 4220.93
1.095 3972.496 3677.407 4227.337
1.096 3979.222 3684.754 4233.688
1.098 3985.902 3692.023 4240.035
1.099 3992.537 3699.318 4246.283
1.1 3999.127 3706.509 4252.523
1.101 4005.674 3713.745 4258.703
1.103 4012.178 3720.841 4264.87
1.104 4018.64 3727.969 4271.001
1.105 4025.061 3734.986 4277.101
1.106 4031.442 3742.016 4283.163
1.107 4037.784 3748.911 4289.2
1.109 4044.087 3755.761 4295.155
1.11 4050.352 3762.663 4301.157
1.111 4056.58 3769.513 4307.1
1.112 4062.771 3776.388 4312.995
1.114 4068.927 3783.14 4318.88
1.115 4075.048 3789.833 4324.72
1.116 4081.134 3796.507 4330.496
1.117 4087.186 3803.092 4336.269
1.119 4093.206 3809.696 4342.026
1.12 4099.192 3816.159 4347.708
1.121 4105.147 3822.629 4353.32
1.122 4111.07 3829.144 4358.927
1.124 4116.962 3835.56 4364.603
1.125 4122.823 3841.909 4370.177
1.126 4128.655 3848.216 4375.726
1.127 4134.457 3854.587 4381.242
1.129 4140.231 3860.778 4386.749
1.13 4145.976 3867.083 4392.219
1.131 4151.693 3873.313 4397.723
1.133 4157.383 3879.514 4403.148
1.134 4163.045 3885.6 4408.575
1.135 4168.682 3891.696 4413.943
1.136 4174.291 3897.796 4419.324
1.138 4179.876 3903.86 4424.73
1.139 4185.435 3909.749 4430.035
1.14 4190.969 3915.715 4435.292
1.142 4196.478 3921.657 4440.585
1.143 4201.964 3927.616 4445.787
1.144 4207.425 3933.546 4451.059
1.145 4212.863 3939.339 4456.318
1.147 4218.279 3945.207 4461.527
1.148 4223.671 3951.039 4466.723
1.149 4229.041 3956.808 4471.845
1.151 4234.389 3962.524 4476.946
1.152 4239.716 3968.258 4482.038
1.153 4245.021 3974.014 4487.154
1.155 4250.305 3979.682 4492.217
1.156 4255.568 3985.349 4497.226
1.157 4260.811 3990.953 4502.29
1.159 4266.034 3996.591 4507.288
1.16 4271.237 4002.171 4512.328
1.161 4276.42 4007.771 4517.284
1.163 4281.584 4013.341 4522.316
1.164 4286.729 4018.877 4527.264
1.166 4291.856 4024.372 4532.147
1.167 4296.964 4029.859 4537.071
1.168 4302.053 4035.328 4541.931
1.17 4307.125 4040.806 4546.783
1.171 4312.179 4046.207 4551.666
1.172 4317.215 4051.655 4556.492
1.174 4322.234 4057.08 4561.347
1.175 4327.237 4062.452 4566.198
1.176 4332.222 4067.9 4570.997
1.178 4337.191 4073.174 4575.758
1.179 4342.143 4078.47 4580.546
1.181 4347.08 4083.776 4585.338
1.182 4352.001 4089.014 4590.112
1.183 4356.905 4094.248 4594.806
1.185 4361.795 4099.492 4599.55
1.186 4366.669 4104.699 4604.307
1.188 4371.528 4109.875 4608.999
1.189 4376.372 4115.023 4613.623
1.19 4381.202 4120.193 4618.276
1.192 4386.017 4125.326 4622.887
1.193 4390.817 4130.514 4627.505
1.195 4395.604 4135.685 4632.159
1.196 4400.376 4140.812 4636.74
1.198 4405.135 4145.844 4641.353
1.199 4409.88 4150.916 4645.953
1.2 4414.612 4156.016 4650.539
1.202 4419.331 4161.011 4655.112
1.203 4424.036 4166.048 4659.666
1.205 4428.729 4171.101 4664.218
1.206 4433.408 4176.068 4668.734
1.208 4438.076 4181.066 4673.312
1.209 4442.73 4186.027 4677.829
1.211 4447.373 4190.981 4682.287
1.212 4452.003 4195.955 4686.796
1.214 4456.621 4200.894 4691.218
1.215 4461.227 4205.824 4695.648
1.217 4465.822 4210.719 4700.105
1.218 4470.405 4215.625 4704.504
1.22 4474.977 4220.524 4708.96
1.221 4479.537 4225.335 4713.362
1.222 4484.086 4230.2 4717.773
1.224 4488.624 4235.051 4722.128
1.225 4493.152 4239.797 4726.548
1.227 4497.668 4244.605 4730.956
1.229 4502.174 4249.396 4735.337
1.23 4506.669 4254.207 4739.696
1.232 4511.154 4258.975 4744.06
1.233 4515.629 4263.713 4748.452
1.235 4520.093 4268.427 4752.756
1.236 4524.548 4273.194 4757.061
1.238 4528.992 4277.923 4761.352
1.239 4533.427 4282.637 4765.673
1.241 4537.852 4287.304 4769.941
1.242 4542.267 4291.963 4774.267
1.244 4546.673 4296.621 4778.488
1.245 4551.07 4301.253 4782.77
1.247 4555.458 4305.913 4787.001
1.248 4559.836 4310.562 4791.294
1.25 4564.205 4315.144 4795.512
1.252 4568.566 4319.726 4799.744
1.253 4572.917 4324.365 4803.97
1.255 4577.26 4328.928 4808.151
1.256 4581.594 4333.501 4812.328
1.258 4585.92 4338.108 4816.509
1.259 4590.237 4342.667 4820.704
1.261 4594.546 4347.215 4824.894
1.263 4598.846 4351.803 4829.112
1.264 4603.139 4356.321 4833.316
1.266 4607.423 4360.867 4837.454
1.267 4611.7 4365.356 4841.623
1.269 4615.968 4369.83 4845.774
1.271 4620.229 4374.31 4849.906
1.272 4624.482 4378.781 4854.037
1.274 4628.728 4383.277 4858.177
1.276 4632.966 4387.765 4862.273
1.277 4637.196 4392.267 4866.371
1.279 4641.42 4396.668 4870.461
1.28 4645.636 4401.083 4874.579
1.282 4649.844 4405.48 4878.671
1.284 4654.046 4409.925 4882.758
1.285 4658.241 4414.347 4886.856
1.287 4662.428 4418.712 4890.939
1.289 4666.609 4423.108 4894.997
1.29 4670.783 4427.483 4899.086
1.292 4674.95 4431.842 4903.141
1.294 4679.111 4436.199 4907.187
1.295 4683.265 4440.591 4911.272
1.297 4687.412 4444.999 4915.305
1.299 4691.554 4449.334 4919.373
1.3 4695.688 4453.684 4923.406
1.302 4699.817 4458.036 4927.438
1.304 4703.939 4462.411 4931.429
1.305 4708.055 4466.764 4935.433
1.307 4712.166 4471.074 4939.454
1.309 4716.27 4475.386 4943.507
1.311 4720.368 4479.756 4947.495
1.312 4724.46 4484.053 4951.468
1.314 4728.547 4488.349 4955.48
1.316 4732.627 4492.601 4959.477
1.318 4736.703 4496.862 4963.463
1.319 4740.772 4501.13 4967.436
1.321 4744.836 4505.316 4971.441
1.323 4748.894 4509.539 4975.386
1.325 4752.948 4513.77 4979.329
1.326 4756.995 4517.992 4983.283
1.328 4761.038 4522.21 4987.209
1.33 4765.075 4526.439 4991.187
1.332 4769.107 4530.662 4995.169
1.333 4773.134 4534.807 4999.088
1.335 4777.156 4539.043 5003.003
1.337 4781.173 4543.232 5006.909
1.339 4785.184 4547.391 5010.83
1.34 4789.191 4551.548 5014.727
1.342 4793.194 4555.728 5018.628
1.344 4797.191 4559.88 5022.558
1.346 4801.184 4564.048 5026.48
1.348 4805.172 4568.25 5030.398
1.35 4809.155 4572.434 5034.306
1.351 4813.134 4576.587 5038.23
1.353 4817.109 4580.716 5042.114
1.355 4821.079 4584.854 5045.999
1.357 4825.044 4588.972 5049.861
1.359 4829.006 4593.107 5053.75
