"Pr" "Mp" "Q_2" "Q_9"
1.01 3068.808 2631.432 3369.246
1.011 3099.564 2667.664 3397.473
1.012 3128.186 2701.382 3423.672
1.013 3154.993 2732.602 3448.239
1.014 3180.235 2761.836 3471.339
1.015 3204.112 2789.626 3493.266
1.016 3226.788 2815.972 3514.086
1.017 3248.397 2841.078 3533.887
1.018 3269.053 2865.029 3553.088
1.019 3288.85 2887.938 3571.399
1.02 3307.871 2910.04 3588.997
1.021 3326.184 2931.369 3605.801
1.022 3343.852 2951.719 3622.106
1.024 3360.927 2971.393 3637.823
1.025 3377.455 2990.267 3653.319
1.026 3393.477 3008.927 3668.096
1.027 3409.031 3026.761 3682.53
1.028 3424.149 3044.235 3696.565
1.029 3438.859 3061.244 3710.261
1.03 3453.189 3077.777 3723.563
1.031 3467.162 3093.769 3736.481
1.032 3480.799 3109.306 3749.206
1.033 3494.12 3124.512 3761.589
1.034 3507.144 3139.377 3773.784
1.035 3519.886 3153.935 3785.738
1.036 3532.361 3168.069 3797.451
1.037 3544.584 3182.046 3808.979
1.038 3556.566 3195.716 3820.166
1.04 3568.32 3209.16 3831.204
1.041 3579.857 3222.196 3842.042
1.042 3591.187 3235.077 3852.558
1.043 3602.318 3247.689 3863.042
1.044 3613.261 3260.104 3873.367
1.045 3624.023 3272.291 3883.466
1.046 3634.612 3284.177 3893.463
1.047 3645.034 3295.912 3903.233
1.048 3655.297 3307.652 3912.855
1.049 3665.407 3319.102 3922.385
1.05 3675.37 3330.344 3931.784
1.052 3685.192 3341.489 3940.986
1.053 3694.877 3352.48 3950.17
1.054 3704.43 3363.345 3959.206
1.055 3713.857 3374.014 3968.182
1.056 3723.162 3384.523 3976.981
1.057 3732.349 3394.857 3985.68
1.058 3741.422 3405.073 3994.299
1.059 3750.385 3415.199 4002.794
1.06 3759.241 3425.201 4011.102
1.062 3767.994 3435.098 4019.433
1.063 3776.647 3444.75 4027.584
1.064 3785.203 3454.189 4035.746
1.065 3793.666 3463.614 4043.79
1.066 3802.037 3472.956 4051.675
1.067 3810.32 3482.183 4059.56
1.068 3818.517 3491.278 4067.381
1.07 3826.631 3500.377 4075.092
1.071 3834.663 3509.461 4082.702
1.072 3842.617 3518.361 4090.259
1.073 3850.495 3527.114 4097.743
1.074 3858.298 3535.804 4105.144
1.075 3866.028 3544.509 4112.434
1.076 3873.688 3553.101 4119.793
1.078 3881.279 3561.548 4127.034
1.079 3888.803 3569.869 4134.142
1.08 3896.261 3578.056 4141.228
1.081 3903.656 3586.284 4148.359
1.082 3910.989 3594.448 4155.285
1.083 3918.261 3602.553 4162.206
1.085 3925.474 3610.631 4169.02
1.086 3932.629 3618.554 4175.909
1.087 3939.728 3626.501 4182.68
1.088 3946.772 3634.296 4189.426
1.089 3953.761 3641.935 4196.127
1.091 3960.699 3649.562 4202.73
1.092 3967.584 3657.188 4209.317
1.093 3974.42 3664.753 4215.826
1.094 3981.206 3672.225 4222.359
1.095 3987.944 3679.625 4228.729
1.096 3994.635 3687.054 4235.135
1.098 4001.28 3694.375 4241.476
1.099 4007.88 3701.716 4247.781
1.1 4014.435 3708.966 4254.053
1.101 4020.947 3716.149 4260.277
1.103 4027.417 3723.338 4266.457
1.104 4033.845 3730.434 4272.628
1.105 4040.232 3737.459 4278.712
1.106 4046.58 3744.532 4284.755
1.107 4052.888 3751.461 4290.794
1.109 4059.158 3758.346 4296.804
1.11 4065.39 3765.209 4302.798
1.111 4071.585 3772.069 4308.775
1.112 4077.744 3778.835 4314.685
1.114 4083.868 3785.571 4320.566
1.115 4089.956 3792.238 4326.434
1.116 4096.01 3798.771 4332.278
1.117 4102.031 3805.429 4338.026
1.119 4108.018 3812.02 4343.698
1.12 4113.973 3818.547 4349.392
1.121 4119.896 3825.049 4355.044
1.122 4125.788 3831.495 4360.753
1.124 4131.649 3837.926 4366.465
1.125 4137.48 3844.288 4372.1
1.126 4143.281 3850.658 4377.694
1.127 4149.053 3856.971 4383.267
1.129 4154.796 3863.22 4388.81
1.13 4160.511 3869.542 4394.329
1.131 4166.198 3875.781 4399.919
1.133 4171.858 3882.001 4405.421
1.134 4177.491 3888.127 4410.854
1.135 4183.097 3894.287 4416.268
1.136 4188.678 3900.429 4421.668
1.138 4194.232 3906.516 4427.046
1.139 4199.762 3912.536 4432.381
1.14 4205.267 3918.512 4437.663
1.142 4210.748 3924.48 4442.954
1.143 4216.204 3930.531 4448.224
1.144 4221.637 3936.497 4453.46
1.145 4227.047 3942.351 4458.7
1.147 4232.433 3948.272 4463.935
1.148 4237.797 3954.108 4469.105
1.149 4243.139 3959.873 4474.254
1.151 4248.459 3965.67 4479.364
1.152 4253.758 3971.422 4484.457
1.153 4259.035 3977.136 4489.563
1.155 4264.291 3982.848 4494.644
1.156 4269.527 3988.636 4499.725
1.157 4274.742 3994.309 4504.766
1.159 4279.937 3999.94 4509.814
1.16 4285.113 4005.532 4514.869
1.161 4290.269 4011.068 4519.875
1.163 4295.406 4016.696 4524.91
1.164 4300.524 4022.283 4529.87
1.166 4305.623 4027.805 4534.73
1.167 4310.704 4033.315 4539.665
1.168 4315.767 4038.877 4544.617
1.17 4320.812 4044.336 4549.486
1.171 4325.84 4049.799 4554.373
1.172 4330.85 4055.165 4559.255
1.174 4335.842 4060.54 4564.093
1.175 4340.818 4065.885 4568.936
1.176 4345.778 4071.189 4573.752
1.178 4350.72 4076.523 4578.485
1.179 4355.647 4081.872 4583.268
1.181 4360.557 4087.154 4588.136
1.182 4365.452 4092.528 4592.946
1.183 4370.331 4097.758 4597.711
1.185 4375.195 4103.034 4602.49
1.186 4380.043 4108.27 4607.269
1.188 4384.877 4113.494 4611.994
1.189 4389.696 4118.706 4616.62
1.19 4394.5 4123.989 4621.317
1.192 4399.289 4129.116 4626.009
1.193 4404.065 4134.313 4630.747
1.195 4408.826 4139.435 4635.438
1.196 4413.574 4144.596 4640.066
1.198 4418.307 4149.745 4644.67
1.199 4423.028 4154.785 4649.24
1.2 4427.735 4159.902 4653.828
1.202 4432.428 4164.938 4658.415
1.203 4437.109 4169.953 4662.964
1.205 4441.777 4174.878 4667.543
1.206 4446.432 4179.795 4672.081
1.208 4451.075 4184.794 4676.627
1.209 4455.705 4189.742 4681.172
1.211 4460.323 4194.708 4685.682
1.212 4464.929 4199.637 4690.153
1.214 4469.523 4204.529 4694.666
1.215 4474.105 4209.467 4699.167
1.217 4478.675 4214.331 4703.627
1.218 4483.234 4219.195 4708.043
1.22 4487.782 4224.159 4712.486
1.221 4492.318 4229.057 4716.915
1.222 4496.844 4233.916 4721.304
1.224 4501.358 4238.725 4725.672
1.225 4505.861 4243.494 4730.079
1.227 4510.354 4248.35 4734.525
1.229 4514.836 4253.114 4738.91
1.23 4519.308 4257.894 4743.303
1.232 4523.769 4262.65 4747.615
1.233 4528.22 4267.452 4752.011
1.235 4532.661 4272.225 4756.375
1.236 4537.092 4276.962 4760.702
1.238 4541.514 4281.626 4765.053
1.239 4545.925 4286.385 4769.399
1.241 4550.327 4291.092 4773.746
1.242 4554.719 4295.714 4778.065
1.244 4559.102 4300.361 4782.367
1.245 4563.476 4305.021 4786.609
1.247 4567.84 4309.708 4790.877
1.248 4572.195 4314.236 4795.185
1.25 4576.542 4318.947 4799.503
1.252 4580.879 4323.575 4803.773
1.253 4585.208 4328.148 4808.052
1.255 4589.528 4332.766 4812.288
1.256 4593.839 4337.345 4816.573
1.258 4598.142 4341.948 4820.815
1.259 4602.437 4346.461 4825.024
1.261 4606.723 4351.007 4829.187
1.263 4611.001 4355.526 4833.342
1.264 4615.271 4360.019 4837.576
1.266 4619.533 4364.512 4841.791
1.267 4623.787 4369.031 4845.971
1.269 4628.033 4373.608 4850.148
1.271 4632.271 4378.078 4854.283
1.272 4636.502 4382.555 4858.468
1.274 4640.725 4387.045 4862.63
1.276 4644.941 4391.567 4866.781
1.277 4649.15 4396.072 4870.904
1.279 4653.351 4400.535 4874.978
1.28 4657.544 4404.995 4879.118
1.282 4661.731 4409.489 4883.261
1.284 4665.911 4413.94 4887.38
1.285 4670.083 4418.353 4891.495
1.287 4674.249 4422.702 4895.607
1.289 4678.408 4427.075 4899.764
1.29 4682.56 4431.446 4903.798
1.292 4686.705 4435.816 4907.908
1.294 4690.844 4440.198 4911.97
1.295 4694.976 4444.612 4916.066
1.297 4699.102 4448.975 4920.173
1.299 4703.221 4453.378 4924.195
1.3 4707.334 4457.708 4928.239
1.302 4711.441 4462.037 4932.246
1.304 4715.542 4466.446 4936.27
1.305 4719.637 4470.819 4940.26
1.307 4723.725 4475.173 4944.244
1.309 4727.808 4479.528 4948.223
1.311 4731.884 4483.829 4952.304
1.312 4735.955 4488.099 4956.372
1.314 4740.02 4492.406 4960.416
1.316 4744.08 4496.684 4964.436
1.318 4748.133 4500.984 4968.454
1.319 4752.181 4505.261 4972.499
1.321 4756.224 4509.519 4976.49
1.323 4760.261 4513.745 4980.522
1.325 4764.293 4517.981 4984.492
1.326 4768.32 4522.192 4988.476
1.328 4772.341 4526.467 4992.427
1.33 4776.357 4530.738 4996.436
1.332 4780.368 4534.97 5000.396
1.333 4784.373 4539.146 5004.353
1.335 4788.374 4543.367 5008.273
1.337 4792.37 4547.587 5012.234
1.339 4796.361 4551.742 5016.208
1.34 4800.347 4555.92 5020.174
1.342 4804.328 4560.126 5024.083
1.344 4808.304 4564.291 5028.022
1.346 4812.276 4568.485 5031.986
1.348 4816.243 4572.659 5035.927
1.35 4820.206 4576.845 5039.87
1.351 4824.164 4580.934 5043.822
1.353 4828.118 4585.102 5047.766
1.355 4832.067 4589.22 5051.675
1.357 4836.012 4593.413 5055.565
1.359 4839.952 4597.604 5059.449
1.361 4843.888 4601.662 5063.315
1.362 4847.82 4605.799 5067.242
1.364 4851.748 4609.905 5071.151
1.366 4855.672 4614.01 5075.052
1.368 4859.591 4618.132 5078.954
1.37 4863.507 4622.246 5082.846
1.372 4867.419 4626.381 5086.755
1.374 4871.326 4630.5 5090.658
1.376 4875.23 4634.63 5094.494
1.377 4879.13 4638.736 5098.367
1.379 4883.027 4642.773 5102.244
1.381 4886.919 4646.848 5106.143
1.383 4890.808 4650.887 5109.97
1.385 4894.693 4654.894 5113.796
1.387 4898.575 4658.947 5117.656
1.389 4902.453 4663.028 5121.521
1.391 4906.328 4667.082 5125.37
1.393 4910.199 4671.172 5129.225
1.395 4914.066 4675.249 5133.083
1.397 4917.931 4679.315 5136.917
1.399 4921.792 4683.373 5140.712
1.401 4925.65 4687.375 5144.545
1.403 4929.504 4691.395 5148.335
1.404 4933.355 4695.429 5152.192
1.406 4937.203 4699.438 5156.007
1.408 4941.049 4703.412 5159.836
1.41 4944.89 4707.461 5163.614
1.412 4948.729 4711.477 5167.39
1.414 4952.565 4715.484 5171.181
1.416 4956.398 4719.462 5174.968
1.418 4960.229 4723.484 5178.775
1.42 4964.056 4727.523 5182.589
1.422 4967.88 4731.523 5186.42
1.425 4971.702 4735.543 5190.22
1.427 4975.521 4739.515 5193.976
1.429 4979.337 4743.439 5197.775
1.431 4983.15 4747.399 5201.602
1.433 4986.961 4751.376 5205.355
1.435 4990.769 4755.356 5209.095
1.437 4994.575 4759.285 5212.885
1.439 4998.378 4763.257 5216.686
1.441 5002.179 4767.213 5220.489
1.443 5005.977 4771.127 5224.234
1.445 5009.773 4775.035 5228.004
1.447 5013.567 4779.007 5231.784
1.449 5017.358 4782.94 5235.583
1.451 5021.147 4786.778 5239.338
1.453 5024.933 4790.688 5243.122
1.456 5028.717 4794.652 5246.838
1.458 5032.5 4798.545 5250.615
1.46 5036.28 4802.469 5254.437
1.462 5040.058 4806.428 5258.193
1.464 5043.833 4810.438 5262.009
1.466 5047.607 4814.406 5265.764
1.468 5051.379 4818.345 5269.497
1.471 5055.149 4822.296 5273.242
1.473 5058.916 4826.182 5277.021
1.475 5062.682 4830.131 5280.805
1.477 5066.446 4834.042 5284.568
1.479 5070.209 4837.988 5288.356
1.481 5073.969 4841.867 5292.129
1.484 5077.728 4845.743 5295.931
1.486 5081.484 4849.631 5299.678
1.488 5085.239 4853.554 5303.452
1.49 5088.993 4857.419 5307.198
1.493 5092.745 4861.315 5310.94
1.495 5096.495 4865.221 5314.698
1.497 5100.244 4869.152 5318.445
1.499 5103.991 4873.036 5322.154
1.502 5107.736 4876.931 5325.94
1.504 5111.48 4880.792 5329.709
1.506 5115.223 4884.689 5333.436
1.508 5118.964 4888.582 5337.147
1.511 5122.704 4892.457 5340.901
1.513 5126.442 4896.36 5344.662
1.515 5130.179 4900.204 5348.406
1.517 5133.915 4904.079 5352.154
1.52 5137.649 4907.972 5355.89
1.522 5141.383 4911.825 5359.57
1.524 5145.115 4915.688 5363.287
1.527 5148.846 4919.552 5367.031
1.529 5152.575 4923.399 5370.764
1.531 5156.304 4927.271 5374.474
1.534 5160.031 4931.116 5378.18
1.536 5163.758 4934.991 5381.939
1.538 5167.483 4938.839 5385.671
1.541 5171.208 4942.695 5389.402
1.543 5174.931 4946.582 5393.125
1.546 5178.654 4950.416 5396.912
1.548 5182.375 4954.281 5400.632
1.55 5186.096 4958.083 5404.331
1.553 5189.816 4961.957 5408.065
1.555 5193.535 4965.757 5411.771
1.558 5197.253 4969.671 5415.48
1.56 5200.97 4973.549 5419.235
1.563 5204.687 4977.34 5423.004
1.565 5208.403 4981.172 5426.734
1.567 5212.118 4985.068 5430.471
1.57 5215.833 4988.935 5434.185
1.572 5219.547 4992.788 5437.924
1.575 5223.261 4996.583 5441.663
1.577 5226.973 5000.386 5445.371
1.58 5230.686 5004.214 5449.087
1.582 5234.397 5007.993 5452.827
1.585 5238.109 5011.811 5456.528
1.587 5241.82 5015.647 5460.249
1.59 5245.53 5019.456 5463.992
1.592 5249.24 5023.261 5467.749
1.595 5252.95 5027.081 5471.496
1.597 5256.659 5030.959 5475.238
1.6 5260.368 5034.783 5478.959
1.603 5264.076 5038.584 5482.638
1.605 5267.785 5042.43 5486.339
1.608 5271.493 5046.218 5490.019
1.61 5275.201 5050.028 5493.74
1.613 5278.908 5053.866 5497.464
1.616 5282.616 5057.674 5501.196
1.618 5286.323 5061.427 5504.928
1.621 5290.031 5065.251 5508.637
1.623 5293.738 5069.046 5512.369
1.626 5297.445 5072.874 5516.068
1.629 5301.152 5076.661 5519.797
1.631 5304.859 5080.466 5523.537
1.634 5308.566 5084.281 5527.251
1.637 5312.273 5088.09 5530.974
1.639 5315.981 5091.893 5534.693
1.642 5319.688 5095.679 5538.368
1.645 5323.395 5099.462 5542.092
1.647 5327.103 5103.219 5545.836
1.65 5330.811 5107.055 5549.578
1.653 5334.519 5110.878 5553.34
1.656 5338.227 5114.644 5557.076
1.658 5341.935 5118.445 5560.809
1.661 5345.644 5122.255 5564.513
1.664 5349.353 5126.083 5568.254
1.667 5353.062 5129.857 5571.991
1.669 5356.772 5133.634 5575.762
1.672 5360.482 5137.433 5579.481
1.675 5364.192 5141.224 5583.211
1.678 5367.903 5145.023 5586.935
1.681 5371.615 5148.843 5590.695
1.684 5375.326 5152.66 5594.425
1.686 5379.039 5156.473 5598.193
1.689 5382.752 5160.271 5601.935
1.692 5386.465 5164.054 5605.708
1.695 5390.179 5167.874 5609.42
1.698 5393.894 5171.657 5613.159
1.701 5397.609 5175.473 5616.855
1.704 5401.325 5179.249 5620.618
1.706 5405.041 5183.027 5624.363
1.709 5408.758 5186.828 5628.091
1.712 5412.476 5190.646 5631.808
1.715 5416.195 5194.461 5635.595
1.718 5419.915 5198.265 5639.351
1.721 5423.635 5202.071 5643.068
1.724 5427.356 5205.894 5646.806
1.727 5431.078 5209.727 5650.529
1.73 5434.801 5213.568 5654.247
1.733 5438.525 5217.334 5657.978
1.736 5442.25 5221.077 5661.716
1.739 5445.975 5224.87 5665.44
1.742 5449.702 5228.719 5669.213
1.745 5453.429 5232.476 5672.973
1.748 5457.158 5236.299 5676.695
1.751 5460.888 5240.149 5680.509
1.754 5464.619 5243.965 5684.293
1.757 5468.351 5247.794 5688.063
1.761 5472.084 5251.586 5691.8
1.764 5475.818 5255.416 5695.585
1.767 5479.553 5259.198 5699.396
1.77 5483.29 5262.97 5703.227
1.773 5487.027 5266.808 5707.025
1.776 5490.766 5270.64 5710.796
1.779 5494.507 5274.508 5714.529
1.783 5498.248 5278.324 5718.353
1.786 5501.991 5282.145 5722.152
1.789 5505.736 5286.022 5725.939
1.792 5509.481 5289.784 5729.721
1.795 5513.228 5293.607 5733.513
1.799 5516.977 5297.399 5737.305
1.802 5520.727 5301.247 5741.083
1.805 5524.478 5305.077 5744.856
1.808 5528.231 5308.868 5748.627
1.812 5531.985 5312.687 5752.392
1.815 5535.741 5316.578 5756.19
1.818 5539.499 5320.4 5760
1.821 5543.258 5324.211 5763.818
1.825 5547.019 5328.048 5767.603
1.828 5550.781 5331.879 5771.433
1.832 5554.545 5335.747 5775.247
1.835 5558.311 5339.604 5779.097
1.838 5562.078 5343.478 5782.91
1.842 5565.847 5347.325 5786.721
1.845 5569.618 5351.205 5790.542
1.848 5573.391 5355.064 5794.375
1.852 5577.166 5358.906 5798.253
1.855 5580.942 5362.752 5802.034
1.859 5584.72 5366.64 5805.843
1.862 5588.501 5370.474 5809.628
1.866 5592.283 5374.297 5813.471
1.869 5596.067 5378.119 5817.3
1.873 5599.853 5381.987 5821.101
1.876 5603.641 5385.838 5824.952
1.88 5607.431 5389.699 5828.811
1.883 5611.223 5393.49 5832.656
1.887 5615.017 5397.307 5836.51
