"Pr" "Mp" "Q_2" "Q_9"
1.01 3070.433 2649.484 3402.474
1.011 3101.982 2687.095 3432.04
1.012 3131.337 2721.767 3459.644
1.013 3158.826 2754.399 3485.627
1.014 3184.704 2785.146 3510.002
1.015 3209.179 2813.903 3533.327
1.016 3232.419 2841.27 3555.561
1.017 3254.562 2867.057 3576.695
1.018 3275.726 2891.864 3596.831
1.019 3296.007 2915.542 3616.266
1.02 3315.49 2938.421 3634.98
1.021 3334.246 2960.193 3652.992
1.022 3352.338 2981.217 3670.172
1.024 3369.821 3001.495 3687.012
1.025 3386.743 3020.941 3703.112
1.026 3403.145 3039.858 3718.756
1.027 3419.065 3058.395 3734.125
1.028 3434.538 3076.176 3749.123
1.029 3449.592 3093.572 3763.771
1.03 3464.255 3110.465 3778
1.031 3478.551 3126.918 3791.83
1.032 3492.503 3143.018 3805.189
1.033 3506.13 3158.619 3818.437
1.034 3519.452 3173.911 3831.416
1.035 3532.484 3188.937 3843.931
1.036 3545.242 3203.62 3856.222
1.037 3557.741 3218.017 3868.294
1.038 3569.994 3231.998 3880.159
1.04 3582.012 3245.785 3891.782
1.041 3593.806 3259.221 3903.251
1.042 3605.388 3272.488 3914.537
1.043 3616.767 3285.765 3925.614
1.044 3627.952 3298.504 3936.535
1.045 3638.951 3311.082 3947.213
1.046 3649.772 3323.314 3957.77
1.047 3660.423 3335.325 3968.044
1.048 3670.91 3347.091 3978.235
1.049 3681.24 3358.922 3988.359
1.05 3691.418 3370.417 3998.464
1.052 3701.452 3381.658 4008.239
1.053 3711.346 3392.769 4017.902
1.054 3721.104 3403.868 4027.409
1.055 3730.733 3414.568 4036.819
1.056 3740.237 3425.415 4046.076
1.057 3749.619 3436.091 4055.292
1.058 3758.884 3446.57 4064.227
1.059 3768.036 3456.802 4073.217
1.06 3777.079 3466.874 4082.158
1.062 3786.016 3477.05 4090.915
1.063 3794.85 3486.951 4099.551
1.064 3803.585 3496.71 4108.342
1.065 3812.224 3506.397 4116.892
1.066 3820.769 3515.895 4125.317
1.067 3829.223 3525.404 4133.528
1.068 3837.589 3534.744 4141.86
1.07 3845.87 3543.88 4149.945
1.071 3854.068 3553.007 4158.044
1.072 3862.185 3562.009 4166.088
1.073 3870.223 3570.989 4173.976
1.074 3878.185 3579.834 4181.849
1.075 3886.072 3588.6 4189.679
1.076 3893.887 3597.2 4197.338
1.078 3901.631 3605.77 4204.962
1.079 3909.307 3614.351 4212.555
1.08 3916.915 3622.834 4220.067
1.081 3924.458 3631.189 4227.613
1.082 3931.938 3639.46 4235
1.083 3939.355 3647.582 4242.314
1.085 3946.711 3655.623 4249.643
1.086 3954.008 3663.602 4256.876
1.087 3961.247 3671.59 4264.096
1.088 3968.43 3679.438 4271.223
1.089 3975.557 3687.34 4278.284
1.091 3982.631 3695.129 4285.373
1.092 3989.651 3702.794 4292.352
1.093 3996.62 3710.462 4299.275
1.094 4003.538 3718.075 4306.14
1.095 4010.407 3725.634 4312.877
1.096 4017.228 3732.998 4319.604
1.098 4024.001 3740.515 4326.439
1.099 4030.728 3747.921 4333.149
1.1 4037.41 3755.284 4339.774
1.101 4044.047 3762.535 4346.337
1.103 4050.641 3769.846 4352.862
1.104 4057.191 3776.995 4359.369
1.105 4063.701 3784.217 4365.875
1.106 4070.169 3791.327 4372.397
1.107 4076.596 3798.3 4378.906
1.109 4082.985 3805.278 4385.232
1.11 4089.335 3812.152 4391.541
1.111 4095.647 3819.075 4397.861
1.112 4101.921 3825.838 4404.271
1.114 4108.159 3832.62 4410.524
1.115 4114.362 3839.403 4416.827
1.116 4120.529 3845.998 4423.032
1.117 4126.661 3852.603 4429.151
1.119 4132.76 3859.11 4435.309
1.12 4138.825 3865.786 4441.333
1.121 4144.858 3872.326 4447.396
1.122 4150.858 3878.906 4453.44
1.124 4156.827 3885.44 4459.39
1.125 4162.765 3891.894 4465.326
1.126 4168.672 3898.257 4471.182
1.127 4174.55 3904.56 4477.006
1.129 4180.397 3910.976 4482.916
1.13 4186.216 3917.295 4488.727
1.131 4192.007 3923.585 4494.538
1.133 4197.769 3929.807 4500.334
1.134 4203.503 3936.098 4506.169
1.135 4209.211 3942.197 4511.883
1.136 4214.892 3948.357 4517.654
1.138 4220.546 3954.445 4523.441
1.139 4226.175 3960.51 4529.02
1.14 4231.778 3966.513 4534.679
1.142 4237.357 3972.601 4540.271
1.143 4242.91 3978.503 4545.777
1.144 4248.439 3984.455 4551.387
1.145 4253.945 3990.358 4556.941
1.147 4259.427 3996.237 4562.426
1.148 4264.885 4002.158 4567.924
1.149 4270.321 4007.975 4573.335
1.151 4275.735 4013.783 4578.839
1.152 4281.126 4019.536 4584.172
1.153 4286.495 4025.29 4589.562
1.155 4291.843 4030.912 4594.982
1.156 4297.17 4036.743 4600.353
1.157 4302.476 4042.351 4605.631
1.159 4307.761 4047.973 4610.939
1.16 4313.026 4053.557 4616.221
1.161 4318.271 4059.209 4621.522
1.163 4323.497 4064.769 4626.822
1.164 4328.703 4070.3 4632.048
1.166 4333.889 4075.776 4637.24
1.167 4339.057 4081.261 4642.423
1.168 4344.207 4086.784 4647.6
1.17 4349.337 4092.283 4652.764
1.171 4354.45 4097.7 4657.95
1.172 4359.545 4103.122 4663.031
1.174 4364.622 4108.379 4668.147
1.175 4369.682 4113.816 4673.291
1.176 4374.725 4119.203 4678.334
1.178 4379.751 4124.529 4683.348
1.179 4384.76 4129.832 4688.411
1.181 4389.753 4135.153 4693.497
1.182 4394.729 4140.411 4698.563
1.183 4399.69 4145.696 4703.575
1.185 4404.634 4150.987 4708.55
1.186 4409.563 4156.186 4713.516
1.188 4414.477 4161.483 4718.544
1.189 4419.375 4166.639 4723.553
1.19 4424.259 4171.78 4728.48
1.192 4429.127 4176.944 4733.375
1.193 4433.981 4182.079 4738.209
1.195 4438.821 4187.299 4743.093
1.196 4443.646 4192.371 4747.941
1.198 4448.457 4197.529 4752.774
1.199 4453.254 4202.569 4757.675
1.2 4458.037 4207.619 4762.467
1.202 4462.807 4212.64 4767.297
1.203 4467.564 4217.661 4772.106
1.205 4472.307 4222.609 4777.041
1.206 4477.037 4227.613 4781.801
1.208 4481.755 4232.607 4786.623
1.209 4486.459 4237.599 4791.426
1.211 4491.151 4242.553 4796.228
1.212 4495.83 4247.517 4800.935
1.214 4500.498 4252.425 4805.66
1.215 4505.153 4257.368 4810.365
1.217 4509.796 4262.311 4814.988
1.218 4514.427 4267.245 4819.689
1.22 4519.047 4272.084 4824.389
1.221 4523.655 4277.002 4829.091
1.222 4528.251 4281.894 4833.703
1.224 4532.836 4286.758 4838.303
1.225 4537.41 4291.548 4842.982
1.227 4541.974 4296.383 4847.505
1.229 4546.526 4301.128 4852.193
1.23 4551.067 4305.891 4856.814
1.232 4555.598 4310.648 4861.421
1.233 4560.118 4315.302 4866.001
1.235 4564.628 4320.076 4870.555
1.236 4569.127 4324.782 4875.157
1.238 4573.617 4329.491 4879.691
1.239 4578.096 4334.182 4884.212
1.241 4582.566 4338.813 4888.747
1.242 4587.025 4343.552 4893.31
1.244 4591.475 4348.172 4897.846
1.245 4595.916 4352.792 4902.382
1.247 4600.347 4357.488 4906.93
1.248 4604.768 4362.1 4911.457
1.25 4609.18 4366.71 4915.913
1.252 4613.583 4371.319 4920.379
1.253 4617.978 4375.816 4924.818
1.255 4622.363 4380.33 4929.311
1.256 4626.739 4384.965 4933.757
1.258 4631.106 4389.428 4938.199
1.259 4635.465 4393.915 4942.64
1.261 4639.816 4398.452 4947.081
1.263 4644.158 4403.044 4951.49
1.264 4648.491 4407.545 4955.881
1.266 4652.816 4412.074 4960.273
1.267 4657.133 4416.54 4964.652
1.269 4661.442 4421.02 4968.989
1.271 4665.743 4425.4 4973.366
1.272 4670.037 4429.875 4977.684
1.274 4674.322 4434.294 4982.045
1.276 4678.6 4438.73 4986.407
1.277 4682.87 4443.214 4990.679
1.279 4687.132 4447.688 4995.08
1.28 4691.387 4452.14 4999.397
1.282 4695.634 4456.592 5003.688
1.284 4699.875 4461.035 5008
1.285 4704.108 4465.556 5012.336
1.287 4708.334 4469.972 5016.614
1.289 4712.553 4474.337 5020.841
1.29 4716.764 4478.756 5025.179
1.292 4720.969 4483.128 5029.583
1.294 4725.167 4487.489 5033.877
1.295 4729.359 4491.862 5038.152
1.297 4733.544 4496.199 5042.445
1.299 4737.722 4500.503 5046.716
1.3 4741.893 4504.798 5050.919
1.302 4746.058 4509.134 5055.188
1.304 4750.217 4513.472 5059.442
1.305 4754.369 4517.811 5063.64
1.307 4758.516 4522.149 5067.927
1.309 4762.656 4526.399 5072.13
1.311 4766.79 4530.602 5076.336
1.312 4770.917 4534.94 5080.616
1.314 4775.039 4539.335 5084.821
1.316 4779.155 4543.601 5088.942
1.318 4783.265 4547.875 5093.059
1.319 4787.37 4552.118 5097.208
1.321 4791.468 4556.344 5101.442
1.323 4795.561 4560.614 5105.638
1.325 4799.649 4564.869 5109.752
1.326 4803.731 4569.11 5113.906
1.328 4807.807 4573.304 5118.082
1.33 4811.878 4577.506 5122.288
1.332 4815.944 4581.759 5126.478
1.333 4820.005 4585.922 5130.696
1.335 4824.06 4590.025 5134.817
1.337 4828.11 4594.135 5138.982
1.339 4832.155 4598.253 5143.162
1.34 4836.195 4602.408 5147.408
1.342 4840.23 4606.568 5151.455
1.344 4844.26 4610.644 5155.532
1.346 4848.285 4614.812 5159.625
1.348 4852.306 4618.914 5163.716
1.35 4856.321 4623.053 5167.879
1.351 4860.332 4627.222 5172.02
1.353 4864.338 4631.385 5176.091
1.355 4868.34 4635.526 5180.087
1.357 4872.337 4639.583 5184.165
1.359 4876.33 4643.684 5188.323
1.361 4880.318 4647.696 5192.392
1.362 4884.302 4651.834 5196.504
1.364 4888.281 4655.902 5200.56
1.366 4892.257 4660.015 5204.589
1.368 4896.228 4664.103 5208.646
1.37 4900.195 4668.169 5212.727
1.372 4904.157 4672.178 5216.77
1.374 4908.116 4676.219 5220.828
1.376 4912.07 4680.308 5224.895
