"Pr" "Mp" "Q_2" "Q_9"
1.01 3062.636 2621.913 3393.438
1.011 3096.137 2661.102 3424.289
1.012 3127.298 2697.345 3452.911
1.013 3156.469 2731.248 3479.854
1.014 3183.925 2762.773 3505.052
1.015 3209.885 2792.956 3528.941
1.016 3234.529 2821.184 3551.763
1.017 3258.006 2848.186 3573.613
1.018 3280.438 2873.977 3594.683
1.019 3301.93 2898.515 3614.583
1.02 3322.573 2922.298 3633.822
1.021 3342.442 2944.985 3652.447
1.022 3361.604 2966.807 3670.399
1.024 3380.117 2987.9 3687.836
1.025 3398.033 3008.259 3704.68
1.026 3415.395 3028.063 3721.094
1.027 3432.246 3047.291 3736.861
1.028 3448.619 3065.958 3752.415
1.029 3464.547 3083.932 3767.456
1.03 3480.059 3101.537 3782.029
1.031 3495.181 3118.768 3796.468
1.032 3509.937 3135.413 3810.419
1.033 3524.347 3151.694 3824.064
1.034 3538.432 3167.632 3837.251
1.035 3552.209 3183.262 3850.353
1.036 3565.695 3198.346 3863.183
1.037 3578.905 3213.142 3875.72
1.038 3591.853 3227.815 3888.177
1.04 3604.551 3242.138 3900.321
1.041 3617.012 3256.122 3912.301
1.042 3629.247 3269.758 3923.962
1.043 3641.266 3283.183 3935.394
1.044 3653.079 3296.329 3946.714
1.045 3664.694 3309.233 3957.721
1.046 3676.12 3321.967 3968.548
1.047 3687.364 3334.556 3979.285
1.048 3698.435 3346.836 3989.826
1.049 3709.339 3358.973 4000.391
1.05 3720.082 3370.752 4010.721
1.052 3730.671 3382.449 4020.955
1.053 3741.111 3393.856 4030.945
1.054 3751.407 3405.287 4040.787
1.055 3761.566 3416.481 4050.564
1.056 3771.591 3427.497 4060.158
1.057 3781.488 3438.431 4069.689
1.058 3791.26 3449.18 4079.145
1.059 3800.912 3459.854 4088.443
1.06 3810.448 3470.331 4097.634
1.062 3819.871 3480.729 4106.773
1.063 3829.185 3490.955 4115.867
1.064 3838.393 3501.033 4124.771
1.065 3847.499 3510.99 4133.538
1.066 3856.506 3520.935 4142.186
1.067 3865.417 3530.717 4150.863
1.068 3874.234 3540.441 4159.383
1.07 3882.959 3549.986 4167.842
1.071 3891.597 3559.467 4176.206
1.072 3900.149 3568.828 4184.504
1.073 3908.617 3578.04 4192.742
1.074 3917.004 3587.296 4200.819
1.075 3925.312 3596.401 4208.875
1.076 3933.543 3605.414 4216.808
1.078 3941.699 3614.355 4224.665
1.079 3949.782 3623.129 4232.511
1.08 3957.793 3631.832 4240.277
1.081 3965.735 3640.385 4247.961
1.082 3973.61 3648.924 4255.614
1.083 3981.418 3657.437 4263.223
