"Pr" "Mp" "Q_2" "Q_9"
1.01 3108.985 2708.327 3404.788
1.011 3138.211 2741.703 3431.678
1.012 3165.404 2773.002 3456.636
1.013 3190.868 2802.204 3480.421
1.014 3214.84 2829.499 3502.632
1.015 3237.513 2855.005 3523.804
1.016 3259.041 2879.366 3543.899
1.017 3279.554 2902.737 3562.963
1.018 3299.159 2924.884 3581.131
1.019 3317.946 2946.163 3598.453
1.02 3335.994 2966.438 3615.373
1.021 3353.369 2986.063 3631.594
1.022 3370.129 3004.983 3647.116
1.024 3386.324 3023.261 3662.199
1.025 3401.999 3040.894 3676.866
1.026 3417.193 3058.163 3691.061
1.027 3431.941 3074.789 3704.92
1.028 3446.274 3090.818 3718.17
1.029 3460.219 3106.389 3731.265
1.03 3473.802 3121.556 3743.983
1.031 3487.046 3136.27 3756.412
1.032 3499.97 3150.658 3768.561
1.033 3512.593 3164.658 3780.467
1.034 3524.934 3178.606 3791.941
1.035 3537.006 3192.058 3803.294
1.036 3548.825 3205.272 3814.365
1.037 3560.403 3218.233 3825.267
1.038 3571.753 3230.959 3836.016
1.04 3582.886 3243.601 3846.431
1.041 3593.812 3255.78 3856.71
1.042 3604.54 3267.732 3866.736
1.043 3615.081 3279.412 3876.646
1.044 3625.442 3290.943 3886.399
1.045 3635.631 3301.999 3896.089
1.046 3645.655 3313.166 3905.534
1.047 3655.521 3324.096 3914.914
1.048 3665.236 3334.919 3924.095
1.049 3674.804 3345.531 3933.123
1.05 3684.234 3355.894 3942.03
1.052 3693.528 3366.238 3950.834
1.053 3702.693 3376.395 3959.563
1.054 3711.733 3386.49 3968.075
1.055 3720.652 3396.308 3976.463
1.056 3729.456 3406.047 3984.777
1.057 3738.147 3415.669 3993.085
1.058 3746.73 3425.123 4001.236
1.059 3755.208 3434.389 4009.362
1.06 3763.585 3443.635 4017.255
1.062 3771.863 3452.924 4025.119
1.063 3780.047 3461.955 4032.858
1.064 3788.138 3470.973 4040.603
1.065 3796.14 3479.783 4048.197
1.066 3804.056 3488.52 4055.716
1.067 3811.887 3497.025 4063.102
1.068 3819.637 3505.443 4070.479
1.07 3827.308 3513.871 4077.689
1.071 3834.902 3522.083 4084.979
1.072 3842.421 3530.266 4092.198
1.073 3849.867 3538.429 4099.225
1.074 3857.242 3546.583 4106.188
1.075 3864.549 3554.455 4113.058
1.076 3871.788 3562.401 4119.862
1.078 3878.962 3570.285 4126.735
1.079 3886.072 3578.135 4133.565
1.08 3893.12 3585.794 4140.252
1.081 3900.107 3593.328 4146.881
1.082 3907.035 3600.828 4153.493
