"Pr" "Mp" "Q_2" "Q_9"
1.01 3187.186 2448.88 3890.822
1.011 3223.888 2496.627 3917.043
1.012 3257.997 2540.84 3941.843
1.013 3289.899 2581.569 3964.977
1.014 3319.902 2620.327 3986.9
1.015 3348.249 2656.347 4007.94
1.016 3375.14 2690.406 4027.914
1.017 3400.739 2723.239 4047.237
1.018 3425.184 2754.293 4065.581
1.019 3448.59 2784.382 4083.259
1.02 3471.057 2812.854 4100.199
1.021 3492.67 2840.052 4116.158
1.022 3513.502 2865.913 4131.825
1.024 3533.619 2890.871 4147.652
1.025 3553.075 2915.169 4162.514
1.026 3571.922 2938.288 4176.968
1.027 3590.204 2960.975 4190.924
1.028 3607.959 2983.332 4204.505
1.029 3625.225 3005.05 4217.774
1.03 3642.031 3025.859 4230.854
1.031 3658.408 3046.151 4243.631
1.032 3674.381 3065.61 4256.135
1.033 3689.974 3085.172 4268.429
1.034 3705.208 3103.416 4280.395
1.035 3720.104 3121.607 4292.092
1.036 3734.68 3139.438 4303.813
1.037 3748.951 3156.778 4315.17
1.038 3762.934 3174.033 4326.472
1.04 3776.643 3190.756 4337.417
1.041 3790.09 3207.056 4348.223
1.042 3803.289 3223.019 4358.88
1.043 3816.25 3238.61 4369.441
1.044 3828.985 3254.335 4379.69
1.045 3841.502 3269.525 4389.86
1.046 3853.811 3284.412 4399.788
1.047 3865.921 3298.963 4409.742
1.048 3877.84 3313.524 4419.407
1.049 3889.576 3327.903 4429.182
1.05 3901.135 3341.884 4438.634
1.052 3912.524 3355.745 4448.074
1.053 3923.75 3369.278 4457.321
1.054 3934.818 3382.408 4466.374
1.055 3945.735 3395.575 4475.351
1.056 3956.506 3408.309 4484.411
1.057 3967.135 3421.282 4493.345
1.058 3977.627 3433.954 4502.127
1.059 3987.988 3446.347 4510.899
1.06 3998.221 3458.317 4519.337
1.062 4008.33 3470.387 4527.841
1.063 4018.319 3482.118 4536.128
1.064 4028.193 3493.697 4544.365
1.065 4037.954 3505.138 4552.724
1.066 4047.607 3516.769 4560.972
1.067 4057.153 3528.274 4569.187
1.068 4066.597 3539.445 4577.21
1.07 4075.941 3550.318 4585.118
1.071 4085.188 3561.168 4593.195
1.072 4094.341 3571.783 4601.072
1.073 4103.403 3582.547 4608.761
1.074 4112.375 3592.941 4616.657
1.075 4121.26 3603.013 4624.351
1.076 4130.061 3613.028 4632.183
1.078 4138.78 3623.429 4639.842
1.079 4147.418 3633.551 4647.377
1.08 4155.979 3643.51 4654.831
1.081 4164.463 3653.684 4662.045
1.082 4172.873 3663.46 4669.334
1.083 4181.21 3673.089 4676.442
1.085 4189.477 3682.605 4683.575
1.086 4197.674 3692.026 4690.818
1.087 4205.804 3701.559 4697.919
1.088 4213.868 3711.111 4705.031
1.089 4221.868 3720.381 4712.11
1.091 4229.805 3729.433 4719.083
1.092 4237.68 3738.431 4726.099
1.093 4245.495 3747.522 4732.921
1.094 4253.251 3756.659 4739.855
1.095 4260.95 3765.468 4746.571
1.096 4268.592 3774.256 4753.358
1.098 4276.179 3782.955 4760.146
1.099 4283.712 3791.724 4767.008
1.1 4291.192 3800.332 4773.558
1.101 4298.621 3808.934 4780.243
1.103 4305.998 3817.274 4786.793
1.104 4313.326 3825.712 4793.458
1.105 4320.606 3834.321 4800.001
1.106 4327.837 3842.279 4806.351
1.107 4335.021 3850.547 4812.842
1.109 4342.16 3858.563 4819.189
1.11 4349.253 3866.655 4825.717
1.111 4356.303 3874.716 4831.982
1.112 4363.309 3882.827 4838.388
1.114 4370.272 3890.574 4844.721
1.115 4377.194 3898.485 4850.972
1.116 4384.074 3906.211 4857.168
1.117 4390.914 3913.821 4863.379
1.119 4397.715 3921.45 4869.587
1.12 4404.477 3928.893 4875.796
1.121 4411.2 3936.586 4881.798
1.122 4417.886 3944.105 4887.791
1.124 4424.536 3951.634 4893.89
1.125 4431.149 3958.934 4900.049
1.126 4437.726 3966.322 4906.103
1.127 4444.269 3973.407 4912.276
1.129 4450.777 3980.672 4918.172
1.13 4457.251 3987.946 4924.102
1.131 4463.692 3995.095 4930.081
1.133 4470.1 4002.13 4935.961
1.134 4476.476 4009.268 4941.695
1.135 4482.82 4016.351 4947.669
1.136 4489.133 4023.611 4953.474
1.138 4495.416 4030.55 4959.337
1.139 4501.668 4037.589 4965.054
1.14 4507.891 4044.538 4970.781
1.142 4514.084 4051.133 4976.357
1.143 4520.248 4057.976 4982.095
1.144 4526.385 4065.022 4987.866
1.145 4532.493 4071.68 4993.455
1.147 4538.573 4078.263 4999.186
1.148 4544.627 4084.955 5004.902
1.149 4550.654 4091.471 5010.419
1.151 4556.655 4098.181 5016.079
1.152 4562.63 4104.602 5021.706
1.153 4568.579 4111.04 5027.051
1.155 4574.503 4117.638 5032.519
1.156 4580.402 4124.1 5037.993
1.157 4586.277 4130.431 5043.548
1.159 4592.128 4136.948 5048.894
1.16 4597.955 4143.539 5054.303
1.161 4603.759 4149.847 5059.889
1.163 4609.54 4156.198 5065.238
1.164 4615.298 4162.716 5070.493
1.166 4621.033 4168.946 5075.899
1.167 4626.747 4175.131 5081.267
1.168 4632.438 4181.26 5086.684
1.17 4638.108 4187.346 5091.943
1.171 4643.757 4193.58 5097.41
1.172 4649.385 4199.71 5102.682
1.174 4654.992 4205.641 5108.002
1.175 4660.579 4211.796 5113.277
1.176 4666.146 4217.606 5118.361
1.178 4671.693 4223.669 5123.505
1.179 4677.22 4229.551 5128.633
1.181 4682.728 4235.321 5133.869
1.182 4688.217 4241.169 5139.042
1.183 4693.687 4247.146 5144.26
1.185 4699.139 4253.16 5149.392
1.186 4704.572 4259.085 5154.575
1.188 4709.987 4264.889 5159.786
1.189 4715.385 4270.639 5165.013
1.19 4720.764 4276.188 5170.106
1.192 4726.126 4281.991 5175.205
1.193 4731.471 4287.706 5180.4
1.195 4736.799 4293.364 5185.59
1.196 4742.11 4299.023 5190.742
1.198 4747.405 4304.658 5195.835
1.199 4752.683 4310.413 5200.839
1.2 4757.945 4315.911 5205.665
1.202 4763.191 4321.507 5210.643
1.203 4768.422 4327.093 5215.517
1.205 4773.636 4332.524 5220.596
1.206 4778.836 4338.185 5225.591
1.208 4784.02 4343.546 5230.569
1.209 4789.189 4349.075 5235.675
1.211 4794.343 4354.568 5240.651
1.212 4799.482 4359.83 5245.659
1.214 4804.607 4365.118 5250.72
1.215 4809.718 4370.598 5255.749
1.217 4814.815 4375.929 5260.621
1.218 4819.897 4381.298 5265.425
1.22 4824.966 4386.632 5270.334
1.221 4830.021 4391.8 5275.29
1.222 4835.063 4397.154 5280.118
1.224 4840.091 4402.419 5285.114
1.225 4845.106 4407.657 5289.845
1.227 4850.108 4412.934 5294.708
1.229 4855.097 4418.249 5299.636
1.23 4860.073 4423.59 5304.488
1.232 4865.036 4428.798 5309.193
1.233 4869.988 4433.685 5314.202
1.235 4874.926 4439.141 5318.995
1.236 4879.853 4444.559 5323.723
1.238 4884.768 4449.867 5328.494
1.239 4889.67 4455.12 5333.363
1.241 4894.561 4460.212 5338.068
1.242 4899.441 4465.318 5342.884
1.244 4904.308 4470.379 5347.484
1.245 4909.165 4475.427 5352.108
1.247 4914.01 4480.394 5356.746
1.248 4918.844 4485.563 5361.444
1.25 4923.667 4490.594 5366.04
1.252 4928.479 4495.687 5370.791
1.253 4933.28 4500.528 5375.419
1.255 4938.07 4505.554 5380.124
1.256 4942.85 4510.617 5384.871
1.258 4947.62 4515.64 5389.422
1.259 4952.379 4520.566 5394.186
1.261 4957.128 4525.487 5398.851
1.263 4961.867 4530.373 5403.486
1.264 4966.596 4535.345 5408.043
1.266 4971.315 4540.232 5412.848
1.267 4976.025 4545.049 5417.479
1.269 4980.724 4549.909 5422.108
1.271 4985.414 4554.693 5426.767
1.272 4990.095 4559.653 5431.45
1.274 4994.766 4564.487 5436.03
1.276 4999.428 4569.339 5440.699
1.277 5004.081 4574.117 5445.26
1.279 5008.725 4578.916 5449.824
1.28 5013.36 4583.806 5454.425
1.282 5017.985 4588.44 5458.923
1.284 5022.603 4593.19 5463.372
1.285 5027.211 4598.029 5467.875
1.287 5031.811 4602.751 5472.35
1.289 5036.402 4607.398 5476.802
1.29 5040.985 4611.904 5481.352
1.292 5045.56 4616.478 5485.907
1.294 5050.126 4621.253 5490.62
1.295 5054.684 4625.859 5495.114
1.297 5059.234 4630.511 5499.687
1.299 5063.776 4635.228 5504.296
1.3 5068.311 4639.863 5508.874
1.302 5072.837 4644.481 5513.263
1.304 5077.356 4648.98 5517.762
1.305 5081.867 4653.589 5522.271
1.307 5086.37 4658.261 5526.698
1.309 5090.866 4662.867 5531.193
1.311 5095.355 4667.451 5535.75
1.312 5099.836 4671.96 5540.172
1.314 5104.31 4676.565 5544.538
1.316 5108.776 4680.978 5548.968
