"Pr" "Mp" "Q_2" "Q_9"
1.01 3042.062 2585.294 3379.187
1.011 3075.951 2625.91 3410.491
1.012 3107.484 2663.308 3439.738
1.013 3137.011 2698.338 3467.236
1.014 3164.808 2731.216 3493.139
1.015 3191.098 2762.287 3517.85
1.016 3216.061 2791.772 3541.272
1.017 3239.846 2819.92 3563.74
1.018 3262.578 2846.553 3585.021
1.019 3284.363 2872.012 3605.69
1.02 3305.29 2896.493 3625.609
1.021 3325.437 2920.06 3644.694
1.022 3344.87 2942.862 3663.21
1.024 3363.649 2964.671 3681.11
1.025 3381.824 2985.812 3698.416
1.026 3399.442 3006.2 3715.157
1.027 3416.542 3026.004 3731.449
1.028 3433.16 3045.086 3747.235
1.029 3449.33 3063.785 3762.668
1.03 3465.079 3081.72 3777.706
1.031 3480.435 3099.396 3792.363
1.032 3495.42 3116.771 3806.748
1.033 3510.057 3133.574 3820.813
1.034 3524.365 3149.833 3834.533
1.035 3538.363 3165.755 3848.063
1.036 3552.066 3181.272 3861.21
1.037 3565.491 3196.729 3874.213
1.038 3578.651 3211.649 3886.929
1.04 3591.559 3226.237 3899.483
1.041 3604.227 3240.795 3911.665
1.042 3616.667 3255.022 3923.677
1.043 3628.888 3268.823 3935.461
1.044 3640.901 3282.546 3947.091
1.045 3652.714 3296.024 3958.683
1.046 3664.337 3309.095 3970.009
1.047 3675.776 3322.108 3981.127
1.048 3687.039 3334.762 3991.999
1.049 3698.134 3347.243 4002.814
1.05 3709.066 3359.677 4013.561
1.052 3719.843 3371.799 4024.069
1.053 3730.469 3383.764 4034.492
1.054 3740.95 3395.646 4044.826
1.055 3751.292 3407.333 4054.893
1.056 3761.499 3418.728 4064.919
1.057 3771.575 3429.9 4074.83
1.058 3781.526 3441.066 4084.497
1.059 3791.356 3452.076 4094.171
1.06 3801.068 3462.977 4103.711
1.062 3810.666 3473.759 4113.039
1.063 3820.154 3484.259 4122.262
1.064 3829.536 3494.84 4131.566
1.065 3838.814 3505.228 4140.66
1.066 3847.991 3515.409 4149.668
1.067 3857.071 3525.549 4158.672
1.068 3866.056 3535.384 4167.596
1.07 3874.95 3545.14 4176.353
1.071 3883.754 3554.788 4185.066
1.072 3892.471 3564.514 4193.59
1.073 3901.104 3573.925 4202.137
1.074 3909.655 3583.474 4210.626
1.075 3918.126 3592.729 4219.078
1.076 3926.519 3601.977 4227.417
1.078 3934.836 3611.007 4235.69
1.079 3943.08 3620.24 4243.991
1.08 3951.251 3629.219 4252.117
1.081 3959.352 3637.981 4260.165
1.082 3967.385 3646.852 4268.277
1.083 3975.35 3655.573 4276.277
1.085 3983.251 3664.221 4284.213
1.086 3991.088 3672.906 4291.971
1.087 3998.862 3681.529 4299.697
1.088 4006.576 3689.994 4307.417
1.089 4014.231 3698.348 4315.016
1.091 4021.827 3706.656 4322.561
1.092 4029.367 3714.911 4329.973
1.093 4036.851 3723.146 4337.473
1.094 4044.281 3731.248 4344.889
1.095 4051.658 3739.217 4352.245
1.096 4058.983 3747.078 4359.545
1.098 4066.258 3754.955 4366.841
1.099 4073.482 3762.795 4374.129
1.1 4080.658 3770.519 4381.365
1.101 4087.786 3778.299 4388.605
1.103 4094.867 3785.815 4395.642
1.104 4101.902 3793.38 4402.652
1.105 4108.892 3800.86 4409.578
1.106 4115.839 3808.365 4416.543
1.107 4122.742 3815.805 4423.464
1.109 4129.603 3823.115 4430.328
1.11 4136.422 3830.386 4437.25
1.111 4143.201 3837.767 4444.106
1.112 4149.939 3845.122 4450.937
1.114 4156.638 3852.304 4457.699
1.115 4163.299 3859.511 4464.434
1.116 4169.922 3866.541 4471.069
1.117 4176.508 3873.538 4477.771
1.119 4183.058 3880.592 4484.304
1.12 4189.571 3887.562 4490.875
1.121 4196.05 3894.569 4497.352
1.122 4202.494 3901.44 4503.842
1.124 4208.904 3908.291 4510.252
1.125 4215.281 3915.005 4516.606
1.126 4221.625 3921.823 4522.995
1.127 4227.936 3928.52 4529.357
1.129 4234.216 3935.188 4535.649
1.13 4240.465 3941.912 4542.002
1.131 4246.683 3948.535 4548.305
