"Pr" "Mp" "Q_2" "Q_9"
1.01 3368.248 2437.806 3905.865
1.011 3401.244 2485.206 3931.409
1.012 3431.933 2529.613 3955.189
1.013 3460.661 2571.786 3977.9
1.014 3487.697 2610.961 3999.172
1.015 3513.26 2647.733 4019.477
1.016 3537.525 2682.949 4039.02
1.017 3560.64 2715.79 4057.732
1.018 3582.725 2747.158 4075.383
1.019 3603.884 2777.124 4092.598
1.02 3624.206 2805.573 4109.263
1.021 3643.765 2833.293 4125.269
1.022 3662.627 2859.547 4140.785
1.024 3680.85 2885.204 4155.832
1.025 3698.485 2910.211 4170.564
1.026 3715.574 2934.136 4184.914
1.027 3732.158 2957.394 4198.843
1.028 3748.273 2979.839 4212.417
1.029 3763.949 3001.22 4225.99
1.03 3779.214 3021.923 4238.861
1.031 3794.096 3042.428 4251.735
1.032 3808.616 3062.397 4264.224
1.033 3822.796 3081.883 4276.372
1.034 3836.656 3101.036 4288.38
1.035 3850.212 3119.499 4300.169
1.036 3863.482 3137.9 4311.675
1.037 3876.479 3155.626 4323.046
1.038 3889.219 3173.032 4334.09
1.04 3901.712 3189.725 4345.097
1.041 3913.972 3206.397 4355.975
1.042 3926.009 3222.45 4366.477
1.043 3937.833 3238.768 4376.934
1.044 3949.454 3254.675 4387.023
1.045 3960.88 3270.062 4397.031
1.046 3972.12 3285.399 4406.897
1.047 3983.182 3300.173 4416.706
1.048 3994.072 3314.812 4426.359
1.049 4004.797 3329.206 4435.905
1.05 4015.364 3343.327 4445.329
1.052 4025.779 3357.192 4454.736
1.053 4036.048 3370.886 4463.919
1.054 4046.175 3384.377 4473.143
1.055 4056.167 3397.765 4482.141
1.056 4066.027 3410.771 4491.183
1.057 4075.76 3423.743 4499.993
1.058 4085.371 3436.589 4508.703
1.059 4094.863 3449.199 4517.307
1.06 4104.241 3461.544 4525.893
1.062 4113.508 3473.781 4534.273
1.063 4122.668 3485.494 4542.673
1.064 4131.723 3497.526 4551.093
1.065 4140.678 3509.35 4559.21
1.066 4149.534 3520.646 4567.326
1.067 4158.296 3532.154 4575.496
1.068 4166.966 3543.322 4583.472
1.07 4175.546 3554.406 4591.437
1.071 4184.039 3565.372 4599.309
1.072 4192.448 3576.286 4607.069
1.073 4200.774 3586.988 4614.791
1.074 4209.02 3597.552 4622.457
1.075 4217.189 3608.056 4630.041
1.076 4225.281 3618.631 4637.757
1.078 4233.3 3628.9 4645.354
1.079 4241.247 3638.963 4652.908
1.08 4249.123 3649.018 4660.359
1.081 4256.931 3659.037 4667.721
1.082 4264.672 3668.982 4674.946
1.083 4272.349 3678.704 4682.176
1.085 4279.961 3688.287 4689.359
1.086 4287.512 3697.69 4696.589
1.087 4295.002 3707.301 4703.558
1.088 4302.433 3716.389 4710.452
1.089 4309.806 3725.7 4717.545
1.091 4317.122 3735.031 4724.57
1.092 4324.383 3744.297 4731.64
1.093 4331.591 3753.34 4738.565
1.094 4338.745 3762.409 4745.47
1.095 4345.848 3771.442 4752.292
1.096 4352.9 3780.119 4759.166
