"Pr" "Mp" "Q_2" "Q_9"
1.01 3035.012 2587.468 3381.552
1.011 3069.155 2628.074 3413.017
1.012 3100.93 2665.226 3442.395
1.013 3130.689 2700.227 3469.756
1.014 3158.711 2732.853 3495.748
1.015 3185.217 2763.743 3520.494
1.016 3210.389 2792.956 3543.905
1.017 3234.377 2821.072 3566.121
1.018 3257.307 2847.519 3587.622
1.019 3279.283 2873.054 3608.263
1.02 3300.397 2897.544 3628.074
1.021 3320.727 2920.841 3647.388
1.022 3340.339 2943.553 3665.755
1.024 3359.292 2965.226 3683.59
1.025 3377.639 2986.34 3700.775
1.026 3395.425 3006.818 3717.508
1.027 3412.69 3026.57 3733.806
1.028 3429.471 3045.641 3749.678
1.029 3445.8 3064.228 3765.167
1.03 3461.706 3082.489 3780.208
1.031 3477.216 3100.145 3794.774
1.032 3492.353 3117.399 3809.23
1.033 3507.14 3134.173 3823.228
1.034 3521.596 3150.571 3837.021
1.035 3535.74 3166.472 3850.496
1.036 3549.587 3182.079 3863.733
1.037 3563.154 3197.462 3876.772
1.038 3576.454 3212.42 3889.472
1.04 3589.501 3227.177 3901.925
1.041 3602.306 3241.479 3914.232
1.042 3614.882 3255.5 3926.188
1.043 3627.238 3269.496 3938.105
1.044 3639.384 3283.093 3949.726
1.045 3651.329 3296.369 3961.159
1.046 3663.082 3309.613 3972.545
1.047 3674.65 3322.625 3983.616
1.048 3686.041 3335.241 3994.632
1.049 3697.263 3347.833 4005.387
1.05 3708.321 3360.092 4016.095
1.052 3719.222 3372.192 4026.731
1.053 3729.972 3384.032 4037.208
1.054 3740.576 3395.795 4047.469
1.055 3751.039 3407.346 4057.624
1.056 3761.367 3418.692 4067.638
1.057 3771.564 3429.97 4077.566
1.058 3781.634 3441.112 4087.315
1.059 3791.582 3451.999 4096.984
1.06 3801.411 3462.797 4106.467
1.062 3811.126 3473.433 4115.993
1.063 3820.73 3484.056 4125.312
1.064 3830.226 3494.508 4134.572
1.065 3839.619 3504.68 4143.654
1.066 3848.91 3514.89 4152.666
1.067 3858.103 3524.905 4161.536
1.068 3867.201 3534.827 4170.514
1.07 3876.206 3544.714 4179.297
1.071 3885.121 3554.502 4187.908
1.072 3893.949 3564.151 4196.448
1.073 3902.692 3573.751 4204.997
1.074 3911.352 3583.141 4213.541
1.075 3919.932 3592.462 4221.974
1.076 3928.433 3601.732 4230.267
1.078 3936.858 3610.886 4238.407
1.079 3945.208 3620.041 4246.587
1.08 3953.486 3629.047 4254.736
1.081 3961.694 3637.87 4262.759
1.082 3969.832 3646.595 4270.731
1.083 3977.903 3655.395 4278.646
1.085 3985.908 3664.089 4286.458
1.086 3993.849 3672.761 4294.321
1.087 4001.728 3681.443 4302.095
1.088 4009.545 3689.874 4309.691
1.089 4017.302 3698.155 4317.282
1.091 4025.002 3706.536 4324.819
1.092 4032.644 3714.766 4332.431
1.093 4040.23 3722.879 4339.845
1.094 4047.761 3731.029 4347.232
1.095 4055.239 3739.117 4354.639
1.096 4062.665 3747.148 4361.873
1.098 4070.039 3755.051 4369.174
1.099 4077.364 3762.951 4376.401
1.1 4084.639 3770.792 4383.636
1.101 4091.866 3778.494 4390.773
1.103 4099.046 3786.181 4397.82
1.104 4106.18 3793.592 4404.871
1.105 4113.269 3801.145 4411.849
1.106 4120.313 3808.704 4418.78
1.107 4127.314 3816.172 4425.642
1.109 4134.272 3823.499 4432.47
1.11 4141.189 3830.969 4439.351
1.111 4148.064 3838.34 4446.192
1.112 4154.899 3845.571 4452.946
1.114 4161.695 3852.733 4459.661
1.115 4168.452 3859.914 4466.34
1.116 4175.171 3867.075 4473.023
1.117 4181.852 3874.079 4479.66
1.119 4188.497 3881.193 4486.324
1.12 4195.106 3888.167 4492.929
1.121 4201.679 3895.099 4499.373
1.122 4208.218 3901.932 4505.846
1.124 4214.722 3908.767 4512.295
1.125 4221.193 3915.56 4518.818
1.126 4227.63 3922.349 4525.224
1.127 4234.036 3929.16 4531.616
1.129 4240.409 3935.905 4537.916
1.13 4246.751 3942.658 4544.217
1.131 4253.063 3949.252 4550.435
1.133 4259.344 3955.85 4556.722
1.134 4265.595 3962.579 4563.042
1.135 4271.816 3969.144 4569.257
1.136 4278.009 3975.563 4575.465
1.138 4284.174 3982.126 4581.549
1.139 4290.31 3988.531 4587.647
1.14 4296.419 3995.007 4593.8
1.142 4302.501 4001.449 4599.871
1.143 4308.557 4007.818 4605.881
1.144 4314.586 4014.119 4612.022
1.145 4320.589 4020.346 4618.006
1.147 4326.567 4026.571 4623.869
1.148 4332.519 4032.834 4629.802
1.149 4338.447 4039.074 4635.69
1.151 4344.351 4045.21 4641.623
1.152 4350.231 4051.309 4647.446
1.153 4356.087 4057.363 4653.271
1.155 4361.92 4063.414 4659.101
1.156 4367.73 4069.447 4664.891
1.157 4373.518 4075.551 4670.748
1.159 4379.283 4081.527 4676.546
1.16 4385.026 4087.522 4682.365
1.161 4390.748 4093.445 4687.961
1.163 4396.449 4099.301 4693.532
1.164 4402.128 4105.287 4699.233
1.166 4407.787 4111.187 4704.963
1.167 4413.425 4117.053 4710.609
1.168 4419.043 4122.832 4716.216
1.17 4424.642 4128.691 4721.851
1.171 4430.221 4134.428 4727.512
1.172 4435.78 4140.128 4733.106
1.174 4441.321 4145.866 4738.587
1.175 4446.842 4151.549 4744.143
1.176 4452.346 4157.238 4749.657
1.178 4457.83 4162.963 4755.164
1.179 4463.297 4168.608 4760.704
1.181 4468.746 4174.227 4766.235
1.182 4474.178 4179.789 4771.708
1.183 4479.592 4185.355 4777.174
1.185 4484.989 4190.885 4782.57
1.186 4490.37 4196.439 4787.897
1.188 4495.733 4201.985 4793.272
1.189 4501.08 4207.545 4798.629
1.19 4506.411 4212.897 4803.93
1.192 4511.726 4218.316 4809.287
1.193 4517.025 4223.755 4814.671
1.195 4522.309 4229.184 4819.927
1.196 4527.577 4234.511 4825.192
1.198 4532.83 4239.913 4830.452
1.199 4538.068 4245.175 4835.72
1.2 4543.291 4250.663 4841.006
1.202 4548.499 4256.078 4846.335
1.203 4553.693 4261.407 4851.617
1.205 4558.873 4266.728 4856.845
1.206 4564.039 4272.083 4862.057
1.208 4569.19 4277.311 4867.225
1.209 4574.328 4282.598 4872.498
1.211 4579.452 4287.856 4877.719
1.212 4584.563 4293.002 4882.87
1.214 4589.661 4298.186 4888.017
1.215 4594.745 4303.423 4893.145
1.217 4599.817 4308.629 4898.21
1.218 4604.876 4313.769 4903.341
1.22 4609.922 4318.955 4908.437
1.221 4614.956 4324.105 4913.581
1.222 4619.977 4329.115 4918.723
1.224 4624.986 4334.317 4923.899
1.225 4629.983 4339.535 4929.047
1.227 4634.969 4344.579 4934.126
1.229 4639.942 4349.647 4939.088
1.23 4644.904 4354.676 4944.078
1.232 4649.854 4359.733 4949.102
1.233 4654.793 4364.786 4954.05
1.235 4659.721 4369.811 4958.964
1.236 4664.638 4374.876 4963.996
1.238 4669.544 4379.897 4968.982
1.239 4674.439 4384.918 4973.962
1.241 4679.323 4389.832 4978.915
1.242 4684.197 4394.842 4983.918
1.244 4689.06 4399.791 4988.814
1.245 4693.913 4404.751 4993.696
1.247 4698.756 4409.616 4998.683
1.248 4703.589 4414.487 5003.668
1.25 4708.411 4419.332 5008.579
1.252 4713.224 4424.245 5013.422
1.253 4718.027 4429.124 5018.281
1.255 4722.821 4433.972 5023.148
1.256 4727.605 4438.793 5027.99
1.258 4732.379 4443.654 5032.875
1.259 4737.144 4448.519 5037.708
1.261 4741.9 4453.255 5042.568
1.263 4746.647 4458.061 5047.364
1.264 4751.385 4462.763 5052.216
1.266 4756.114 4467.528 5057.022
1.267 4760.834 4472.311 5061.85
1.269 4765.546 4477.039 5066.622
1.271 4770.248 4481.682 5071.396
1.272 4774.943 4486.434 5076.133
1.274 4779.629 4491.125 5080.865
1.276 4784.307 4495.811 5085.499
1.277 4788.976 4500.441 5090.21
1.279 4793.637 4505.129 5095.02
1.28 4798.291 4509.789 5099.647
1.282 4802.936 4514.436 5104.398
1.284 4807.574 4519.203 5109.079
1.285 4812.203 4523.892 5113.865
1.287 4816.825 4528.624 5118.543
1.289 4821.44 4533.203 5123.307
1.29 4826.047 4537.827 5128.085
1.292 4830.646 4542.478 5132.817
1.294 4835.239 4547.077 5137.535
1.295 4839.824 4551.633 5142.215
1.297 4844.401 4556.233 5146.868
1.299 4848.972 4560.793 5151.512
1.3 4853.536 4565.35 5156.255
1.302 4858.093 4569.919 5160.876
1.304 4862.642 4574.422 5165.528
1.305 4867.186 4579.091 5170.138
1.307 4871.722 4583.609 5174.728
1.309 4876.252 4588.096 5179.387
1.311 4880.775 4592.579 5184.009
1.312 4885.292 4597.07 5188.649
1.314 4889.802 4601.582 5193.261
1.316 4894.306 4606.066 5197.844
1.318 4898.804 4610.573 5202.433
1.319 4903.295 4615.067 5206.983
1.321 4907.781 4619.525 5211.488
1.323 4912.26 4624.021 5216.071
1.325 4916.734 4628.548 5220.58
1.326 4921.201 4633.026 5225.099
1.328 4925.663 4637.504 5229.69
1.33 4930.119 4641.942 5234.223
1.332 4934.569 4646.359 5238.798
1.333 4939.013 4650.837 5243.406
1.335 4943.452 4655.247 5248.006
1.337 4947.886 4659.673 5252.577
1.339 4952.314 4664.026 5257.148
1.34 4956.736 4668.379 5261.68
1.342 4961.153 4672.786 5266.19
1.344 4965.565 4677.208 5270.72
1.346 4969.972 4681.638 5275.216
1.348 4974.374 4686.057 5279.704
1.35 4978.77 4690.5 5284.154
1.351 4983.162 4694.933 5288.612
1.353 4987.548 4699.304 5293.099
1.355 4991.93 4703.716 5297.58
1.357 4996.306 4707.951 5302.114
1.359 5000.678 4712.368 5306.686
1.361 5005.046 4716.695 5311.204
1.362 5009.408 4720.993 5315.671
1.364 5013.766 4725.298 5320.111
1.366 5018.119 4729.636 5324.585
1.368 5022.468 4734 5329.08
1.37 5026.812 4738.279 5333.582
1.372 5031.152 4742.588 5338.015
1.374 5035.488 4746.947 5342.469
1.376 5039.819 4751.214 5346.878
1.377 5044.146 4755.443 5351.303
1.379 5048.469 4759.715 5355.762
1.381 5052.788 4763.95 5360.239
1.383 5057.103 4768.203 5364.674
1.385 5061.413 4772.477 5369.212
1.387 5065.72 4776.707 5373.657
1.389 5070.022 4780.967 5378.114
1.391 5074.321 4785.167 5382.485
1.393 5078.616 4789.416 5386.869
1.395 5082.907 4793.656 5391.252
1.397 5087.195 4797.925 5395.681
1.399 5091.478 4802.149 5400.044
1.401 5095.758 4806.345 5404.408
1.403 5100.035 4810.58 5408.808
1.404 5104.308 4814.745 5413.197
1.406 5108.577 4818.956 5417.591
1.408 5112.843 4823.021 5422
1.41 5117.106 4827.152 5426.351
1.412 5121.365 4831.206 5430.729
1.414 5125.621 4835.362 5435.056
1.416 5129.873 4839.515 5439.433
1.418 5134.122 4843.691 5443.809
1.42 5138.369 4847.878 5448.13
1.422 5142.612 4852.027 5452.512
1.425 5146.852 4856.201 5456.907
1.427 5151.088 4860.394 5461.243
1.429 5155.322 4864.535 5465.574
1.431 5159.553 4868.702 5469.83
1.433 5163.781 4872.823 5474.186
1.435 5168.006 4876.896 5478.53
1.437 5172.228 4881.043 5482.867
1.439 5176.448 4885.225 5487.177
1.441 5180.664 4889.468 5491.467
1.443 5184.878 4893.601 5495.795
1.445 5189.09 4897.694 5500.18
1.447 5193.298 4901.818 5504.532
1.449 5197.504 4905.952 5508.921
1.451 5201.708 4910.072 5513.304
1.453 5205.909 4914.215 5517.689
1.456 5210.107 4918.317 5522
1.458 5214.303 4922.447 5526.319
1.46 5218.497 4926.521 5530.603
1.462 5222.688 4930.622 5534.901
1.464 5226.877 4934.713 5539.134
1.466 5231.064 4938.793 5543.394
1.468 5235.248 4942.821 5547.668
1.471 5239.43 4946.941 5551.889
1.473 5243.611 4951.005 5556.2
1.475 5247.788 4955.1 5560.447
1.477 5251.964 4959.183 5564.73
1.479 5256.138 4963.246 5569.014
1.481 5260.31 4967.303 5573.286
1.484 5264.48 4971.338 5577.639
1.486 5268.648 4975.379 5581.926
1.488 5272.814 4979.466 5586.243
1.49 5276.978 4983.498 5590.602
1.493 5281.14 4987.539 5594.872
1.495 5285.3 4991.637 5599.172
1.497 5289.459 4995.749 5603.396
1.499 5293.616 4999.877 5607.582
1.502 5297.771 5003.911 5611.927
1.504 5301.925 5007.947 5616.165
1.506 5306.077 5011.958 5620.506
1.508 5310.228 5016.027 5624.788
1.511 5314.376 5019.997 5629.087
1.513 5318.524 5024.068 5633.36
1.515 5322.67 5028.144 5637.626
1.517 5326.814 5032.216 5641.884
1.52 5330.957 5036.256 5646.2
1.522 5335.099 5040.319 5650.51
1.524 5339.239 5044.296 5654.749
1.527 5343.378 5048.277 5659.01
1.529 5347.516 5052.298 5663.291
1.531 5351.652 5056.323 5667.525
1.534 5355.787 5060.409 5671.783
1.536 5359.921 5064.358 5676.104
1.538 5364.054 5068.407 5680.342
1.541 5368.186 5072.435 5684.604
1.543 5372.317 5076.404 5688.867
1.546 5376.446 5080.415 5693.109
1.548 5380.575 5084.451 5697.38
1.55 5384.703 5088.491 5701.615
1.553 5388.829 5092.509 5705.803
1.555 5392.955 5096.531 5710.08
1.558 5397.08 5100.57 5714.33
1.56 5401.204 5104.582 5718.603
1.563 5405.327 5108.571 5722.882
1.565 5409.449 5112.56 5727.117
1.567 5413.571 5116.564 5731.322
1.57 5417.692 5120.546 5735.587
1.572 5421.812 5124.552 5739.776
1.575 5425.932 5128.532 5743.975
1.577 5430.05 5132.567 5748.2
1.58 5434.169 5136.506 5752.414
1.582 5438.286 5140.568 5756.668
1.585 5442.404 5144.557 5760.875
1.587 5446.52 5148.576 5765.158
1.59 5450.636 5152.62 5769.461
1.592 5454.752 5156.656 5773.635
1.595 5458.867 5160.646 5777.915
1.597 5462.982 5164.577 5782.105
1.6 5467.096 5168.609 5786.391
1.603 5471.211 5172.59 5790.62
1.605 5475.324 5176.613 5794.891
1.608 5479.438 5180.597 5799.141
1.61 5483.551 5184.52 5803.482
1.613 5487.664 5188.479 5807.641
1.616 5491.777 5192.433 5811.924
1.618 5495.89 5196.433 5816.201
1.621 5500.002 5200.421 5820.468
1.623 5504.115 5204.397 5824.764
1.626 5508.227 5208.358 5829.071
1.629 5512.34 5212.321 5833.32
1.631 5516.452 5216.294 5837.625
1.634 5520.564 5220.268 5841.846
1.637 5524.677 5224.217 5846.046
1.639 5528.789 5228.177 5850.288
1.642 5532.902 5232.195 5854.561
1.645 5537.015 5236.137 5858.812
1.647 5541.128 5240.111 5863.062
1.65 5545.241 5244.071 5867.34
1.653 5549.354 5248.041 5871.649
1.656 5553.467 5252.007 5875.891
1.658 5557.581 5255.993 5880.076
1.661 5561.695 5260.038 5884.196
1.664 5565.81 5263.993 5888.385
1.667 5569.924 5268.02 5892.62
1.669 5574.04 5271.939 5896.853
1.672 5578.155 5275.877 5901.067
1.675 5582.271 5279.808 5905.293
1.678 5586.388 5283.767 5909.499
1.681 5590.505 5287.726 5913.76
1.684 5594.622 5291.696 5918.014
1.686 5598.74 5295.726 5922.234
1.689 5602.859 5299.669 5926.477
1.692 5606.978 5303.679 5930.747
1.695 5611.098 5307.626 5935.002
1.698 5615.219 5311.56 5939.201
1.701 5619.34 5315.564 5943.475
1.704 5623.462 5319.499 5947.756
1.706 5627.585 5323.441 5951.979
1.709 5631.708 5327.375 5956.222
1.712 5635.832 5331.281 5960.503
1.715 5639.957 5335.294 5964.809
1.718 5644.083 5339.302 5969.119
1.721 5648.21 5343.268 5973.384
1.724 5652.338 5347.229 5977.609
1.727 5656.467 5351.2 5981.925
1.73 5660.597 5355.187 5986.192
1.733 5664.727 5359.146 5990.359
1.736 5668.859 5363.146 5994.599
1.739 5672.992 5367.05 5998.891
1.742 5677.126 5370.999 6003.157
1.745 5681.261 5374.88 6007.441
1.748 5685.397 5378.893 6011.818
1.751 5689.534 5382.849 6016.058
1.754 5693.672 5386.85 6020.368
1.757 5697.812 5390.767 6024.662
1.761 5701.953 5394.719 6028.92
1.764 5706.095 5398.69 6033.154
1.767 5710.238 5402.686 6037.398
1.77 5714.383 5406.651 6041.736
1.773 5718.529 5410.638 6046.057
1.776 5722.677 5414.643 6050.354
1.779 5726.826 5418.585 6054.649
1.783 5730.976 5422.595 6058.965
1.786 5735.128 5426.635 6063.255
1.789 5739.281 5430.627 6067.526
1.792 5743.436 5434.575 6071.82
1.795 5747.593 5438.518 6076.117
1.799 5751.751 5442.488 6080.42
1.802 5755.91 5446.491 6084.769
1.805 5760.071 5450.481 6089.053
1.808 5764.234 5454.492 6093.339
1.812 5768.399 5458.463 6097.602
1.815 5772.565 5462.401 6101.925
1.818 5776.733 5466.346 6106.259
1.821 5780.903 5470.29 6110.65
1.825 5785.074 5474.242 6114.953
1.828 5789.247 5478.224 6119.252
1.832 5793.423 5482.179 6123.573
1.835 5797.6 5486.129 6127.899
1.838 5801.779 5490.117 6132.21
1.842 5805.959 5494.126 6136.559
1.845 5810.142 5498.103 6140.914
1.848 5814.327 5502.177 6145.305
1.852 5818.514 5506.157 6149.672
1.855 5822.703 5510.128 6154.027
1.859 5826.894 5514.138 6158.429
1.862 5831.087 5518.138 6162.731
1.866 5835.282 5522.14 6167.008
1.869 5839.479 5526.135 6171.418
1.873 5843.679 5530.149 6175.773
1.876 5847.881 5534.162 6180.055
1.88 5852.085 5538.176 6184.398
1.883 5856.291 5542.203 6188.757
1.887 5860.499 5546.168 6193.095
1.89 5864.71 5550.166 6197.458
1.894 5868.923 5554.239 6201.804
1.898 5873.139 5558.257 6206.155
1.901 5877.357 5562.261 6210.583
1.905 5881.577 5566.329 6214.924
1.908 5885.8 5570.335 6219.283
1.912 5890.025 5574.373 6223.64
1.916 5894.253 5578.416 6228.017
1.919 5898.484 5582.382 6232.463
1.923 5902.717 5586.422 6236.841
1.927 5906.952 5590.429 6241.233
1.931 5911.19 5594.415 6245.612
1.934 5915.431 5598.427 6249.974
1.938 5919.675 5602.466 6254.348
1.942 5923.921 5606.497 6258.783
1.946 5928.17 5610.542 6263.164
1.949 5932.422 5614.584 6267.654
1.953 5936.677 5618.659 6272.011
1.957 5940.934 5622.715 6276.42
1.961 5945.194 5626.746 6280.762
1.965 5949.458 5630.804 6285.183
1.969 5953.724 5634.884 6289.627
1.972 5957.993 5638.982 6294.021
1.976 5962.265 5643.017 6298.452
1.98 5966.54 5647.095 6302.865
1.984 5970.818 5651.175 6307.287
1.988 5975.099 5655.27 6311.759
1.992 5979.384 5659.343 6316.201
1.996 5983.671 5663.328 6320.61
2 5987.961 5667.346 6324.999
2.004 5992.255 5671.408 6329.499
2.008 5996.552 5675.515 6333.945
2.012 6000.852 5679.601 6338.317
2.016 6005.156 5683.661 6342.739
2.02 6009.463 5687.706 6347.143
2.024 6013.773 5691.762 6351.631
2.028 6018.086 5695.835 6356.14
2.033 6022.403 5699.939 6360.618
2.037 6026.724 5704.017 6365.061
2.041 6031.047 5708.092 6369.543
2.045 6035.375 5712.192 6374.035
