"Pr" "Mp" "Q_2" "Q_9"
1.01 3062.798 2595.644 3383.542
1.011 3096.737 2635.851 3414.737
1.012 3128.314 2673.207 3444.032
1.013 3157.882 2707.927 3471.561
1.014 3185.718 2740.531 3497.409
1.015 3212.043 2771.194 3521.958
1.016 3237.04 2800.25 3545.203
1.017 3260.856 2828.05 3567.463
1.018 3283.618 2854.599 3588.717
1.019 3305.431 2879.98 3609.322
1.02 3326.384 2904.283 3628.911
1.021 3346.556 2927.606 3647.896
1.022 3366.013 2949.985 3666.318
1.024 3384.815 2971.649 3684.022
1.025 3403.012 2992.636 3701.375
1.026 3420.651 3012.889 3718.151
1.027 3437.771 3032.646 3734.41
1.028 3454.409 3051.671 3750.295
1.029 3470.598 3070.099 3765.661
1.03 3486.365 3088.062 3780.753
1.031 3501.738 3105.324 3795.419
1.032 3516.74 3122.367 3809.61
1.033 3531.393 3139.051 3823.631
1.034 3545.717 3155.479 3837.435
1.035 3559.73 3171.384 3850.951
1.036 3573.448 3186.959 3864.268
1.037 3586.887 3202.22 3877.235
1.038 3600.061 3217.089 3889.837
1.04 3612.982 3231.661 3902.432
1.041 3625.664 3246.022 3914.654
1.042 3638.116 3259.94 3926.752
1.043 3650.35 3273.732 3938.496
1.044 3662.375 3287.26 3950.256
1.045 3674.2 3300.636 3961.671
1.046 3685.834 3313.735 3972.908
1.047 3697.285 3326.581 3983.951
1.048 3708.559 3339.2 3994.907
1.049 3719.664 3351.616 4005.68
1.05 3730.607 3363.882 4016.288
1.052 3741.394 3375.925 4026.773
1.053 3752.03 3387.838 4037.046
1.054 3762.521 3399.618 4047.292
1.055 3772.872 3411.085 4057.334
1.056 3783.088 3422.566 4067.393
1.057 3793.174 3433.662 4077.228
1.058 3803.134 3444.739 4086.884
1.059 3812.973 3455.732 4096.548
1.06 3822.693 3466.485 4106.123
1.062 3832.3 3477.111 4115.622
1.063 3841.796 3487.627 4125.029
1.064 3851.186 3498.154 4134.166
1.065 3860.471 3508.438 4143.291
1.066 3869.657 3518.385 4152.271
1.067 3878.744 3528.408 4161.175
1.068 3887.737 3538.284 4170.021
1.07 3896.638 3548.101 4178.844
1.071 3905.449 3557.828 4187.436
1.072 3914.174 3567.335 4195.938
1.073 3922.814 3576.843 4204.581
1.074 3931.372 3586.292 4212.949
1.075 3939.849 3595.571 4221.334
1.076 3948.249 3604.838 4229.603
1.078 3956.573 3613.888 4237.785
1.079 3964.822 3622.843 4245.752
1.08 3973 3631.82 4253.889
1.081 3981.107 3640.724 4261.984
1.082 3989.146 3649.469 4269.928
1.083 3997.118 3658.032 4277.914
1.085 4005.024 3666.734 4285.834
1.086 4012.867 3675.232 4293.613
1.087 4020.647 3683.66 4301.302
1.088 4028.366 3692.022 4308.945
1.089 4036.026 3700.33 4316.572
1.091 4043.628 3708.456 4324.068
1.092 4051.174 3716.641 4331.574
1.093 4058.663 3724.745 4338.98
1.094 4066.098 3732.848 4346.424
1.095 4073.48 3740.881 4353.801
1.096 4080.81 3748.761 4361.097
1.098 4088.09 3756.735 4368.285
1.099 4095.319 3764.683 4375.543
1.1 4102.499 3772.325 4382.722
1.101 4109.632 3780.049 4389.785
1.103 4116.718 3787.76 4396.868
1.104 4123.758 3795.305 4403.874
1.105 4130.753 3802.93 4410.78
1.106 4137.703 3810.409 4417.775
1.107 4144.611 3817.8 4424.729
1.109 4151.476 3825.242 4431.656
1.11 4158.3 3832.562 4438.588
1.111 4165.082 3839.845 4445.416
1.112 4171.825 3847.066 4452.202
1.114 4178.528 3854.155 4458.926
1.115 4185.193 3861.282 4465.551
1.116 4191.82 3868.462 4472.282
1.117 4198.41 3875.598 4478.873
1.119 4204.964 3882.611 4485.512
1.12 4211.481 3889.59 4492.037
1.121 4217.963 3896.422 4498.535
