"Pr" "Mp" "Q_2" "Q_9"
1.01 3096.478 2588.401 3382.437
1.011 3130.178 2628.99 3413.755
1.012 3161.533 2666.192 3442.916
1.013 3190.893 2701.24 3470.512
1.014 3218.532 2734.174 3496.403
1.015 3244.672 2765.114 3520.962
1.016 3269.491 2794.57 3544.4
1.017 3293.139 2822.328 3566.745
1.018 3315.739 2848.991 3588.242
1.019 3337.397 2874.409 3608.787
1.02 3358.201 2898.866 3628.554
1.021 3378.229 2922.481 3647.655
1.022 3397.547 2945.299 3666.004
1.024 3416.215 2967.156 3683.725
1.025 3434.282 2988.224 3701.002
1.026 3451.795 3008.618 3717.711
1.027 3468.792 3028.459 3733.995
1.028 3485.311 3047.619 3749.846
1.029 3501.383 3066.256 3765.339
1.03 3517.037 3084.308 3780.496
1.031 3532.3 3102.008 3795.179
1.032 3547.194 3119.236 3809.541
1.033 3561.741 3136.005 3823.662
1.034 3575.962 3152.29 3837.534
1.035 3589.874 3168.388 3851.03
1.036 3603.493 3184.163 3864.113
1.037 3616.834 3199.536 3877.001
1.038 3629.913 3214.572 3889.669
1.04 3642.741 3229.281 3902.114
1.041 3655.33 3243.676 3914.392
1.042 3667.693 3257.798 3926.485
1.043 3679.838 3271.619 3938.359
1.044 3691.775 3285.249 3950.033
1.045 3703.515 3298.559 3961.508
1.046 3715.064 3311.677 3972.731
1.047 3726.431 3324.522 3983.776
1.048 3737.624 3337.267 3994.752
1.049 3748.648 3349.823 4005.625
1.05 3759.511 3362.121 4016.378
1.052 3770.219 3374.19 4026.866
1.053 3780.777 3386.107 4037.291
1.054 3791.192 3397.855 4047.565
1.055 3801.467 3409.48 4057.711
1.056 3811.609 3420.931 4067.794
1.057 3821.621 3432.108 4077.643
1.058 3831.508 3443.324 4087.426
1.059 3841.275 3454.324 4097.064
1.06 3850.924 3465.111 4106.664
1.062 3860.46 3475.828 4116.123
1.063 3869.887 3486.348 4125.363
1.064 3879.207 3496.88 4134.572
1.065 3888.425 3507.172 4143.692
1.066 3897.543 3517.311 4152.789
1.067 3906.564 3527.392 4161.766
1.068 3915.49 3537.39 4170.589
1.07 3924.326 3547.257 4179.4
1.071 3933.072 3557.055 4188.103
1.072 3941.732 3566.713 4196.731
1.073 3950.309 3576.29 4205.315
1.074 3958.803 3585.719 4213.795
1.075 3967.218 3595.111 4222.156
1.076 3975.556 3604.391 4230.337
1.078 3983.818 3613.586 4238.515
1.079 3992.007 3622.678 4246.753
1.08 4000.124 3631.585 4254.821
1.081 4008.172 3640.405 4262.808
1.082 4016.151 3649.156 4270.838
1.083 4024.063 3657.838 4278.822
1.085 4031.911 3666.532 4286.741
1.086 4039.696 3675.107 4294.532
1.087 4047.418 3683.585 4302.283
1.088 4055.081 3692.063 4309.922
1.089 4062.684 3700.453 4317.458
1.091 4070.229 3708.858 4325.073
1.092 4077.719 3717.098 4332.643
1.093 4085.152 3725.191 4340.067
1.094 4092.532 3733.382 4347.485
1.095 4099.86 3741.404 4354.846
1.096 4107.135 3749.411 4362.193
1.098 4114.36 3757.278 4369.484
1.099 4121.536 3765.23 4376.75
1.1 4128.663 3773.104 4383.96
1.101 4135.742 3780.853 4391.05
1.103 4142.775 3788.684 4398.149
1.104 4149.763 3796.249 4405.186
1.105 4156.705 3803.844 4412.213
1.106 4163.604 3811.403 4419.202
1.107 4170.46 3818.895 4426.157
1.109 4177.274 3826.253 4433.076
1.11 4184.047 3833.615 4440.029
1.111 4190.779 3840.915 4446.826
1.112 4197.471 3848.202 4453.628
1.114 4204.124 3855.465 4460.404
1.115 4210.739 3862.618 4467.116
1.116 4217.317 3869.793 4473.759
1.117 4223.857 3876.905 4480.377
1.119 4230.361 3884.007 4486.95
1.12 4236.83 3891.081 4493.561
1.121 4243.264 3898.089 4500.104
1.122 4249.663 3904.969 4506.666
1.124 4256.029 3911.789 4513.131
1.125 4262.361 3918.575 4519.588
1.126 4268.661 3925.391 4525.946
1.127 4274.929 3932.206 4532.248
1.129 4281.165 3938.889 4538.587
1.13 4287.37 3945.601 4544.873
1.131 4293.545 3952.261 4551.12
1.133 4299.69 3958.92 4557.408
1.134 4305.805 3965.423 4563.663
1.135 4311.892 3971.95 4569.972
1.136 4317.95 3978.532 4576.196
1.138 4323.979 3985.116 4582.306
1.139 4329.982 3991.569 4588.451
1.14 4335.957 3998.044 4594.511
1.142 4341.905 4004.471 4600.614
1.143 4347.827 4010.804 4606.659
1.144 4353.723 4017.095 4612.726
1.145 4359.593 4023.412 4618.742
1.147 4365.439 4029.569 4624.714
1.148 4371.259 4035.823 4630.72
1.149 4377.055 4042.068 4636.698
1.151 4382.827 4048.189 4642.654
1.152 4388.576 4054.317 4648.509
1.153 4394.301 4060.5 4654.369
1.155 4400.003 4066.634 4660.177
1.156 4405.683 4072.71 4665.984
1.157 4411.34 4078.77 4671.832
1.159 4416.975 4084.823 4677.621
1.16 4422.589 4090.874 4683.382
1.161 4428.181 4096.851 4689.139
1.163 4433.753 4102.733 4694.891
1.164 4439.303 4108.73 4700.603
1.166 4444.833 4114.597 4706.254
1.167 4450.343 4120.399 4711.886
1.168 4455.833 4126.203 4717.558
1.17 4461.303 4131.979 4723.233
1.171 4466.754 4137.723 4728.876
1.172 4472.186 4143.479 4734.472
1.174 4477.599 4149.144 4739.979
1.175 4482.994 4154.814 4745.526
1.176 4488.37 4160.5 4751.12
1.178 4493.728 4166.225 4756.714
1.179 4499.068 4171.844 4762.233
1.181 4504.391 4177.469 4767.748
1.182 4509.696 4183.041 4773.242
1.183 4514.984 4188.659 4778.718
1.185 4520.255 4194.317 4784.176
1.186 4525.51 4199.863 4789.624
1.188 4530.748 4205.442 4795.042
1.189 4535.97 4210.932 4800.443
1.19 4541.176 4216.424 4805.8
1.192 4546.366 4221.908 4811.19
1.193 4551.54 4227.411 4816.522
1.195 4556.699 4232.861 4821.86
1.196 4561.842 4238.24 4827.173
1.198 4566.971 4243.699 4832.423
1.199 4572.085 4249.03 4837.755
1.2 4577.184 4254.411 4842.994
1.202 4582.268 4259.713 4848.229
1.203 4587.338 4265.087 4853.508
1.205 4592.395 4270.405 4858.773
1.206 4597.437 4275.672 4863.972
1.208 4602.465 4280.923 4869.166
1.209 4607.48 4286.147 4874.397
1.211 4612.481 4291.448 4879.64
1.212 4617.469 4296.708 4884.838
1.214 4622.444 4301.88 4890.025
1.215 4627.405 4307.096 4895.123
1.217 4632.354 4312.285 4900.289
1.218 4637.291 4317.464 4905.454
1.22 4642.215 4322.56 4910.587
1.221 4647.126 4327.692 4915.73
1.222 4652.025 4332.793 4920.87
1.224 4656.912 4337.915 4925.967
1.225 4661.788 4342.986 4930.992
1.227 4666.651 4348.003 4936.084
1.229 4671.503 4353.065 4941.103
1.23 4676.343 4358.179 4946.162
1.232 4681.172 4363.283 4951.17
1.233 4685.99 4368.296 4956.154
1.235 4690.796 4373.294 4961.214
1.236 4695.592 4378.276 4966.232
1.238 4700.377 4383.226 4971.231
1.239 4705.151 4388.21 4976.197
1.241 4709.914 4393.12 4981.149
1.242 4714.667 4397.999 4986.1
1.244 4719.409 4402.927 4991.012
1.245 4724.142 4407.841 4995.934
1.247 4728.864 4412.658 5000.875
1.248 4733.576 4417.548 5005.786
1.25 4738.278 4422.403 5010.647
1.252 4742.971 4427.203 5015.523
1.253 4747.654 4432.061 5020.45
1.255 4752.327 4436.929 5025.296
1.256 4756.991 4441.758 5030.09
1.258 4761.645 4446.639 5034.913
1.259 4766.29 4451.518 5039.744
1.261 4770.926 4456.407 5044.506
1.263 4775.553 4461.151 5049.372
1.264 4780.171 4465.944 5054.2
1.266 4784.78 4470.844 5059.02
1.267 4789.381 4475.591 5063.77
1.269 4793.973 4480.319 5068.548
1.271 4798.556 4485.025 5073.349
1.272 4803.131 4489.758 5078.13
1.274 4807.697 4494.507 5082.934
1.276 4812.256 4499.29 5087.744
1.277 4816.806 4503.964 5092.509
1.279 4821.348 4508.66 5097.301
1.28 4825.882 4513.317 5102.053
1.282 4830.408 4518.019 5106.773
1.284 4834.926 4522.723 5111.467
1.285 4839.437 4527.316 5116.112
1.287 4843.94 4531.931 5120.854
1.289 4848.435 4536.591 5125.6
1.29 4852.923 4541.217 5130.31
1.292 4857.403 4545.827 5135.001
1.294 4861.877 4550.435 5139.676
1.295 4866.343 4554.97 5144.341
1.297 4870.801 4559.565 5149.027
1.299 4875.253 4564.111 5153.774
1.3 4879.698 4568.758 5158.435
1.302 4884.136 4573.343 5163.088
1.304 4888.567 4577.956 5167.784
1.305 4892.991 4582.489 5172.427
1.307 4897.409 4587.004 5177.18
1.309 4901.82 4591.552 5181.812
1.311 4906.224 4596.114 5186.426
1.312 4910.623 4600.696 5191.048
1.314 4915.014 4605.198 5195.672
1.316 4919.399 4609.692 5200.276
1.318 4923.779 4614.172 5204.915
1.319 4928.151 4618.728 5209.49
1.321 4932.518 4623.225 5214.092
1.323 4936.879 4627.661 5218.628
1.325 4941.234 4632.122 5223.186
1.326 4945.583 4636.521 5227.719
1.328 4949.926 4640.985 5232.218
1.33 4954.263 4645.497 5236.806
1.332 4958.594 4649.883 5241.396
1.333 4962.92 4654.269 5245.912
1.335 4967.241 4658.728 5250.434
1.337 4971.555 4663.158 5254.986
1.339 4975.865 4667.578 5259.536
1.34 4980.169 4671.971 5264.139
1.342 4984.467 4676.391 5268.692
1.344 4988.761 4680.792 5273.186
1.346 4993.049 4685.147 5277.707
1.348 4997.332 4689.495 5282.229
1.35 5001.61 4693.849 5286.764
1.351 5005.883 4698.184 5291.228
1.353 5010.15 4702.595 5295.684
1.355 5014.413 4707.017 5300.164
1.357 5018.671 4711.297 5304.675
1.359 5022.925 4715.627 5309.116
1.361 5027.173 4719.97 5313.549
1.362 5031.417 4724.237 5318.055
1.364 5035.656 4728.61 5322.474
1.366 5039.891 4732.946 5326.955
1.368 5044.121 4737.24 5331.398
