"Pr" "Mp" "Q_2" "Q_9"
1.01 3069.397 2643.332 3347.289
1.011 3098.092 2677.129 3373.447
1.012 3124.803 2708.574 3397.671
1.013 3149.827 2737.866 3420.531
1.014 3173.396 2765.559 3442.097
1.015 3195.695 2791.689 3462.602
1.016 3216.877 2816.326 3481.866
1.017 3237.066 2839.736 3500.459
1.018 3256.369 2862.166 3518.212
1.019 3274.873 2883.629 3535.22
1.02 3292.654 2904.497 3551.588
1.021 3309.777 2924.44 3567.35
1.022 3326.299 2943.526 3582.685
1.024 3342.269 2962.078 3597.528
1.025 3357.73 2979.948 3611.898
1.026 3372.72 2997.146 3625.756
1.027 3387.274 3014.012 3639.222
1.028 3401.422 3030.357 3652.297
1.029 3415.191 3046.107 3665.049
1.03 3428.605 3061.553 3677.445
1.031 3441.687 3076.668 3689.546
1.032 3454.457 3091.434 3701.297
1.033 3466.932 3106.074 3712.902
1.034 3479.13 3120.131 3724.253
1.035 3491.065 3133.89 3735.445
1.036 3502.752 3147.422 3746.256
1.037 3514.204 3160.442 3756.975
1.038 3525.431 3173.46 3767.437
1.04 3536.447 3186.015 3777.689
1.041 3547.259 3198.386 3787.889
1.042 3557.879 3210.681 3797.764
1.043 3568.314 3222.547 3807.571
1.044 3578.574 3234.227 3817.218
1.045 3588.664 3245.829 3826.569
1.046 3598.593 3257.296 3835.925
1.047 3608.367 3268.529 3845.085
1.048 3617.993 3279.426 3854.037
1.049 3627.476 3290.344 3862.904
1.05 3636.822 3300.89 3871.686
1.052 3646.037 3311.379 3880.307
1.053 3655.124 3321.666 3888.842
1.054 3664.088 3331.953 3897.242
1.055 3672.935 3341.984 3905.547
1.056 3681.668 3351.918 3913.692
1.057 3690.29 3361.833 3921.804
1.058 3698.807 3371.468 3929.859
1.059 3707.221 3381.04 3937.762
1.06 3715.535 3390.552 3945.6
1.062 3723.753 3399.878 3953.413
1.063 3731.878 3409.041 3960.989
1.064 3739.913 3418.079 3968.602
1.065 3747.86 3427.111 3976.072
1.066 3755.722 3436.077 3983.464
1.067 3763.502 3444.801 3990.771
1.068 3771.202 3453.487 3998.008
1.07 3778.824 3462.087 4005.229
1.071 3786.371 3470.634 4012.342
1.072 3793.844 3479.081 4019.441
1.073 3801.246 3487.417 4026.42
1.074 3808.579 3495.748 4033.415
1.075 3815.843 3503.861 4040.286
1.076 3823.042 3512.069 4047.058
1.078 3830.177 3520.055 4053.926
1.079 3837.25 3528.039 4060.644
1.08 3844.261 3535.897 4067.276
1.081 3851.213 3543.765 4073.923
1.082 3858.107 3551.536 4080.528
1.083 3864.945 3559.235 4087.057
1.085 3871.727 3566.87 4093.507
1.086 3878.456 3574.384 4099.815
1.087 3885.131 3581.862 4106.207
1.088 3891.756 3589.231 4112.484
1.089 3898.33 3596.599 4118.729
1.091 3904.856 3603.905 4124.856
1.092 3911.333 3611.18 4130.986
1.093 3917.763 3618.409 4137.016
1.094 3924.148 3625.589 4143.082
1.095 3930.487 3632.653 4149.069
1.096 3936.783 3639.646 4155.057
1.098 3943.036 3646.595 4161.035
1.099 3949.246 3653.524 4166.907
1.1 3955.416 3660.347 4172.754
1.101 3961.544 3667.141 4178.617
1.103 3967.634 3673.989 4184.375
1.104 3973.684 3680.804 4190.106
1.105 3979.697 3687.55 4195.813
1.106 3985.673 3694.262 4201.563
1.107 3991.611 3700.953 4207.234
1.109 3997.514 3707.547 4212.856
1.11 4003.382 3714.106 4218.446
1.111 4009.216 3720.562 4224.081
1.112 4015.016 3727.029 4229.638
1.114 4020.782 3733.423 4235.173
1.115 4026.516 3739.784 4240.698
1.116 4032.218 3746.142 4246.072
1.117 4037.889 3752.475 4251.492
1.119 4043.529 3758.759 4256.934
1.12 4049.138 3765.025 4262.335
1.121 4054.718 3771.147 4267.667
1.122 4060.269 3777.281 4273.011
1.124 4065.791 3783.365 4278.26
1.125 4071.285 3789.398 4283.532
1.126 4076.751 3795.502 4288.754
1.127 4082.19 3801.529 4294.002
1.129 4087.602 3807.6 4299.112
1.13 4092.987 3813.657 4304.309
1.131 4098.347 3819.623 4309.386
1.133 4103.682 3825.477 4314.506
1.134 4108.991 3831.401 4319.575
1.135 4114.276 3837.154 4324.633
1.136 4119.536 3842.889 4329.729
1.138 4124.773 3848.688 4334.773
1.139 4129.986 3854.486 4339.765
1.14 4135.176 3860.33 4344.766
1.142 4140.344 3866.052 4349.693
1.143 4145.489 3871.726 4354.662
1.144 4150.612 3877.389 4359.617
1.145 4155.713 3883.095 4364.533
1.147 4160.793 3888.687 4369.364
1.148 4165.852 3894.319 4374.292
1.149 4170.89 3899.9 4379.157
1.151 4175.908 3905.376 4383.968
1.152 4180.906 3910.868 4388.806
1.153 4185.884 3916.358 4393.547
1.155 4190.842 3921.714 4398.337
1.156 4195.782 3927.156 4403.094
1.157 4200.702 3932.503 4407.77
1.159 4205.604 3937.815 4412.501
1.16 4210.487 3943.181 4417.196
1.161 4215.352 3948.576 4421.864
1.163 4220.2 3953.837 4426.58
1.164 4225.029 3959.064 4431.22
1.166 4229.842 3964.381 4435.844
1.167 4234.637 3969.68 4440.461
1.168 4239.416 3974.952 4445.07
1.17 4244.177 3980.184 4449.698
1.171 4248.923 3985.414 4454.267
1.172 4253.652 3990.65 4458.804
1.174 4258.365 3995.839 4463.299
1.175 4263.063 4000.954 4467.853
1.176 4267.745 4006.075 4472.407
1.178 4272.411 4011.217 4476.983
1.179 4277.063 4016.298 4481.477
1.181 4281.699 4021.332 4485.994
1.182 4286.321 4026.329 4490.452
1.183 4290.929 4031.352 4494.912
1.185 4295.522 4036.362 4499.357
1.186 4300.101 4041.327 4503.764
1.188 4304.666 4046.313 4508.189
1.189 4309.217 4051.286 4512.571
1.19 4313.754 4056.336 4517.024
1.192 4318.279 4061.216 4521.4
1.193 4322.79 4066.134 4525.762
1.195 4327.287 4071.052 4530.131
1.196 4331.772 4075.928 4534.44
1.198 4336.245 4080.767 4538.758
1.199 4340.704 4085.76 4543.105
1.2 4345.152 4090.615 4547.377
1.202 4349.587 4095.465 4551.69
1.203 4354.01 4100.298 4556.026
1.205 4358.42 4105.172 4560.348
1.206 4362.82 4109.97 4564.584
1.208 4367.207 4114.82 4568.833
1.209 4371.583 4119.576 4573.075
1.211 4375.948 4124.272 4577.298
1.212 4380.301 4128.974 4581.497
1.214 4384.643 4133.779 4585.712
1.215 4388.974 4138.494 4589.872
1.217 4393.295 4143.175 4594.056
1.218 4397.605 4147.933 4598.159
1.22 4401.904 4152.699 4602.319
1.221 4406.193 4157.271 4606.522
1.222 4410.471 4161.96 4610.667
1.224 4414.739 4166.644 4614.802
1.225 4418.998 4171.259 4618.939
1.227 4423.246 4175.885 4623.031
1.229 4427.484 4180.444 4627.164
1.23 4431.713 4185.096 4631.291
1.232 4435.932 4189.678 4635.355
1.233 4440.142 4194.291 4639.443
1.235 4444.342 4198.893 4643.504
1.236 4448.533 4203.397 4647.587
1.238 4452.715 4207.905 4651.663
1.239 4456.888 4212.335 4655.716
1.241 4461.052 4216.847 4659.761
1.242 4465.207 4221.354 4663.802
1.244 4469.353 4225.883 4667.8
1.245 4473.491 4230.324 4671.807
1.247 4477.62 4234.772 4675.81
1.248 4481.741 4239.206 4679.83
1.25 4485.854 4243.632 4683.824
1.252 4489.958 4248.127 4687.799
1.253 4494.054 4252.573 4691.783
1.255 4498.142 4257.041 4695.769
1.256 4502.222 4261.432 4699.759
1.258 4506.294 4265.897 4703.7
1.259 4510.359 4270.248 4707.68
1.261 4514.416 4274.651 4711.637
1.263 4518.465 4278.962 4715.555
1.264 4522.506 4283.337 4719.499
1.266 4526.541 4287.687 4723.447
1.267 4530.568 4292.018 4727.402
1.269 4534.587 4296.286 4731.329
1.271 4538.6 4300.616 4735.17
1.272 4542.605 4304.918 4739.074
1.274 4546.604 4309.253 4742.97
1.276 4550.595 4313.574 4746.78
1.277 4554.58 4317.847 4750.592
1.279 4558.558 4322.212 4754.432
1.28 4562.529 4326.508 4758.382
1.282 4566.494 4330.798 4762.225
1.284 4570.452 4335.069 4766.093
1.285 4574.404 4339.346 4769.927
1.287 4578.349 4343.632 4773.782
1.289 4582.288 4347.827 4777.65
1.29 4586.221 4352.043 4781.463
1.292 4590.147 4356.161 4785.251
1.294 4594.068 4360.347 4789.065
1.295 4597.982 4364.567 4792.871
1.297 4601.891 4368.777 4796.674
1.299 4605.793 4372.982 4800.499
1.3 4609.69 4377.173 4804.293
1.302 4613.581 4381.326 4808.085
1.304 4617.466 4385.502 4811.859
1.305 4621.346 4389.687 4815.594
1.307 4625.22 4393.876 4819.444
1.309 4629.088 4398.014 4823.233
1.311 4632.951 4402.178 4827.014
1.312 4636.809 4406.281 4830.758
1.314 4640.662 4410.469 4834.498
1.316 4644.509 4414.671 4838.279
1.318 4648.351 4418.839 4842.034
1.319 4652.188 4422.945 4845.796
1.321 4656.02 4427.023 4849.539
1.323 4659.846 4431.097 4853.306
1.325 4663.668 4435.156 4857.053
1.326 4667.485 4439.224 4860.794
1.328 4671.297 4443.28 4864.51
1.33 4675.104 4447.39 4868.198
1.332 4678.907 4451.4 4871.929
1.333 4682.705 4455.521 4875.647
1.335 4686.498 4459.565 4879.358
1.337 4690.287 4463.648 4883.078
1.339 4694.071 4467.68 4886.783
1.34 4697.851 4471.734 4890.433
1.342 4701.626 4475.74 4894.125
1.344 4705.397 4479.71 4897.823
1.346 4709.164 4483.776 4901.509
1.348 4712.926 4487.82 4905.164
1.35 4716.685 4491.874 4908.803
1.351 4720.439 4495.881 4912.514
1.353 4724.189 4499.907 4916.185
1.355 4727.935 4503.86 4919.855
1.357 4731.677 4507.856 4923.507
1.359 4735.415 4511.811 4927.173
1.361 4739.149 4515.795 4930.867
1.362 4742.879 4519.732 4934.502
1.364 4746.605 4523.712 4938.158
1.366 4750.328 4527.654 4941.798
1.368 4754.047 4531.633 4945.442
1.37 4757.762 4535.543 4949.095
1.372 4761.474 4539.499 4952.711
1.374 4765.182 4543.424 4956.365
1.376 4768.887 4547.306 4959.995
1.377 4772.588 4551.257 4963.612
1.379 4776.285 4555.209 4967.197
1.381 4779.98 4559.214 4970.844
1.383 4783.671 4563.127 4974.439
1.385 4787.358 4567.073 4978.064
1.387 4791.043 4571.035 4981.643
1.389 4794.724 4574.967 4985.241
1.391 4798.402 4578.934 4988.836
1.393 4802.076 4582.832 4992.474
1.395 4805.748 4586.792 4996.094
1.397 4809.417 4590.661 4999.697
1.399 4813.082 4594.542 5003.293
1.401 4816.745 4598.426 5006.878
1.403 4820.404 4602.265 5010.456
1.404 4824.061 4606.165 5014.064
1.406 4827.715 4610.087 5017.665
1.408 4831.366 4613.998 5021.277
1.41 4835.015 4617.891 5024.905
1.412 4838.66 4621.762 5028.492
1.414 4842.303 4625.645 5032.137
1.416 4845.943 4629.491 5035.756
1.418 4849.581 4633.376 5039.319
1.42 4853.216 4637.248 5042.915
1.422 4856.848 4641.133 5046.543
1.425 4860.478 4644.986 5050.123
1.427 4864.106 4648.882 5053.728
1.429 4867.731 4652.713 5057.268
1.431 4871.353 4656.555 5060.848
1.433 4874.974 4660.417 5064.43
1.435 4878.592 4664.238 5067.991
1.437 4882.207 4668.065 5071.485
1.439 4885.821 4671.879 5075.071
1.441 4889.432 4675.736 5078.607
1.443 4893.041 4679.548 5082.104
1.445 4896.648 4683.334 5085.676
1.447 4900.252 4687.132 5089.219
1.449 4903.855 4690.95 5092.766
1.451 4907.455 4694.758 5096.314
1.453 4911.054 4698.543 5099.872
1.456 4914.651 4702.348 5103.438
1.458 4918.245 4706.135 5106.998
1.46 4921.838 4709.942 5110.562
1.462 4925.429 4713.768 5114.113
1.464 4929.018 4717.567 5117.667
1.466 4932.605 4721.335 5121.251
1.468 4936.19 4725.168 5124.783
1.471 4939.774 4728.986 5128.321
1.473 4943.356 4732.761 5131.819
1.475 4946.936 4736.568 5135.361
1.477 4950.515 4740.331 5138.914
1.479 4954.092 4744.133 5142.42
1.481 4957.667 4747.935 5145.938
1.484 4961.241 4751.733 5149.457
1.486 4964.813 4755.555 5152.953
1.488 4968.384 4759.303 5156.489
1.49 4971.953 4763.079 5159.971
1.493 4975.521 4766.842 5163.539
1.495 4979.087 4770.604 5167.065
1.497 4982.652 4774.37 5170.573
