"Pr" "Mp" "Q_2" "Q_9"
1.01 3072.547 2613.951 3385.083
1.011 3104.72 2652.562 3415.317
1.012 3134.657 2687.963 3442.941
1.013 3162.69 2721.155 3468.96
1.014 3189.083 2752.642 3493.765
1.015 3214.045 2782.141 3517.144
1.016 3237.748 2810.363 3539.498
1.017 3260.334 2837.231 3560.903
1.018 3281.92 2862.451 3581.237
1.019 3302.607 2886.723 3600.859
1.02 3322.479 2910.096 3619.804
1.021 3341.612 2932.464 3638.034
1.022 3360.067 2954.126 3655.651
1.024 3377.901 2975.031 3672.7
1.025 3395.163 2995.062 3688.979
1.026 3411.895 3014.703 3704.968
1.027 3428.136 3033.472 3720.646
1.028 3443.921 3051.638 3735.828
1.029 3459.279 3069.357 3750.655
1.03 3474.238 3086.76 3764.846
1.031 3488.823 3103.599 3778.882
1.032 3503.057 3120.164 3792.598
1.033 3516.96 3136.335 3805.959
1.034 3530.552 3152.035 3818.979
1.035 3543.848 3167.268 3831.823
1.036 3556.865 3182.304 3844.462
1.037 3569.618 3197.082 3856.854
1.038 3582.119 3211.459 3868.901
1.04 3594.382 3225.483 3880.893
1.041 3606.416 3239.297 3892.562
1.042 3618.234 3252.868 3904.073
1.043 3629.845 3266.147 3915.327
1.044 3641.258 3279.149 3926.401
1.045 3652.481 3291.911 3937.249
1.046 3663.523 3304.62 3947.895
1.047 3674.391 3317.017 3958.441
1.048 3685.092 3329.16 3968.908
1.049 3695.633 3341.13 3979.058
1.05 3706.021 3353.107 3989.096
1.052 3716.259 3364.823 3999.052
1.053 3726.356 3376.306 4009.011
1.054 3736.315 3387.684 4018.626
1.055 3746.141 3398.579 4028.252
1.056 3755.839 3409.697 4037.745
1.057 3765.414 3420.702 4047.196
1.058 3774.87 3431.392 4056.542
1.059 3784.21 3442.201 4065.562
1.06 3793.439 3452.532 4074.632
1.062 3802.559 3462.807 4083.464
1.063 3811.575 3472.947 4092.269
1.064 3820.49 3483.001 4100.948
1.065 3829.307 3493.168 4109.571
1.066 3838.028 3503.02 4117.95
1.067 3846.657 3512.85 4126.446
1.068 3855.195 3522.402 4134.779
1.07 3863.647 3531.857 4143.133
1.071 3872.014 3541.072 4151.421
1.072 3880.299 3550.431 4159.628
1.073 3888.503 3559.59 4167.688
1.074 3896.629 3568.585 4175.597
1.075 3904.68 3577.569 4183.488
1.076 3912.656 3586.546 4191.27
1.078 3920.561 3595.401 4199.039
1.079 3928.396 3604.115 4206.826
1.08 3936.162 3612.861 4214.52
1.081 3943.861 3621.33 4222.268
1.082 3951.495 3629.852 4229.825
1.083 3959.066 3638.235 4237.325
1.085 3966.576 3646.45 4244.823
1.086 3974.024 3654.68 4252.139
1.087 3981.414 3662.797 4259.54
1.088 3988.746 3670.806 4266.763
1.089 3996.021 3678.836 4273.948
1.091 4003.242 3686.805 4281.165
1.092 4010.408 3694.722 4288.182
1.093 4017.522 3702.52 4295.311
1.094 4024.585 3710.29 4302.246
1.095 4031.597 3717.949 4309.218
1.096 4038.56 3725.631 4316.179
1.098 4045.474 3733.149 4323.112
1.099 4052.341 3740.87 4329.92
1.1 4059.162 3748.435 4336.695
1.101 4065.938 3755.825 4343.449
1.103 4072.669 3763.196 4350.14
1.104 4079.357 3770.533 4356.756
1.105 4086.002 3777.874 4363.45
1.106 4092.605 3785.025 4370.015
1.107 4099.168 3792.367 4376.596
1.109 4105.69 3799.627 4383.1
1.11 4112.172 3806.725 4389.597
1.111 4118.616 3813.737 4396.099
1.112 4125.022 3820.763 4402.57
1.114 4131.391 3827.785 4408.941
1.115 4137.723 3834.704 4415.142
1.116 4144.02 3841.499 4421.436
1.117 4150.281 3848.371 4427.726
1.119 4156.508 3855.282 4433.949
1.12 4162.7 3862.039 4440.273
1.121 4168.859 3868.654 4446.467
1.122 4174.986 3875.312 4452.553
1.124 4181.08 3881.978 4458.661
1.125 4187.143 3888.515 4464.796
1.126 4193.174 3895.064 4470.813
1.127 4199.175 3901.663 4476.786
1.129 4205.146 3908.156 4482.825
1.13 4211.087 3914.685 4488.867
1.131 4216.999 3921.115 4494.702
1.133 4222.883 3927.569 4500.631
1.134 4228.738 3933.905 4506.583
1.135 4234.566 3940.26 4512.433
1.136 4240.366 3946.625 4518.327
1.138 4246.14 3952.911 4524.116
1.139 4251.888 3959.152 4529.872
1.14 4257.609 3965.391 4535.694
1.142 4263.305 3971.466 4541.336
1.143 4268.976 3977.613 4547.012
1.144 4274.622 3983.721 4552.727
1.145 4280.243 3989.748 4558.423
1.147 4285.841 3995.723 4564.075
1.148 4291.415 4001.772 4569.679
1.149 4296.966 4007.676 4575.363
1.151 4302.494 4013.566 4581.063
1.152 4307.999 4019.473 4586.653
