"Pr" "Mp" "Q_2" "Q_9"
1.01 3066.946 2620.629 3392.834
1.011 3100.426 2659.614 3423.672
1.012 3131.569 2695.625 3452.236
1.013 3160.723 2729.358 3479.104
1.014 3188.163 2761.055 3504.539
1.015 3214.108 2791.138 3528.652
1.016 3238.739 2819.261 3551.587
1.017 3262.202 2846.419 3573.627
1.018 3284.621 2872.421 3594.453
1.019 3306.102 2897.149 3614.416
1.02 3326.734 2920.74 3633.668
1.021 3346.592 2943.495 3652.19
1.022 3365.744 2965.432 3670.129
1.024 3384.247 2986.819 3687.636
1.025 3402.153 3007.452 3704.406
1.026 3419.507 3027.23 3720.677
1.027 3436.349 3046.276 3736.52
1.028 3452.714 3064.842 3751.993
1.029 3468.634 3082.861 3767.017
1.03 3484.138 3100.475 3781.679
1.031 3499.253 3117.521 3795.882
1.032 3514.001 3134.321 3809.827
1.033 3528.404 3150.716 3823.554
1.034 3542.482 3166.657 3836.763
1.035 3556.253 3182.26 3849.811
1.036 3569.733 3197.242 3862.613
1.037 3582.936 3212 3875.234
1.038 3595.878 3226.676 3887.691
1.04 3608.571 3240.888 3899.874
1.041 3621.026 3254.926 3911.739
1.042 3633.255 3268.7 3923.327
1.043 3645.269 3282.047 3934.777
1.044 3657.076 3295.228 3946.032
1.045 3668.686 3308.27 3957.137
1.046 3680.107 3321.134 3968.063
1.047 3691.347 3333.64 3978.897
1.048 3702.412 3345.893 3989.463
1.049 3713.311 3358.055 3999.88
1.05 3724.05 3369.999 4010.176
1.052 3734.634 3381.779 4020.343
1.053 3745.07 3393.358 4030.381
1.054 3755.362 3404.667 4040.164
1.055 3765.516 3415.89 4049.962
1.056 3775.537 3427.156 4059.624
1.057 3785.43 3438.179 4069.224
1.058 3795.198 3449.016 4078.598
1.059 3804.846 3459.699 4087.829
1.06 3814.378 3470.313 4097.017
1.062 3823.797 3480.591 4106.107
1.063 3833.107 3490.914 4115.175
1.064 3842.312 3501.063 4124.115
1.065 3851.415 3511.135 4132.883
1.066 3860.418 3520.977 4141.589
1.067 3869.325 3530.751 4150.126
1.068 3878.138 3540.448 4158.646
1.07 3886.861 3550.02 4167.095
1.071 3895.495 3559.538 4175.479
1.072 3904.044 3568.955 4183.777
1.073 3912.509 3578.245 4191.869
1.074 3920.893 3587.381 4200.075
1.075 3929.197 3596.517 4208.065
1.076 3937.425 3605.411 4216.075
1.078 3945.578 3614.36 4224.053
1.079 3953.658 3623.209 4231.886
1.08 3961.667 3631.935 4239.653
1.081 3969.606 3640.571 4247.47
1.082 3977.477 3649.071 4255.159
1.083 3985.283 3657.576 4262.902
1.085 3993.024 3665.872 4270.398
1.086 4000.702 3674.248 4277.941
1.087 4008.318 3682.519 4285.319
1.088 4015.875 3690.778 4292.777
1.089 4023.373 3698.931 4300.045
1.091 4030.813 3706.897 4307.225
1.092 4038.198 3714.876 4314.53
1.093 4045.527 3722.849 4321.704
1.094 4052.803 3730.7 4328.821
1.095 4060.027 3738.622 4335.872
1.096 4067.199 3746.324 4342.823
1.098 4074.321 3754.016 4349.842
1.099 4081.393 3761.736 4356.732
1.1 4088.418 3769.401 4363.727
1.101 4095.395 3776.847 4370.631
1.103 4102.326 3784.404 4377.452
1.104 4109.212 3791.732 4384.18
1.105 4116.053 3799.193 4390.908
1.106 4122.851 3806.53 4397.647
1.107 4129.606 3813.76 4404.208
1.109 4136.32 3821.106 4410.756
1.11 4142.992 3828.243 4417.2
1.111 4149.624 3835.389 4423.713
1.112 4156.216 3842.494 4430.179
1.114 4162.77 3849.434 4436.606
1.115 4169.285 3856.488 4443.093
1.116 4175.763 3863.439 4449.5
1.117 4182.205 3870.345 4455.81
1.119 4188.61 3877.148 4462.133
1.12 4194.98 3884.022 4468.382
1.121 4201.316 3890.879 4474.618
1.122 4207.617 3897.552 4480.801
1.124 4213.885 3904.162 4486.983
1.125 4220.119 3910.739 4493.119
1.126 4226.321 3917.346 4499.241
1.127 4232.492 3924.014 4505.347
1.129 4238.631 3930.524 4511.383
1.13 4244.739 3937.063 4517.34
1.131 4250.817 3943.56 4523.327
1.133 4256.865 3950.042 4529.293
1.134 4262.884 3956.518 4535.28
1.135 4268.874 3962.958 4541.258
1.136 4274.836 3969.334 4547.098
1.138 4280.769 3975.627 4552.956
1.139 4286.676 3981.943 4558.855
1.14 4292.555 3988.149 4564.708
1.142 4298.408 3994.443 4570.512
1.143 4304.234 4000.631 4576.265
1.144 4310.035 4006.794 4582.065
1.145 4315.81 4012.9 4587.778
1.147 4321.56 4019.034 4593.601
1.148 4327.286 4025.075 4599.343
1.149 4332.987 4031.084 4604.984
1.151 4338.665 4037.202 4610.574
1.152 4344.319 4043.179 4616.17
1.153 4349.949 4049.171 4621.799
1.155 4355.557 4055.172 4627.319
1.156 4361.143 4061.103 4632.912
1.157 4366.706 4066.972 4638.468
1.159 4372.247 4072.815 4643.957
1.16 4377.767 4078.648 4649.45
1.161 4383.266 4084.393 4654.966
1.163 4388.743 4090.17 4660.357
1.164 4394.2 4095.9 4665.772
1.166 4399.637 4101.749 4671.202
1.167 4405.053 4107.522 4676.578
1.168 4410.45 4113.282 4682.013
1.17 4415.827 4118.999 4687.392
1.171 4421.185 4124.632 4692.745
1.172 4426.524 4130.329 4698.051
1.174 4431.844 4136.013 4703.356
1.175 4437.146 4141.618 4708.613
1.176 4442.429 4147.231 4713.844
1.178 4447.695 4152.807 4719.048
1.179 4452.942 4158.311 4724.277
1.181 4458.173 4163.815 4729.452
1.182 4463.386 4169.349 4734.72
1.183 4468.581 4174.743 4739.868
1.185 4473.76 4180.318 4745.03
1.186 4478.923 4185.822 4750.099
1.188 4484.069 4191.224 4755.207
1.189 4489.199 4196.641 4760.371
1.19 4494.312 4202.037 4765.466
1.192 4499.41 4207.431 4770.56
1.193 4504.493 4212.834 4775.676
1.195 4509.56 4218.136 4780.768
1.196 4514.612 4223.451 4785.827
1.198 4519.649 4228.745 4790.883
1.199 4524.671 4233.962 4795.921
1.2 4529.678 4239.122 4800.924
1.202 4534.671 4244.331 4805.912
1.203 4539.65 4249.61 4810.835
1.205 4544.615 4254.799 4815.788
1.206 4549.565 4259.949 4820.692
1.208 4554.502 4265.149 4825.628
1.209 4559.426 4270.364 4830.468
1.211 4564.336 4275.476 4835.279
1.212 4569.233 4280.587 4840.173
1.214 4574.116 4285.672 4845.078
1.215 4578.987 4290.747 4849.954
1.217 4583.845 4295.798 4854.873
