"Pr" "Mp" "Q_2" "Q_9"
1.01 3053.618 2572.916 3381.586
1.011 3087.809 2613.431 3413.152
1.012 3119.619 2651.436 3442.458
1.013 3149.402 2686.865 3469.954
1.014 3177.438 2719.901 3495.992
1.015 3203.951 2751.352 3520.863
1.016 3229.123 2780.941 3544.295
1.017 3253.106 2809.137 3566.521
1.018 3276.025 2836.174 3587.876
1.019 3297.987 2862.074 3608.453
1.02 3319.082 2886.982 3628.213
1.021 3339.39 2910.864 3647.324
1.022 3358.977 2933.701 3665.827
1.024 3377.903 2955.777 3683.853
1.025 3396.219 2977.072 3701.036
1.026 3413.973 2997.557 3717.863
1.027 3431.204 3017.473 3734.111
1.028 3447.948 3036.845 3750.003
1.029 3464.24 3055.517 3765.457
1.03 3480.107 3073.576 3780.558
1.031 3495.576 3091.356 3795.338
1.032 3510.671 3108.731 3809.704
1.033 3525.415 3125.748 3823.685
1.034 3539.827 3142.139 3837.55
1.035 3553.925 3158.205 3851.026
1.036 3567.727 3173.95 3864.348
1.037 3581.246 3189.446 3877.281
1.038 3594.499 3204.443 3889.988
1.04 3607.497 3219.198 3902.438
1.041 3620.254 3233.544 3914.676
1.042 3632.779 3247.763 3926.794
1.043 3645.084 3261.707 3938.749
1.044 3657.179 3275.486 3950.457
1.045 3669.073 3288.962 3961.916
1.046 3680.773 3302.228 3973.235
1.047 3692.289 3315.327 3984.325
1.048 3703.627 3328.135 3995.214
1.049 3714.795 3340.774 4006.061
1.05 3725.799 3353.177 4016.778
1.052 3736.646 3365.29 4027.306
1.053 3747.341 3377.328 4037.649
1.054 3757.889 3389.168 4047.92
1.055 3768.297 3400.807 4057.981
1.056 3778.569 3412.339 4067.991
1.057 3788.71 3423.814 4077.897
1.058 3798.723 3435.2 4087.656
1.059 3808.615 3446.31 4097.222
1.06 3818.387 3457.168 4106.649
1.062 3828.045 3467.964 4116.159
1.063 3837.591 3478.564 4125.506
1.064 3847.03 3489.041 4134.712
1.065 3856.364 3499.473 4143.824
1.066 3865.597 3509.742 4152.794
1.067 3874.731 3519.837 4161.683
1.068 3883.771 3529.912 4170.584
1.07 3892.717 3539.922 4179.323
1.071 3901.573 3549.728 4188.022
1.072 3910.342 3559.476 4196.639
1.073 3919.025 3569.057 4205.173
1.074 3927.626 3578.564 4213.676
1.075 3936.146 3587.995 4222.057
1.076 3944.587 3597.334 4230.379
1.078 3952.952 3606.652 4238.659
1.079 3961.242 3615.85 4246.791
1.08 3969.46 3624.888 4254.96
1.081 3977.607 3633.753 4263.019
1.082 3985.684 3642.64 4271.017
1.083 3993.694 3651.526 4278.952
1.085 4001.639 3660.166 4286.792
1.086 4009.519 3668.775 4294.577
1.087 4017.336 3677.319 4302.345
1.088 4025.092 3685.881 4309.967
1.089 4032.788 3694.285 4317.57
1.091 4040.425 3702.642 4325.135
1.092 4048.006 3710.997 4332.66
1.093 4055.53 3719.09 4340.055
1.094 4063 3727.176 4347.431
1.095 4070.416 3735.366 4354.823
1.096 4077.779 3743.431 4362.177
1.098 4085.091 3751.473 4369.458
1.099 4092.353 3759.397 4376.639
1.1 4099.566 3767.18 4383.778
1.101 4106.731 3775.007 4390.962
1.103 4113.848 3782.841 4398.02
1.104 4120.92 3790.645 4405.061
1.105 4127.945 3798.235 4412.189
1.106 4134.927 3805.837 4419.174
1.107 4141.865 3813.302 4426.103
1.109 4148.76 3820.744 4433.016
1.11 4155.613 3828.254 4439.84
1.111 4162.425 3835.635 4446.644
1.112 4169.197 3842.911 4453.432
1.114 4175.929 3850.133 4460.244
1.115 4182.622 3857.412 4467.016
1.116 4189.277 3864.578 4473.657
1.117 4195.895 3871.746 4480.293
1.119 4202.476 3878.791 4486.887
1.12 4209.02 3885.857 4493.445
1.121 4215.53 3892.822 4500.069
1.122 4222.004 3899.761 4506.543
1.124 4228.444 3906.673 4512.996
1.125 4234.851 3913.543 4519.495
1.126 4241.224 3920.4 4525.936
1.127 4247.565 3927.242 4532.31
1.129 4253.874 3933.982 4538.667
1.13 4260.152 3940.792 4544.948
1.131 4266.398 3947.547 4551.283
1.133 4272.614 3954.137 4557.583
1.134 4278.801 3960.661 4563.814
1.135 4284.957 3967.241 4569.968
1.136 4291.085 3973.806 4576.166
1.138 4297.185 3980.375 4582.301
1.139 4303.256 3986.916 4588.478
1.14 4309.3 3993.372 4594.571
1.142 4315.317 3999.8 4600.709
1.143 4321.307 4006.187 4606.745
1.144 4327.27 4012.521 4612.688
1.145 4333.208 4018.882 4618.776
1.147 4339.12 4025.109 4624.739
1.148 4345.007 4031.315 4630.653
1.149 4350.869 4037.571 4636.593
1.151 4356.707 4043.758 4642.5
1.152 4362.521 4049.886 4648.416
1.153 4368.311 4056.01 4654.273
1.155 4374.078 4062.129 4660.147
1.156 4379.822 4068.179 4665.957
1.157 4385.544 4074.296 4671.766
1.159 4391.243 4080.412 4677.564
1.16 4396.92 4086.415 4683.338
1.161 4402.575 4092.388 4689.095
1.163 4408.209 4098.348 4694.828
1.164 4413.822 4104.226 4700.483
1.166 4419.414 4110.15 4706.224
1.167 4424.985 4116.021 4711.919
1.168 4430.537 4121.856 4717.604
1.17 4436.068 4127.599 4723.28
1.171 4441.58 4133.456 4728.865
1.172 4447.073 4139.237 4734.417
1.174 4452.546 4144.981 4740.015
1.175 4458.001 4150.679 4745.576
1.176 4463.437 4156.342 4751.141
1.178 4468.854 4162.064 4756.688
1.179 4474.254 4167.749 4762.189
1.181 4479.635 4173.313 4767.771
1.182 4484.999 4178.934 4773.236
1.183 4490.346 4184.547 4778.714
1.185 4495.675 4190.137 4784.134
1.186 4500.988 4195.709 4789.53
1.188 4506.284 4201.271 4794.943
1.189 4511.563 4206.828 4800.309
1.19 4516.826 4212.388 4805.696
1.192 4522.073 4217.854 4811.025
1.193 4527.304 4223.345 4816.368
1.195 4532.519 4228.811 4821.699
1.196 4537.719 4234.201 4827.094
1.198 4542.903 4239.682 4832.35
1.199 4548.073 4245.104 4837.596
1.2 4553.227 4250.515 4842.876
1.202 4558.367 4255.891 4848.157
1.203 4563.492 4261.175 4853.476
1.205 4568.603 4266.492 4858.695
1.206 4573.7 4271.872 4863.921
1.208 4578.783 4277.075 4869.124
1.209 4583.852 4282.381 4874.33
1.211 4588.907 4287.652 4879.483
1.212 4593.948 4292.933 4884.614
1.214 4598.977 4298.177 4889.77
1.215 4603.992 4303.318 4894.853
1.217 4608.994 4308.48 4899.972
1.218 4613.984 4313.646 4905.141
1.22 4618.96 4318.903 4910.25
1.221 4623.924 4324.021 4915.363
1.222 4628.876 4329.111 4920.478
1.224 4633.815 4334.204 4925.524
1.225 4638.742 4339.353 4930.594
1.227 4643.658 4344.388 4935.672
1.229 4648.561 4349.472 4940.674
1.23 4653.453 4354.587 4945.715
