"Pr" "Mp" "Q_2" "Q_9"
1.01 2930.756 2562.61 3244.677
1.011 2956.738 2592.827 3267.619
1.012 2980.941 2620.824 3288.893
1.013 3003.629 2647.12 3308.773
1.014 3025.012 2671.725 3327.631
1.015 3045.254 2695.079 3345.657
1.016 3064.493 2717.245 3362.694
1.017 3082.84 2738.487 3379.03
1.018 3100.39 2758.701 3394.535
1.019 3117.222 2778.348 3409.394
1.02 3133.404 2796.851 3423.833
1.021 3148.994 2814.713 3437.755
1.022 3164.043 2831.809 3451.177
1.024 3178.596 2848.317 3464.158
1.025 3192.69 2864.418 3476.749
1.026 3206.361 2880.196 3488.942
1.027 3219.639 2895.193 3500.712
1.028 3232.551 2909.868 3512.206
1.029 3245.122 2924.213 3523.6
1.03 3257.373 2938.168 3534.639
1.031 3269.324 2951.767 3545.394
1.032 3280.995 2965.022 3555.88
1.033 3292.399 2978.027 3566.075
1.034 3303.554 2990.69 3576.022
1.035 3314.472 3003.03 3585.935
1.036 3325.167 3015.17 3595.579
1.037 3335.648 3026.973 3604.959
1.038 3345.929 3038.817 3614.299
1.04 3356.017 3050.323 3623.39
1.041 3365.923 3061.348 3632.26
1.042 3375.654 3072.289 3641.032
1.043 3385.219 3083.078 3649.636
1.044 3394.625 3093.812 3658.103
1.045 3403.879 3104.224 3666.51
1.046 3412.988 3114.391 3674.689
1.047 3421.956 3124.524 3682.868
1.048 3430.791 3134.477 3690.814
1.049 3439.497 3144.335 3698.7
1.05 3448.078 3153.988 3706.494
1.052 3456.541 3163.367 3714.184
1.053 3464.889 3172.758 3721.794
1.054 3473.127 3181.836 3729.341
1.055 3481.258 3190.866 3736.692
1.056 3489.286 3199.915 3743.983
1.057 3497.215 3208.803 3751.199
1.058 3505.048 3217.542 3758.336
1.059 3512.788 3226.199 3765.353
1.06 3520.438 3234.678 3772.243
1.062 3528.001 3243.179 3779.087
1.063 3535.481 3251.528 3785.831
1.064 3542.878 3259.761 3792.491
1.065 3550.197 3267.877 3799.173
1.066 3557.439 3275.911 3805.663
1.067 3564.606 3283.861 3812.116
1.068 3571.701 3291.889 3818.573
1.07 3578.726 3299.62 3825.035
1.071 3585.683 3307.408 3831.394
1.072 3592.573 3315.224 3837.659
1.073 3599.399 3322.913 3843.877
1.074 3606.162 3330.471 3850.081
1.075 3612.864 3337.914 3856.21
1.076 3619.507 3345.221 3862.258
1.078 3626.091 3352.631 3868.273
1.079 3632.619 3359.975 3874.174
1.08 3639.092 3367.267 3880.019
1.081 3645.512 3374.442 3885.882
1.082 3651.878 3381.468 3891.697
1.083 3658.194 3388.364 3897.484
1.085 3664.46 3395.448 3903.342
1.086 3670.678 3402.339 3909.023
1.087 3676.848 3409.256 3914.666
1.088 3682.971 3416.158 3920.321
1.089 3689.049 3422.977 3925.844
1.091 3695.083 3429.739 3931.385
1.092 3701.073 3436.367 3936.917
1.093 3707.021 3442.916 3942.389
1.094 3712.928 3449.493 3947.886
1.095 3718.794 3455.927 3953.278
1.096 3724.62 3462.383 3958.616
1.098 3730.407 3468.83 3963.929
1.099 3736.157 3475.24 3969.278
1.1 3741.869 3481.495 3974.483
1.101 3747.544 3487.812 3979.75
1.103 3753.184 3494.01 3984.887
1.104 3758.789 3500.226 3990.003
1.105 3764.36 3506.43 3995.092
1.106 3769.897 3512.5 4000.225
1.107 3775.401 3518.559 4005.337
1.109 3780.872 3524.593 4010.381
1.11 3786.312 3530.527 4015.374
1.111 3791.721 3536.522 4020.435
1.112 3797.099 3542.475 4025.42
1.114 3802.447 3548.321 4030.387
1.115 3807.766 3554.228 4035.289
1.116 3813.056 3560.116 4040.144
1.117 3818.318 3565.895 4044.909
1.119 3823.552 3571.688 4049.659
1.12 3828.759 3577.466 4054.432
1.121 3833.938 3583.186 4059.23
1.122 3839.092 3588.818 4063.978
1.124 3844.219 3594.481 4068.736
1.125 3849.321 3599.999 4073.402
1.126 3854.398 3605.602 4078.098
1.127 3859.451 3611.115 4082.771
1.129 3864.479 3616.645 4087.46
1.13 3869.484 3622.129 4092.17
1.131 3874.465 3627.554 4096.781
1.133 3879.423 3633.007 4101.377
1.134 3884.359 3638.429 4105.989
1.135 3889.272 3643.921 4110.532
1.136 3894.164 3649.243 4115.084
1.138 3899.034 3654.636 4119.647
1.139 3903.883 3659.896 4124.132
1.14 3908.711 3665.271 4128.608
1.142 3913.519 3670.625 4133.024
1.143 3918.306 3675.96 4137.515
1.144 3923.074 3681.153 4142.016
1.145 3927.822 3686.367 4146.427
1.147 3932.551 3691.586 4150.875
1.148 3937.261 3696.723 4155.26
1.149 3941.952 3701.796 4159.575
1.151 3946.625 3706.898 4163.881
1.152 3951.279 3711.942 4168.198
1.153 3955.916 3716.998 4172.54
1.155 3960.536 3721.991 4176.827
1.156 3965.138 3726.952 4181.127
1.157 3969.723 3731.921 4185.372
1.159 3974.291 3736.933 4189.679
1.16 3978.843 3741.843 4193.877
1.161 3983.378 3746.816 4198.133
1.163 3987.898 3751.793 4202.365
1.164 3992.401 3756.751 4206.593
1.166 3996.889 3761.622 4210.712
1.167 4001.361 3766.486 4214.862
1.168 4005.819 3771.41 4218.999
1.17 4010.261 3776.183 4223.111
1.171 4014.688 3780.947 4227.23
1.172 4019.101 3785.717 4231.357
1.174 4023.5 3790.509 4235.45
1.175 4027.885 3795.252 4239.538
1.176 4032.255 3799.971 4243.612
1.178 4036.612 3804.699 4247.708
1.179 4040.955 3809.448 4251.745
1.181 4045.285 3814.2 4255.774
1.182 4049.602 3818.843 4259.846
1.183 4053.905 3823.534 4263.928
1.185 4058.196 3828.172 4267.956
1.186 4062.474 3832.882 4271.97
1.188 4066.739 3837.546 4275.986
1.189 4070.993 3842.225 4279.942
1.19 4075.234 3846.807 4283.938
1.192 4079.462 3851.352 4287.911
1.193 4083.679 3855.922 4291.868
1.195 4087.885 3860.446 4295.752
1.196 4092.079 3864.951 4299.688
1.198 4096.261 3869.448 4303.601
1.199 4100.432 3874.001 4307.554
1.2 4104.592 3878.557 4311.47
1.202 4108.741 3882.982 4315.352
1.203 4112.879 3887.47 4319.244
1.205 4117.006 3891.909 4323.123
1.206 4121.123 3896.31 4326.966
1.208 4125.23 3900.755 4330.808
1.209 4129.326 3905.217 4334.581
1.211 4133.412 3909.549 4338.438
1.212 4137.487 3913.893 4342.245
1.214 4141.553 3918.243 4346.081
1.215 4145.609 3922.648 4349.867
1.217 4149.656 3927.011 4353.686
1.218 4153.693 3931.337 4357.459
1.22 4157.72 3935.682 4361.241
1.221 4161.738 3939.988 4364.996
1.222 4165.747 3944.29 4368.748
1.224 4169.747 3948.614 4372.499
1.225 4173.738 3953.023 4376.26
1.227 4177.72 3957.325 4379.988
1.229 4181.693 3961.573 4383.774
1.23 4185.658 3965.738 4387.474
1.232 4189.614 3969.899 4391.196
1.233 4193.561 3974.056 4394.866
1.235 4197.501 3978.253 4398.587
1.236 4201.431 3982.45 4402.296
1.238 4205.354 3986.727 4406.008
1.239 4209.269 3990.892 4409.728
1.241 4213.176 3995.077 4413.401
1.242 4217.075 3999.287 4417.072
1.244 4220.966 4003.459 4420.765
1.245 4224.849 4007.682 4424.406
1.247 4228.725 4011.782 4428.079
1.248 4232.594 4015.931 4431.721
1.25 4236.455 4020.112 4435.377
1.252 4240.309 4024.182 4439.063
1.253 4244.155 4028.332 4442.693
1.255 4247.995 4032.512 4446.302
1.256 4251.827 4036.638 4449.923
1.258 4255.652 4040.74 4453.496
1.259 4259.471 4044.81 4457.105
1.261 4263.282 4048.881 4460.713
1.263 4267.087 4052.953 4464.276
1.264 4270.886 4057.028 4467.814
1.266 4274.677 4061.099 4471.397
1.267 4278.463 4065.116 4474.942
1.269 4282.242 4069.198 4478.536
1.271 4286.014 4073.2 4482.084
1.272 4289.78 4077.217 4485.657
1.274 4293.54 4081.217 4489.205
1.276 4297.294 4085.157 4492.772
1.277 4301.042 4089.178 4496.331
1.279 4304.784 4093.16 4499.89
1.28 4308.52 4097.194 4503.407
1.282 4312.25 4101.146 4506.961
1.284 4315.975 4105.05 4510.471
1.285 4319.694 4108.955 4514.036
1.287 4323.407 4112.828 4517.553
1.289 4327.114 4116.805 4521.042
1.29 4330.817 4120.751 4524.548
1.292 4334.513 4124.767 4528.061
1.294 4338.205 4128.71 4531.565
1.295 4341.891 4132.629 4535.035
1.297 4345.571 4136.532 4538.556
1.299 4349.247 4140.401 4542.057
1.3 4352.917 4144.326 4545.537
1.302 4356.583 4148.211 4549.025
1.304 4360.243 4152.135 4552.506
1.305 4363.899 4155.988 4555.963
1.307 4367.55 4159.895 4559.443
1.309 4371.195 4163.818 4562.875
1.311 4374.837 4167.655 4566.324
1.312 4378.473 4171.527 4569.774
1.314 4382.105 4175.383 4573.262
1.316 4385.732 4179.229 4576.718
1.318 4389.355 4183.064 4580.161
1.319 4392.973 4186.876 4583.612
1.321 4396.587 4190.718 4587.088
1.323 4400.196 4194.603 4590.47
1.325 4403.801 4198.431 4593.907
1.326 4407.402 4202.27 4597.318
1.328 4410.999 4206.105 4600.691
1.33 4414.591 4209.966 4604.118
1.332 4418.18 4213.73 4607.494
1.333 4421.764 4217.525 4610.897
1.335 4425.344 4221.318 4614.271
1.337 4428.921 4225.063 4617.707
1.339 4432.493 4228.885 4621.122
1.34 4436.062 4232.703 4624.512
1.342 4439.627 4236.45 4627.901
1.344 4443.188 4240.285 4631.298
1.346 4446.745 4244.051 4634.718
1.348 4450.299 4247.783 4638.155
1.35 4453.849 4251.458 4641.536
1.351 4457.396 4255.221 4644.854
1.353 4460.939 4258.953 4648.242
1.355 4464.478 4262.709 4651.648
1.357 4468.014 4266.418 4655.034
1.359 4471.547 4270.151 4658.386
1.361 4475.077 4273.887 4661.761
1.362 4478.603 4277.663 4665.152
1.364 4482.126 4281.396 4668.496
1.366 4485.645 4285.087 4671.834
1.368 4489.162 4288.809 4675.177
1.37 4492.675 4292.614 4678.513
1.372 4496.185 4296.298 4681.803
1.374 4499.693 4299.994 4685.129
1.376 4503.197 4303.679 4688.524
1.377 4506.698 4307.378 4691.866
1.379 4510.197 4311.047 4695.237
1.381 4513.692 4314.7 4698.533
1.383 4517.185 4318.387 4701.838
1.385 4520.675 4322.079 4705.155
1.387 4524.162 4325.713 4708.504
1.389 4527.647 4329.34 4711.835
1.391 4531.128 4332.979 4715.154
1.393 4534.608 4336.662 4718.5
1.395 4538.084 4340.339 4721.896
1.397 4541.558 4343.976 4725.2
1.399 4545.03 4347.623 4728.535
1.401 4548.499 4351.275 4731.872
1.403 4551.965 4354.899 4735.202
