"Pr" "Mp" "Q_2" "Q_9"
1.01 3093.834 2707.393 3374.695
1.011 3120.4 2738.12 3399.34
1.012 3145.128 2766.64 3422.322
1.013 3168.291 2793.363 3443.692
1.014 3190.105 2818.356 3463.801
1.015 3210.743 2842.005 3482.842
1.016 3230.345 2864.277 3501.06
1.017 3249.028 2885.726 3518.349
1.018 3266.888 2906.033 3534.883
1.019 3284.009 2925.55 3550.773
1.02 3300.459 2944.191 3566.048
1.021 3316.3 2962.213 3580.745
1.022 3331.584 2979.638 3595.039
1.024 3346.357 2996.309 3608.861
1.025 3360.658 3012.486 3622.226
1.026 3374.523 3028.154 3635.242
1.027 3387.983 3043.428 3647.954
1.028 3401.068 3058.152 3660.251
1.029 3413.801 3072.614 3672.148
1.03 3426.206 3086.764 3683.857
1.031 3438.302 3100.297 3695.201
1.032 3450.11 3113.7 3706.274
1.033 3461.645 3126.74 3717.138
1.034 3472.922 3139.609 3727.747
1.035 3483.957 3152.196 3738.173
1.036 3494.762 3164.355 3748.281
1.037 3505.348 3176.32 3758.244
1.038 3515.728 3187.979 3768
1.04 3525.91 3199.367 3777.555
1.041 3535.905 3210.646 3786.889
1.042 3545.721 3221.715 3796.174
1.043 3555.366 3232.615 3805.32
1.044 3564.848 3243.258 3814.195
1.045 3574.174 3253.662 3822.974
1.046 3583.351 3263.99 3831.604
1.047 3592.384 3274.041 3840.18
1.048 3601.279 3284.008 3848.557
1.049 3610.043 3293.836 3856.785
1.05 3618.679 3303.468 3864.904
1.052 3627.193 3313.049 3872.915
1.053 3635.59 3322.373 3880.894
1.054 3643.873 3331.645 3888.725
1.055 3652.047 3340.813 3896.477
1.056 3660.116 3349.81 3904.086
1.057 3668.082 3358.603 3911.713
1.058 3675.95 3367.348 3919.154
1.059 3683.723 3375.981 3926.562
1.06 3691.404 3384.502 3933.867
1.062 3698.996 3393.074 3941.109
1.063 3706.502 3401.354 3948.28
1.064 3713.924 3409.669 3955.324
1.065 3721.265 3417.932 3962.301
1.066 3728.527 3426.09 3969.198
1.067 3735.713 3434.153 3975.975
1.068 3742.825 3442.121 3982.765
1.07 3749.865 3449.942 3989.527
1.071 3756.835 3457.814 3996.194
1.072 3763.737 3465.47 4002.823
1.073 3770.573 3473.02 4009.329
1.074 3777.345 3480.48 4015.745
1.075 3784.054 3487.778 4022.1
1.076 3790.702 3495.112 4028.467
1.078 3797.291 3502.382 4034.839
1.079 3803.821 3509.49 4040.942
1.08 3810.296 3516.694 4047.073
1.081 3816.715 3523.81 4053.231
1.082 3823.081 3530.863 4059.286
1.083 3829.394 3537.875 4065.3
1.085 3835.657 3544.756 4071.197
1.086 3841.869 3551.674 4077.159
1.087 3848.033 3558.395 4082.974
1.088 3854.149 3565.064 4088.789
1.089 3860.218 3571.756 4094.606
1.091 3866.243 3578.465 4100.388
1.092 3872.222 3585.094 4106.121
1.093 3878.159 3591.538 4111.805
1.094 3884.053 3598.039 4117.463
1.095 3889.905 3604.402 4123.138
1.096 3895.716 3610.791 4128.673
1.098 3901.488 3617.151 4134.2
1.099 3907.221 3623.452 4139.68
1.1 3912.915 3629.775 4145.131
1.101 3918.573 3635.942 4150.566
1.103 3924.193 3642.125 4155.9
1.104 3929.778 3648.348 4161.208
1.105 3935.327 3654.329 4166.533
1.106 3940.842 3660.468 4171.8
1.107 3946.324 3666.43 4177.08
1.109 3951.772 3672.419 4182.307
1.11 3957.187 3678.345 4187.495
1.111 3962.571 3684.146 4192.663
1.112 3967.923 3690.037 4197.871
1.114 3973.245 3695.843 4202.99
1.115 3978.536 3701.627 4208.065
1.116 3983.798 3707.37 4213.167
1.117 3989.031 3713.12 4218.174
1.119 3994.235 3718.816 4223.151
1.12 3999.411 3724.518 4228.176
1.121 4004.56 3730.201 4233.09
1.122 4009.681 3735.784 4238.041
1.124 4014.777 3741.376 4242.964
1.125 4019.846 3746.93 4247.804
1.126 4024.889 3752.469 4252.659
1.127 4029.907 3758.051 4257.523
1.129 4034.9 3763.49 4262.308
1.13 4039.869 3768.921 4267.128
1.131 4044.814 3774.308 4271.942
1.133 4049.735 3779.683 4276.655
1.134 4054.634 3785.05 4281.402
1.135 4059.509 3790.39 4286.115
1.136 4064.362 3795.656 4290.808
1.138 4069.193 3800.945 4295.45
1.139 4074.002 3806.207 4300.108
1.14 4078.79 3811.377 4304.738
